block_type,grid,variant,seed,micro_batch,accum_steps,epoch,lr,lr_scale,train_loss,train_acc,test_loss,test_acc,train_sec,eval_sec,epoch_wall_sec
mamba,8,same_row_4,0,128,1,35,0.0007734740790612135,0.7734740790612136,0.527946798923688,0.8125400641025641,0.6242728358268738,0.7896,15.50472726999999,1.415768506000063,16.9204978759999
mamba,8,same_row_4,0,128,1,36,0.0007594847868906076,0.7594847868906076,0.5229673756238742,0.8165064102564102,0.6273518877029419,0.7871,14.806334821000064,1.3510472330000312,16.15738405400009
mamba,8,same_row_4,0,128,1,37,0.0007452117519152541,0.7452117519152541,0.5144748396598375,0.8185296474358974,0.6296012690544128,0.7883,16.75103913099997,1.6935746999999992,18.44461633100002
mamba,8,same_row_4,0,128,1,38,0.000730670581489344,0.7306705814893439,0.5060315738121669,0.8224559294871795,0.6208113864898681,0.7915,16.58598900300001,1.499951628999952,18.08594233200006
mamba,8,same_row_4,0,128,1,39,0.0007158771761692464,0.7158771761692464,0.5032620363510572,0.8248998397435897,0.6773229499816894,0.7646,14.722596786000054,1.3904875100000709,16.113086096000075
mamba,8,same_row_4,0,128,1,40,0.0007008477123264848,0.7008477123264848,0.4957424093515445,0.8263221153846154,0.6117917673110962,0.7914,14.936026341000002,1.3906502869999713,16.32667822799999
mamba,8,same_row_4,0,128,1,41,0.0006855986244591103,0.6855986244591104,0.4862192634588633,0.829306891025641,0.6189106446266174,0.7905,15.736868706999985,1.490791392999995,17.22766219999994
mamba,8,same_row_4,0,128,1,42,0.0006701465872208216,0.6701465872208215,0.48467942170607736,0.8304887820512821,0.6389330557823181,0.7841,15.171512960999962,1.3706486800000448,16.542163541000036
mamba,8,same_row_4,0,128,1,43,0.0006545084971874737,0.6545084971874737,0.47538083149836613,0.8329326923076923,0.6193348533630371,0.7885,14.778709015000004,1.3711253539999007,16.149835969000037
mamba,8,same_row_4,0,128,1,44,0.0006387014543809223,0.6387014543809223,0.47505411490415916,0.833553685897436,0.6128012247085571,0.7942,16.277679210000088,1.520431948999999,17.79811415900008
mamba,8,same_row_4,0,128,1,45,0.0006227427435703996,0.6227427435703996,0.46632943141918914,0.8361979166666667,0.6109608382225037,0.7917,15.77132881500006,1.3539786890000869,17.125309704000074
mamba,8,same_row_4,0,128,1,46,0.0006066498153718734,0.6066498153718735,0.46427984077196854,0.8359775641025641,0.6133783394813538,0.7953,15.211385898999993,1.4577808029999915,16.6691686019999
mamba,8,same_row_4,0,128,1,47,0.000590440267166055,0.590440267166055,0.4551578216827833,0.8396033653846153,0.5974251091003417,0.7982,16.248283568000033,1.4024058200000127,17.650691287999962
mamba,8,same_row_4,0,128,1,48,0.000574131823855921,0.574131823855921,0.45225579769183427,0.8403645833333333,0.6023680145263672,0.7979,15.449431295000068,1.4918087629999945,16.941242957999975
mamba,8,same_row_4,0,128,1,49,0.0005577423184847932,0.5577423184847932,0.4438227492265212,0.8420072115384616,0.5996688958168029,0.7991,16.137192050000067,1.5417622469999515,17.678955897000037
mamba,8,same_row_4,0,128,1,50,0.0005412896727361663,0.5412896727361662,0.4363042490986677,0.8465745192307692,0.6042555645942688,0.7972,15.876336431000027,1.488053605999994,17.364392337000027
mamba,8,same_row_4,0,128,1,51,0.0005247918773366112,0.5247918773366111,0.43139548905384845,0.8496594551282052,0.6066577334403992,0.7969,17.767459663000068,1.7711863059998905,19.538648268999964
mamba,8,same_row_4,0,128,1,52,0.0005082669723831793,0.5082669723831793,0.4279339115971174,0.8501001602564102,0.6009904165267944,0.7982,16.86178641499987,1.4245731170001363,18.286361532
mamba,8,same_row_4,0,128,1,53,0.0004917330276168208,0.49173302761682075,0.42428075850774083,0.84921875,0.606035667514801,0.7967,15.684791253000185,1.3538520319998497,17.03864558500004
mamba,8,same_row_4,0,128,1,54,0.0004752081226633888,0.4752081226633888,0.41183965653181076,0.8548076923076923,0.5794350693702698,0.8036,15.049435975000051,1.4471061049998752,16.49654408000015
mamba,8,same_row_4,0,128,1,55,0.0004587103272638339,0.4587103272638339,0.41021398642124274,0.8557892628205128,0.6084513417243957,0.7942,14.787308122000013,1.37295759299991,16.160267415000135
mamba,8,same_row_4,0,128,1,56,0.00044225768151520694,0.44225768151520695,0.40205355149049027,0.8594951923076923,0.6031893880844116,0.7974,14.735984025000107,1.3826567940000132,16.118642719000036
mamba,8,same_row_4,0,128,1,57,0.00042586817614407896,0.42586817614407896,0.40230069477588704,0.8585336538461539,0.5847562101364135,0.8011,15.040067430999898,1.5003687949999858,16.540439026000058
mamba,8,same_row_4,0,128,1,58,0.0004095597328339452,0.4095597328339452,0.3919621298710505,0.8609174679487179,0.5914516679763794,0.8032,17.23721538099994,1.5510092980000536,18.788226778999842
mamba,8,same_row_4,0,128,1,59,0.00039335018462812664,0.39335018462812665,0.38702433579243145,0.8649839743589743,0.5987602741241455,0.7974,15.595851928999991,1.4067922030001228,17.00264593199995
mamba,8,same_row_4,0,128,1,60,0.00037725725642960046,0.37725725642960045,0.3834650571911763,0.8662660256410256,0.6020263429641723,0.8021,14.880211248000023,1.3883326049999596,16.26854615299999
mamba,8,same_row_4,0,128,1,61,0.00036129854561907783,0.3612985456190778,0.37850291515008,0.8660657051282051,0.5952891326904297,0.8026,14.975759659000005,1.4646745269999428,16.440436286000022
mamba,8,same_row_4,0,128,1,62,0.00034549150281252633,0.34549150281252633,0.3758255033920973,0.8675480769230769,0.583368263053894,0.8033,15.72496098800002,1.4940786090000984,17.219041596999887
mamba,8,same_row_4,0,128,1,63,0.0003298534127791785,0.32985341277917846,0.36613118736407696,0.8710136217948717,0.5835816774368286,0.8052,15.90360427099995,1.4789373029998387,17.38254337400008
mamba,8,same_row_4,0,128,1,64,0.0003144013755408895,0.31440137554088954,0.36360904016555884,0.8736778846153846,0.5852142007827759,0.8038,15.678363311000112,1.3971300359999077,17.075494946999925
mamba,8,same_row_4,0,128,1,65,0.0002991522876735154,0.29915228767351537,0.35780607572732825,0.8741586538461539,0.5844077392578125,0.807,15.815820024999994,1.383925237999847,17.199747562999846
mamba,8,same_row_4,0,128,1,66,0.0002841228238307536,0.2841228238307536,0.35331300298372903,0.8762019230769231,0.5896905542373657,0.8063,18.137979160999976,1.5997477539999636,19.737730414999987
mamba,8,same_row_4,0,128,1,67,0.00026932941851065615,0.26932941851065617,0.34764557201892904,0.8774038461538461,0.575985728263855,0.8077,16.20189801000015,1.3876682770001025,17.5895683870001
mamba,8,same_row_4,0,128,1,68,0.0002547882480847461,0.2547882480847461,0.3433147362409494,0.8798878205128206,0.5844825869560242,0.8029,14.94884283600004,1.4912633890000961,16.440108024999972
mamba,8,same_row_4,0,128,1,69,0.00024051521310939256,0.24051521310939256,0.3386809880916889,0.8810697115384616,0.5937244925498962,0.8018,14.852499322999847,1.4723057960000006,16.3248066189999
mamba,8,same_row_4,0,128,1,70,0.00022652592093878665,0.22652592093878665,0.33756152704740183,0.8815504807692308,0.5840147854804992,0.809,15.56090064,1.515877195999792,17.076779936000094
mamba,8,same_row_4,0,128,1,71,0.0002128356686585282,0.2128356686585282,0.32896541127791773,0.8835536858974359,0.5845571841239929,0.8085,15.584775980000131,1.5454842019998978,17.130262082000172
mamba,8,same_row_4,0,128,1,72,0.00019945942635848747,0.19945942635848746,0.3269446049363185,0.8856169871794872,0.5918090763092041,0.8081,15.846964185999923,1.4614040100000238,17.30836989599993
mamba,8,same_row_4,0,128,1,73,0.00018641182076323148,0.18641182076323148,0.31999637209452114,0.8877804487179487,0.5853317506790161,0.8079,14.96826093499999,1.4567064059999666,16.42496914100002
mamba,8,same_row_4,0,128,1,74,0.00017370711923791565,0.17370711923791565,0.31812016329704185,0.8896033653846154,0.5936095792770386,0.807,15.333757779000052,1.369300001000056,16.703059680000024
mamba,8,same_row_4,0,128,1,75,0.00016135921418712956,0.16135921418712956,0.3137449252299773,0.8891225961538461,0.5813512119293213,0.809,15.88189499400005,1.4093817390000822,17.29127903299991
mamba,8,same_row_4,0,128,1,76,0.00014938160786375572,0.1493816078637557,0.30825756306831653,0.8922876602564103,0.5812052560806275,0.8096,15.793347714999982,1.3852222240000174,17.178571838999915
mamba,8,same_row_4,0,128,1,77,0.00013778739760445552,0.13778739760445552,0.308167046499558,0.8916266025641025,0.5823380325317383,0.8125,16.476028106000058,1.6050023900002088,18.081032496000034
mamba,8,same_row_4,0,128,1,78,0.0001265892615079232,0.1265892615079232,0.30187524442489333,0.8942908653846153,0.5823961923599243,0.8122,16.00386651599979,1.3852265049999914,17.389095420999865
mamba,8,same_row_4,0,128,1,79,0.0001157994445715706,0.1157994445715706,0.2946380484944735,0.8974759615384615,0.5783483063697815,0.8111,14.909424344999934,1.403125401999887,16.312551346999953
mamba,8,same_row_4,0,128,1,80,0.00010542974530180327,0.10542974530180327,0.29570992600459317,0.8983573717948717,0.5784012157440186,0.8131,14.669661961999964,1.3737390000001142,16.043402861999994
mamba,8,same_row_4,0,128,1,81,9.549150281252633e-05,0.09549150281252633,0.2914848131247056,0.8989383012820513,0.583106346130371,0.8104,14.913628290000133,1.4603695600001174,16.37399974999994
mamba,8,same_row_4,0,128,1,82,8.599558442598998e-05,0.08599558442598998,0.28925721301482277,0.8988782051282052,0.5880259352684021,0.8092,14.9340286260001,1.3705799120000393,16.304610138000044
mamba,8,same_row_4,0,128,1,83,7.695237378953224e-05,0.07695237378953224,0.28458793491889267,0.9009014423076923,0.5786261516571045,0.8107,15.08838394899999,1.3999745210001038,16.488360170000078
mamba,8,same_row_4,0,128,1,84,6.837175952121305e-05,0.06837175952121305,0.2839415696568978,0.9016025641025641,0.5777880764007568,0.8122,14.539946437000026,1.373809435000112,15.913757871999906
mamba,8,same_row_4,0,128,1,85,6.026312439675552e-05,0.06026312439675552,0.2825781952876311,0.9025240384615385,0.5781276208877564,0.8112,15.680645985999945,1.5604189059999953,17.241066791999856
mamba,8,same_row_4,0,128,1,86,5.2635335089618264e-05,0.05263533508961826,0.2761334988551262,0.9043669871794872,0.5790763503074646,0.8123,16.849769485000024,1.6857408089999808,18.53551259400001
mamba,8,same_row_4,0,128,1,87,4.5496732475418745e-05,0.045496732475418744,0.2764140635728836,0.9047676282051282,0.5762050250053405,0.8132,17.82482918300002,1.4273716990001049,19.25220248200003
mamba,8,same_row_4,0,128,1,88,3.885512251130763e-05,0.03885512251130763,0.27549457744910166,0.9053084935897436,0.5802337226867675,0.8123,14.886598956999933,1.4243928060000144,16.31099346299993
mamba,8,same_row_4,0,128,1,89,3.271776770026963e-05,0.03271776770026963,0.27170704721640315,0.9069310897435897,0.5770479960441589,0.8115,14.966252000000168,1.4636729139999716,16.429926514000044
mamba,8,same_row_4,0,128,1,90,2.709137914968268e-05,0.02709137914968268,0.27205740255423083,0.9070913461538461,0.5763872791290283,0.8118,14.927436267000076,1.410621620000029,16.338061186999994
mamba,8,same_row_4,0,128,1,91,2.198210923282118e-05,0.02198210923282118,0.2646486839804894,0.9093349358974359,0.5777093047142029,0.8105,14.810849437999877,1.4074730130000717,16.218324251000013
mamba,8,same_row_4,0,128,1,92,1.7395544861325717e-05,0.017395544861325718,0.26991712259940615,0.9064102564102564,0.5760123133659363,0.8122,15.946584394000183,1.364616008999974,17.311202202999993
mamba,8,same_row_4,0,128,1,93,1.3336701375997129e-05,0.013336701375997129,0.26447935249560917,0.9095552884615384,0.5762621940612793,0.8124,15.48609748900003,1.401667309000004,16.88776679800003
mamba,8,same_row_4,0,128,1,94,9.810017062595322e-06,0.009810017062595322,0.2681876599979706,0.9079326923076924,0.5764262048721314,0.8125,15.223998615000028,1.751282333999825,16.975283149000006
mamba,8,same_row_4,0,128,1,95,6.819348298638839e-06,0.006819348298638839,0.26440277714759874,0.9099959935897436,0.57725434217453,0.8111,16.25686279499996,1.5815816550000363,17.838446649999923
mamba,8,same_row_4,0,128,1,96,4.367965336512402e-06,0.004367965336512403,0.2643125362503223,0.9090745192307692,0.5771794761657715,0.8119,15.921100347999982,1.5081104129999403,17.429213060999928
mamba,8,same_row_4,0,128,1,97,2.458548727494292e-06,0.002458548727494292,0.2651422760043389,0.9098557692307693,0.5766488344192505,0.8122,15.651843379000184,1.6415071389999412,17.29335231800019
mamba,8,same_row_4,0,128,1,98,1.0931863906127326e-06,0.0010931863906127326,0.26256509048816484,0.9089342948717949,0.57669607629776,0.8128,15.936439250000149,1.3830816020001748,17.31952325200018
mamba,8,same_row_4,0,128,1,99,2.733713295369755e-07,0.0002733713295369755,0.26299440616216413,0.9111578525641025,0.5767563715934754,0.8129,15.572611628999994,1.3649809040000491,16.937594233000027
mamba,8,same_row_4,0,128,1,100,0.0,0.0,0.2637666297264588,0.9092548076923077,0.5767563715934754,0.8129,15.381192937999913,1.395939103000046,16.777133940999875
mamba,8,real_4dir,0,128,1,1,0.0002,0.2,1.9353622240897936,0.28143028846153845,1.7304571044921875,0.3601,15.594232007000073,1.4987741289999121,17.09300863600015
mamba,8,real_4dir,0,128,1,2,0.0004,0.4,1.5922258633833666,0.4126802884615385,1.4723393432617187,0.4666,18.06427566499997,1.6341760150000937,19.69845467999994
mamba,8,real_4dir,0,128,1,3,0.0006,0.6,1.3685432324042688,0.5025841346153846,1.2723600341796875,0.5361,19.425176246000092,1.881352300999879,21.306530746999897
mamba,8,real_4dir,0,128,1,4,0.0008,0.8,1.2248563173489693,0.5576121794871794,1.1284865867614746,0.5902,17.19278575999988,1.3704228980000153,18.56321055799981
mamba,8,real_4dir,0,128,1,5,0.001,1.0,1.1295506249635647,0.59296875,1.1171388137817382,0.5988,16.13158149500009,1.6204425969999647,17.75202649200014
mamba,8,real_4dir,0,128,1,6,0.000999726628670463,0.999726628670463,1.0469474201018993,0.6225761217948718,1.0052685218811035,0.6425,16.817929650999986,1.5156539889999294,18.33358604
mamba,8,real_4dir,0,128,1,7,0.0009989068136093873,0.9989068136093873,0.9864505757123996,0.6460737179487179,0.953201114654541,0.6639,15.544027862999883,1.482442581999976,17.026472345000002
mamba,8,real_4dir,0,128,1,8,0.0009975414512725057,0.9975414512725057,0.9360217441350985,0.6659254807692307,0.9096839157104493,0.679,15.648502215999997,1.646199875000093,17.294704691000106
mamba,8,real_4dir,0,128,1,9,0.0009956320346634876,0.9956320346634876,0.8974957140592429,0.6818709935897436,0.8770115478515625,0.6923,15.801836585999808,1.5038267310001174,17.30566561699993
mamba,8,real_4dir,0,128,1,10,0.0009931806517013613,0.9931806517013612,0.8686731259028116,0.6926883012820513,0.845417211151123,0.7012,15.820065111999838,1.424212285000067,17.24427929699982
mamba,8,real_4dir,0,128,1,11,0.0009901899829374047,0.9901899829374047,0.8364170326636388,0.7012620192307693,0.815616989517212,0.7146,14.848496524999973,1.4643284519997906,16.312826676999975
mamba,8,real_4dir,0,128,1,12,0.000986663298624003,0.9866632986240029,0.8084287113104112,0.7139423076923077,0.7892701843261719,0.7194,14.941203881000092,1.4101680660000966,16.351374147000115
mamba,8,real_4dir,0,128,1,13,0.0009826044551386743,0.9826044551386743,0.784755223378157,0.7208733974358974,0.7846581871032715,0.7261,15.742372220000107,1.3790370729998358,17.121411093000006
mamba,8,real_4dir,0,128,1,14,0.0009780178907671788,0.9780178907671788,0.7596952889210139,0.7324719551282052,0.763718253326416,0.7333,14.868368454999654,1.4190927690001445,16.287463323999873
mamba,8,real_4dir,0,128,1,15,0.0009729086208503173,0.9729086208503173,0.7436831465134254,0.7386818910256411,0.7311001235961914,0.7432,15.128011911000158,1.4023350630000095,16.530348673999924
mamba,8,real_4dir,0,128,1,16,0.0009672822322997304,0.9672822322997304,0.7308560077960674,0.7428886217948718,0.7379719841003418,0.7414,15.619161891000203,1.8031745819998832,17.422339173000182
mamba,8,real_4dir,0,128,1,17,0.0009611448774886924,0.9611448774886924,0.7109893766733316,0.7510616987179487,0.7160806705474854,0.7493,17.392221475000042,1.540239611999823,18.932463086999633
mamba,8,real_4dir,0,128,1,18,0.0009545032675245813,0.9545032675245813,0.6952522619412496,0.7530849358974359,0.7121891662597656,0.7542,15.394991459999801,1.3626933479999934,16.757686607999858
mamba,8,real_4dir,0,128,1,19,0.0009473646649103818,0.9473646649103817,0.6825234027245106,0.7590544871794872,0.687329723739624,0.761,15.737501132000034,1.3892936750003173,17.12679690699997
mamba,8,real_4dir,0,128,1,20,0.0009397368756032445,0.9397368756032445,0.6732847255774034,0.7636418269230769,0.7031342338562012,0.7557,14.831907447000049,1.4169922969999789,16.24890144400024
mamba,8,real_4dir,0,128,1,21,0.000931628240478787,0.931628240478787,0.6574831763139137,0.7690504807692308,0.6993665482521058,0.7578,14.868073974999788,1.4078422090001368,16.27591808399984
mamba,8,real_4dir,0,128,1,22,0.0009230476262104677,0.9230476262104677,0.6504229774841895,0.7706931089743589,0.6808067251205444,0.7604,14.865871479000361,1.5587018249998437,16.4245760040003
mamba,8,real_4dir,0,128,1,23,0.00091400441557401,0.91400441557401,0.6348788618277281,0.7750600961538462,0.6732149543762207,0.7615,15.55298579700002,1.4091132530002142,16.96210105
mamba,8,real_4dir,0,128,1,24,0.0009045084971874737,0.9045084971874737,0.6198376242166911,0.7808293269230769,0.6576654512405395,0.7715,14.944826178000312,1.406073756999831,16.350902535000387
mamba,8,real_4dir,0,128,1,25,0.0008945702546981969,0.8945702546981968,0.6167144003586892,0.7824118589743589,0.6518506954193115,0.7711,15.872031036000408,1.4995821339998656,17.37161547000005
mamba,8,real_4dir,0,128,1,26,0.0008842005554284296,0.8842005554284296,0.6069408513032473,0.7846554487179487,0.6871160248756408,0.7667,14.84483605000014,1.480261118999806,16.325099069000316
mamba,8,real_4dir,0,128,1,27,0.000873410738492077,0.873410738492077,0.5948810034073316,0.7904847756410256,0.6744938207626343,0.7635,14.826523186000031,1.4226875680001285,16.249212753999927
mamba,8,real_4dir,0,128,1,28,0.0008622126023955446,0.8622126023955445,0.5893148569724499,0.7918068910256411,0.6388175577163696,0.7777,17.293042196999977,1.5402509880000252,18.83329598499995
mamba,8,real_4dir,0,128,1,29,0.0008506183921362443,0.8506183921362442,0.5794027258188297,0.7961338141025641,0.6414467555999755,0.7788,16.63732796400018,1.4064008400000603,18.043731004000165
mamba,8,real_4dir,0,128,1,30,0.0008386407858128706,0.8386407858128706,0.5670774378073521,0.799198717948718,0.6168642491340637,0.7873,15.059386262999851,1.4862970499998482,16.54568491300006
mamba,8,real_4dir,0,128,1,31,0.0008262928807620843,0.8262928807620843,0.5641051624829952,0.802303685897436,0.652017513370514,0.7729,15.143619165000018,1.3903137319998677,16.533934797000256
mamba,8,real_4dir,0,128,1,32,0.0008135881792367685,0.8135881792367685,0.553675747758303,0.8058092948717949,0.6224017980575561,0.7841,14.955066517999967,1.4136117120001472,16.36868033000019
mamba,8,real_4dir,0,128,1,33,0.0008005405736415125,0.8005405736415125,0.5485172547591038,0.809395032051282,0.6334808805465698,0.7815,14.930045673999757,1.4039157940001132,16.333963267999934
mamba,8,real_4dir,0,128,1,34,0.0007871643313414718,0.7871643313414718,0.5416253046347544,0.8080328525641025,0.6203420818328858,0.784,14.90072483899985,1.4057534329999726,16.306480071999886
mamba,8,real_4dir,0,128,1,35,0.0007734740790612135,0.7734740790612136,0.5340384287711901,0.8111578525641026,0.6369877550125123,0.7784,15.634888327000226,1.4874590139997963,17.122349141000086
mamba,8,real_4dir,0,128,1,36,0.0007594847868906076,0.7594847868906076,0.5254206095750515,0.8140625,0.6137425722122193,0.7877,16.889331158000005,1.7523234639998009,18.64165672199988
mamba,8,real_4dir,0,128,1,37,0.0007452117519152541,0.7452117519152541,0.5198352135144747,0.8187700320512821,0.6027375278472901,0.7915,16.291311090000363,1.4442292429998815,17.73554223300016
mamba,8,real_4dir,0,128,1,38,0.000730670581489344,0.7306705814893439,0.5092480134505492,0.821073717948718,0.6081761551856995,0.7903,15.40413193600034,1.447964949999914,16.85209848600016
mamba,8,real_4dir,0,128,1,39,0.0007158771761692464,0.7158771761692464,0.5080619784501883,0.821875,0.6110709173202514,0.7898,15.921127775000059,1.3833448770001269,17.304474951999964
mamba,8,real_4dir,0,128,1,40,0.0007008477123264848,0.7008477123264848,0.50627709596585,0.8231570512820513,0.6078390898704529,0.7948,15.478398224000102,1.3891744139996263,16.86757463799995
mamba,8,real_4dir,0,128,1,41,0.0006855986244591103,0.6855986244591104,0.49633965278283143,0.8259815705128205,0.6108447147369385,0.7867,15.339743063000242,1.3654868250000618,16.70523178800022
mamba,8,real_4dir,0,128,1,42,0.0006701465872208216,0.6701465872208215,0.48926922319791255,0.8263221153846154,0.6103693422317504,0.7916,16.836548206000316,1.603612866000276,18.440163872000085
mamba,8,real_4dir,0,128,1,43,0.0006545084971874737,0.6545084971874737,0.48362787747994446,0.8284855769230769,0.5951438168525696,0.7934,16.195055655999568,1.4210142580000138,17.61607151399994
mamba,8,real_4dir,0,128,1,44,0.0006387014543809223,0.6387014543809223,0.47711139902090416,0.8332932692307692,0.5868945951461793,0.8022,15.789151859999947,1.344508431000122,17.133661990999826
mamba,8,real_4dir,0,128,1,45,0.0006227427435703996,0.6227427435703996,0.4701051543920468,0.8336338141025641,0.5882322771072388,0.7991,15.657324165999853,1.3916751720003049,17.049001037999915
mamba,8,real_4dir,0,128,1,46,0.0006066498153718734,0.6066498153718735,0.46701642076174416,0.8364383012820513,0.5794928882598877,0.8003,15.54851709400009,1.524962671999674,17.073481865999838
