block_type,grid,variant,seed,micro_batch,accum_steps,epoch,lr,lr_scale,train_loss,train_acc,test_loss,test_acc,train_sec,eval_sec,epoch_wall_sec
gru,32,row,0,128,1,72,0.00019945942635848747,0.19945942635848746,0.45527131641522434,0.8399238782051283,0.5777605056762696,0.8036,14.46610959401005,1.3691892670030938,15.8353046609991
gru,32,row,0,128,1,73,0.00018641182076323148,0.18641182076323148,0.45355762663560034,0.8422475961538461,0.5824675632476807,0.8065,14.437997451997944,1.3607262450095732,15.798728997004218
gru,32,row,0,128,1,74,0.00017370711923791565,0.17370711923791565,0.4476276176862228,0.844931891025641,0.5727611826896668,0.8095,14.217143490997842,1.355200663994765,15.572353055002168
gru,32,row,0,128,1,75,0.00016135921418712956,0.16135921418712956,0.4481747715136944,0.8461137820512821,0.5783152354240417,0.8047,14.536010759009514,1.4795790589996614,16.015596518001985
gru,32,row,0,128,1,76,0.00014938160786375572,0.1493816078637557,0.4468014209698408,0.8455729166666667,0.5749937067985534,0.8063,16.3836732669879,1.74283926699718,18.126520433987025
gru,32,row,0,128,1,77,0.00013778739760445552,0.13778739760445552,0.4434844683760252,0.8471153846153846,0.5705025666236877,0.8079,17.67823610700725,2.093355719000101,19.771600424995995
gru,32,row,0,128,1,78,0.0001265892615079232,0.1265892615079232,0.4438872246023936,0.8469350961538461,0.5800089510917663,0.8072,17.9319615939894,1.8693364149949048,19.801306108987774
gru,32,row,0,128,1,79,0.0001157994445715706,0.1157994445715706,0.43828461819734327,0.8490384615384615,0.5807099459648132,0.8057,16.5036892049975,1.8453896810096921,18.349086485992302
gru,32,row,0,128,1,80,0.00010542974530180327,0.10542974530180327,0.435347984234492,0.8505608974358975,0.5772161138534546,0.8037,16.286410936008906,1.7974502580036642,18.083869694004534
gru,32,row,0,128,1,81,9.549150281252633e-05,0.09549150281252633,0.435730133492213,0.8494791666666667,0.5747172284126282,0.8065,16.25574784699711,1.7995672120014206,18.05532255899743
gru,32,row,0,128,1,82,8.599558442598998e-05,0.08599558442598998,0.43147983570129445,0.8497596153846154,0.5810030714035034,0.8055,23.298243747005472,2.0314431309961947,25.329702478004037
gru,32,row,0,128,1,83,7.695237378953224e-05,0.07695237378953224,0.43070791501265304,0.85,0.5680335384368896,0.8096,16.8073685690033,1.7964835590100847,18.603858827991644
gru,32,row,0,128,1,84,6.837175952121305e-05,0.06837175952121305,0.4272622232253735,0.8510817307692308,0.5717460851669312,0.8082,16.420075693997205,1.7891128369956277,18.209196031006286
gru,32,row,0,128,1,85,6.026312439675552e-05,0.06026312439675552,0.42483169092581824,0.85390625,0.5705046188354492,0.8097,16.26142249700206,1.9724076290003723,18.233838825995917
gru,32,row,0,128,1,86,5.2635335089618264e-05,0.05263533508961826,0.4231506261688012,0.8540264423076923,0.5722245062828064,0.8093,22.73595116598881,2.4810314789938275,25.216993744994397
gru,32,row,0,128,1,87,4.5496732475418745e-05,0.045496732475418744,0.42065544716822795,0.8556089743589743,0.5717186318397522,0.81,17.65692384900467,1.8743822749966057,19.53132712400111
gru,32,row,0,128,1,88,3.885512251130763e-05,0.03885512251130763,0.4225599283591295,0.853886217948718,0.5695479291915894,0.8103,17.26611093399697,2.0761095479974756,19.34224808200088
gru,32,row,0,128,1,89,3.271776770026963e-05,0.03271776770026963,0.4180773657101851,0.8551682692307693,0.5677666226387024,0.8111,16.99189786000352,1.9039012610010104,18.89580962099717
gru,32,row,0,128,1,90,2.709137914968268e-05,0.02709137914968268,0.4188619552132411,0.8554086538461538,0.570222123336792,0.8093,17.182812922997982,1.7410914520005463,18.923912074998952
gru,32,row,0,128,1,91,2.198210923282118e-05,0.02198210923282118,0.4162447729936013,0.8560496794871795,0.5697272199630737,0.8101,16.965001264004968,1.9247201950056478,18.88973275900935
gru,32,row,0,128,1,92,1.7395544861325717e-05,0.017395544861325718,0.42002192773880104,0.8541266025641026,0.5680160480499268,0.81,16.923928600008367,1.9010091180098243,18.82494681800017
gru,32,row,0,128,1,93,1.3336701375997129e-05,0.013336701375997129,0.414817442267369,0.8575921474358974,0.5674567578315735,0.8126,16.919646754002315,1.9635003630100982,18.88315291699837
gru,32,row,0,128,1,94,9.810017062595322e-06,0.009810017062595322,0.4170069670830017,0.8551482371794872,0.5668334085464477,0.8108,17.652532754989807,1.941282230996876,19.593832385988208
gru,32,row,0,128,1,95,6.819348298638839e-06,0.006819348298638839,0.41512807531234547,0.8556490384615385,0.5668664394378662,0.8116,17.828533954001614,1.9908404540037736,19.819384507994982
gru,32,row,0,128,1,96,4.367965336512402e-06,0.004367965336512403,0.41332025310167897,0.8584334935897436,0.5669091750144959,0.8121,17.91325981299451,2.050745825996273,19.964013238000916
gru,32,row,0,128,1,97,2.458548727494292e-06,0.002458548727494292,0.41413456453726843,0.8589543269230769,0.566579070186615,0.8111,17.974676746991463,2.0416120890004095,20.016300735995173
gru,32,row,0,128,1,98,1.0931863906127326e-06,0.0010931863906127326,0.41426401207080255,0.8567908653846154,0.5661862837791443,0.8113,19.505685340991477,3.451162719997228,22.956863561004866
gru,32,row,0,128,1,99,2.733713295369755e-07,0.0002733713295369755,0.41218129148085914,0.8572115384615384,0.5662836668014526,0.8115,19.946044996002456,1.8820917260018177,21.82814692199463
gru,32,row,0,128,1,100,0.0,0.0,0.4113752210751558,0.8585136217948718,0.5662836668014526,0.8115,18.529840649003745,2.044274272004259,20.57412522099912
gru,32,shuffle_row,0,128,1,1,0.0002,0.2,2.017784617497371,0.25026041666666665,1.93066884765625,0.2858,18.246372018009424,1.9370804429927375,20.18346266100707
gru,32,shuffle_row,0,128,1,2,0.0004,0.4,1.8319364743354993,0.3248397435897436,1.7087137084960937,0.3678,18.066373251000186,1.9611050130042713,20.02748526399955
gru,32,shuffle_row,0,128,1,3,0.0006,0.6,1.6593639055887859,0.390625,1.5574162170410155,0.4381,18.15428868199524,2.0235329260030994,20.177832208006294
gru,32,shuffle_row,0,128,1,4,0.0008,0.8,1.5324082790276943,0.43754006410256413,1.462402520751953,0.4679,18.52224653099256,2.027151516987942,20.54940734799311
gru,32,shuffle_row,0,128,1,5,0.001,1.0,1.4374519317578047,0.47275641025641024,1.4171592987060546,0.4891,18.58399914999609,2.0480123739980627,20.632022823992884
gru,32,shuffle_row,0,128,1,6,0.000999726628670463,0.999726628670463,1.3587464986703335,0.5028245192307692,1.2997524124145508,0.5288,18.661635330005083,3.863985225005308,22.525636555001256
gru,32,shuffle_row,0,128,1,7,0.0009989068136093873,0.9989068136093873,1.2917438329794468,0.5282852564102564,1.233613737487793,0.5533,19.076074673997937,2.303255630991771,21.37933710499783
gru,32,shuffle_row,0,128,1,8,0.0009975414512725057,0.9975414512725057,1.2438047525210258,0.5496995192307692,1.1761481704711914,0.5675,18.967620035007712,2.2178845750022447,21.18551371000649
gru,32,shuffle_row,0,128,1,9,0.0009956320346634876,0.9956320346634876,1.1910235068736932,0.5693509615384615,1.1388672203063965,0.5933,18.739002755988622,2.0090947059943574,20.748103461999563
gru,32,shuffle_row,0,128,1,10,0.0009931806517013613,0.9931806517013612,1.160963839903856,0.5800080128205128,1.1122313987731933,0.5977,19.009985349999624,2.020027435995871,21.030019585989066
gru,32,shuffle_row,0,128,1,11,0.0009901899829374047,0.9901899829374047,1.1202892003915248,0.5981370192307692,1.0775173042297364,0.6144,18.958162271999754,2.2170251149946125,21.175196287003928
gru,32,shuffle_row,0,128,1,12,0.000986663298624003,0.9866632986240029,1.0962374404454842,0.6053685897435898,1.0542975387573241,0.6213,19.27732676200685,2.188171310990583,21.465510473004542
gru,32,shuffle_row,0,128,1,13,0.0009826044551386743,0.9826044551386743,1.0701063321186945,0.6148237179487179,1.034865309906006,0.6279,18.919922576998943,1.9996747039986076,20.91960388100415
gru,32,shuffle_row,0,128,1,14,0.0009780178907671788,0.9780178907671788,1.0485135726439647,0.6224559294871795,0.9939997726440429,0.6461,19.207978781996644,2.065376953993109,21.27337013599754
gru,32,shuffle_row,0,128,1,15,0.0009729086208503173,0.9729086208503173,1.03029256157386,0.6289663461538462,1.0146815910339355,0.6365,19.034450298990123,1.9617935029964428,20.996249801988597
gru,32,shuffle_row,0,128,1,16,0.0009672822322997304,0.9672822322997304,1.0206572832205356,0.6352964743589744,1.024753784942627,0.6314,18.86488653899869,2.192392947006738,21.057291086006444
gru,32,shuffle_row,0,128,1,17,0.0009611448774886924,0.9611448774886924,1.007663440093016,0.6402844551282051,0.973051717376709,0.6526,19.33020489999035,2.330041473993333,21.660280072988826
gru,32,shuffle_row,0,128,1,18,0.0009545032675245813,0.9545032675245813,0.9902388609372652,0.6458133012820513,0.9785734184265137,0.6458,19.2511454350024,2.177756983001018,21.42892041799496
gru,32,shuffle_row,0,128,1,19,0.0009473646649103818,0.9473646649103817,0.9814850197388576,0.650020032051282,0.9705661346435547,0.6491,19.687178936001146,2.2167207449965645,21.90392258099746
gru,32,shuffle_row,0,128,1,20,0.0009397368756032445,0.9397368756032445,0.965256759753594,0.6551883012820513,0.9490983657836914,0.6567,19.29128973299521,2.3251171209994936,21.616450654008077
gru,32,shuffle_row,0,128,1,21,0.000931628240478787,0.931628240478787,0.9530011721146412,0.6594350961538461,0.9705296661376953,0.6601,19.32360069701099,2.485917754995171,21.809527952005737
gru,32,shuffle_row,0,128,1,22,0.0009230476262104677,0.9230476262104677,0.9452792046925961,0.6617788461538462,0.941426863861084,0.6648,19.41051593500015,2.199675900003058,21.610203535004985
gru,32,shuffle_row,0,128,1,23,0.00091400441557401,0.91400441557401,0.93930308115788,0.663681891025641,0.8983239570617676,0.6799,19.943778587010456,2.488511292001931,22.43229607900139
gru,32,shuffle_row,0,128,1,24,0.0009045084971874737,0.9045084971874737,0.9261590679486592,0.6698717948717948,0.9283175415039062,0.6663,19.599162411992438,2.577188107999973,22.176360219993512
gru,32,shuffle_row,0,128,1,25,0.0008945702546981969,0.8945702546981968,0.9152720131935217,0.6721955128205128,0.9245059396743774,0.6723,19.773441709010513,2.1729155110078864,21.946363720009685
gru,32,shuffle_row,0,128,1,26,0.0008842005554284296,0.8842005554284296,0.907279341801619,0.6734975961538462,0.9382059303283692,0.6641,19.90146921899577,2.7130923540098593,22.61457577299734
gru,32,shuffle_row,0,128,1,27,0.000873410738492077,0.873410738492077,0.9007738827130733,0.6758814102564102,0.9206162208557129,0.674,20.937773309997283,2.518947978998767,23.45673608899233
gru,32,shuffle_row,0,128,1,28,0.0008622126023955446,0.8622126023955445,0.8942906744969197,0.6802283653846154,0.9039613372802734,0.6826,21.12364242199692,2.691910055000335,23.81556237699988
gru,32,shuffle_row,0,128,1,29,0.0008506183921362443,0.8506183921362442,0.8855170824588874,0.6845953525641025,0.9118662948608398,0.6786,20.92833724200318,2.727491543002543,23.655836285004625
gru,32,shuffle_row,0,128,1,30,0.0008386407858128706,0.8386407858128706,0.8824491393871796,0.6824719551282051,0.8746454864501954,0.6883,22.211049149002065,2.914105652991566,25.12516210200556
gru,32,shuffle_row,0,128,1,31,0.0008262928807620843,0.8262928807620843,0.8751330173932589,0.6868189102564103,0.8994593324661255,0.6799,23.39797483899747,3.1362065299908863,26.53419406899775
gru,32,shuffle_row,0,128,1,32,0.0008135881792367685,0.8135881792367685,0.8670661917099586,0.6904447115384615,0.8951067111968994,0.6835,20.82881474000169,2.097620900007314,22.9264444399887
gru,32,shuffle_row,0,128,1,33,0.0008005405736415125,0.8005405736415125,0.860533804159898,0.6928084935897436,0.8659018096923828,0.6894,20.009075836991542,4.4453294959967025,24.45441533299163
gru,32,shuffle_row,0,128,1,34,0.0007871643313414718,0.7871643313414718,0.853994213617765,0.6935897435897436,0.8554315288543701,0.6988,21.203263485003845,2.289127902011387,23.492396986999665
gru,32,shuffle_row,0,128,1,35,0.0007734740790612135,0.7734740790612136,0.8518045024994092,0.6958533653846154,0.8605871688842773,0.6926,20.581081238997285,2.345308877003845,22.926396516006207
gru,32,shuffle_row,0,128,1,36,0.0007594847868906076,0.7594847868906076,0.8436921203747774,0.6986578525641025,0.8948121565818786,0.6823,20.81197336500918,2.3074673270020867,23.119446692013298
gru,32,shuffle_row,0,128,1,37,0.0007452117519152541,0.7452117519152541,0.8416277245069161,0.6994791666666667,0.8482811361312866,0.6975,20.92804119399807,2.3666446860006545,23.294693379997625
gru,32,shuffle_row,0,128,1,38,0.000730670581489344,0.7306705814893439,0.8319015619082328,0.702744391025641,0.8665416343688965,0.6939,20.833820633008145,2.5216245149931638,23.355451548006386
gru,32,shuffle_row,0,128,1,39,0.0007158771761692464,0.7158771761692464,0.8270617020435822,0.7057291666666666,0.8509160522460938,0.6985,25.179509031993803,5.603534374007722,30.783056906002457
gru,32,shuffle_row,0,128,1,40,0.0007008477123264848,0.7008477123264848,0.8209583287055676,0.7059895833333333,0.8743288852691651,0.6965,23.18172119501105,2.1891408639930887,25.370870459009893
gru,32,shuffle_row,0,128,1,41,0.0006855986244591103,0.6855986244591104,0.8239922230060284,0.7065905448717948,0.8665839427947998,0.6926,20.951859808003064,2.4365862289996585,23.38845763700374
gru,32,shuffle_row,0,128,1,42,0.0006701465872208216,0.6701465872208215,0.8175193590995593,0.7082732371794872,0.8378855452537537,0.7016,20.81849330299883,2.3504946949979058,23.16900229800376
gru,32,shuffle_row,0,128,1,43,0.0006545084971874737,0.6545084971874737,0.8096054243735779,0.7115584935897435,0.84669260597229,0.7037,20.938382705004187,2.69068851400516,23.629100819001906
gru,32,shuffle_row,0,128,1,44,0.0006387014543809223,0.6387014543809223,0.8073931542726663,0.7137620192307692,0.8446887571334839,0.7004,20.552264806989115,2.396552215999691,22.948832522990415
gru,32,shuffle_row,0,128,1,45,0.0006227427435703996,0.6227427435703996,0.7976405499837338,0.7152443910256411,0.8233715938568116,0.7085,25.931627440993907,4.525871556994389,30.457510498003103
gru,32,shuffle_row,0,128,1,46,0.0006066498153718734,0.6066498153718735,0.8015936825519953,0.7154246794871795,0.8294645337104798,0.7096,21.980385393995675,2.3670791409967933,24.347473134999746
gru,32,shuffle_row,0,128,1,47,0.000590440267166055,0.590440267166055,0.7909370608818836,0.7175881410256411,0.8229132087707519,0.7103,21.866258668000228,2.2972180529905017,24.16349962099048
gru,32,shuffle_row,0,128,1,48,0.000574131823855921,0.574131823855921,0.7927335390677819,0.7189703525641026,0.8240842206954956,0.7061,21.762873219995527,2.767366921994835,24.530250641997554
gru,32,shuffle_row,0,128,1,49,0.0005577423184847932,0.5577423184847932,0.7826692472665738,0.7219551282051282,0.8266852034568787,0.7108,21.81498697900679,2.3502838060085196,24.165296285005752
gru,32,shuffle_row,0,128,1,50,0.0005412896727361663,0.5412896727361662,0.7833407845252599,0.7224158653846153,0.8304544396400452,0.7079,21.4236112350045,2.518163173008361,23.941781408007955
gru,32,shuffle_row,0,128,1,51,0.0005247918773366112,0.5247918773366111,0.7746075130425967,0.7227964743589743,0.8197420838356018,0.7115,21.6711549340107,2.65681519699865,24.32797603101062
