block_type,task_dir,branch_dirs,grid_size,signal_strength,pos_mode,seed,best_acc,last_acc,param_count,elapsed_sec,skipped,skip_reason
mamba,vertical,col,32,single_pixel,none,1,0.5,0.5,68994,32.43235802650452,False,
mamba,vertical,col,32,single_pixel,none,2,0.513671875,0.5087890625,68994,32.555107831954956,False,
mamba,vertical,col,32,single_pixel,xy_learned,0,0.5107421875,0.5107421875,73090,32.75977873802185,False,
mamba,vertical,col,32,single_pixel,xy_learned,1,0.5087890625,0.5087890625,73090,32.524874448776245,False,
mamba,vertical,col,32,single_pixel,xy_learned,2,0.51171875,0.4970703125,73090,32.76515507698059,False,
mamba,vertical,diag,8,single_patch,none,0,0.712890625,0.712890625,68994,5.758373022079468,False,
mamba,vertical,diag,8,single_patch,none,1,0.9833984375,0.9833984375,68994,6.079816102981567,False,
mamba,vertical,diag,8,single_patch,none,2,0.5205078125,0.517578125,68994,5.9030396938323975,False,
mamba,vertical,diag,8,single_patch,xy_learned,0,1.0,1.0,70018,5.9209067821502686,False,
mamba,vertical,diag,8,single_patch,xy_learned,1,0.5537109375,0.5537109375,70018,5.917372226715088,False,
mamba,vertical,diag,8,single_patch,xy_learned,2,0.5234375,0.5234375,70018,5.876668453216553,False,
mamba,vertical,diag,8,single_pixel,none,0,0.51953125,0.509765625,68994,6.229523181915283,False,
mamba,vertical,diag,8,single_pixel,none,1,0.52734375,0.515625,68994,6.078728914260864,False,
mamba,vertical,diag,8,single_pixel,none,2,0.53125,0.5166015625,68994,6.087756395339966,False,
mamba,vertical,diag,8,single_pixel,xy_learned,0,0.521484375,0.4833984375,70018,6.1385862827301025,False,
mamba,vertical,diag,8,single_pixel,xy_learned,1,0.515625,0.5029296875,70018,6.088425874710083,False,
mamba,vertical,diag,8,single_pixel,xy_learned,2,0.5361328125,0.5361328125,70018,6.35338020324707,False,
mamba,vertical,diag,16,single_patch,none,0,0.5107421875,0.5009765625,68994,9.821078777313232,False,
mamba,vertical,diag,16,single_patch,none,1,0.51953125,0.5126953125,68994,9.793197393417358,False,
mamba,vertical,diag,16,single_patch,none,2,0.5263671875,0.521484375,68994,10.552038192749023,False,
mamba,vertical,diag,16,single_patch,xy_learned,0,0.5244140625,0.5244140625,71042,9.968861818313599,False,
mamba,vertical,diag,16,single_patch,xy_learned,1,0.501953125,0.501953125,71042,9.515672445297241,False,
mamba,vertical,diag,16,single_patch,xy_learned,2,0.5302734375,0.5244140625,71042,9.638484716415405,False,
mamba,vertical,diag,16,single_pixel,none,0,0.513671875,0.513671875,68994,9.700334310531616,False,
mamba,vertical,diag,16,single_pixel,none,1,0.5068359375,0.484375,68994,9.676255702972412,False,
mamba,vertical,diag,16,single_pixel,none,2,0.509765625,0.509765625,68994,9.833508729934692,False,
mamba,vertical,diag,16,single_pixel,xy_learned,0,0.5185546875,0.4736328125,71042,9.76894497871399,False,
mamba,vertical,diag,16,single_pixel,xy_learned,1,0.4951171875,0.48046875,71042,9.747947931289673,False,
mamba,vertical,diag,16,single_pixel,xy_learned,2,0.5048828125,0.498046875,71042,9.818063974380493,False,
mamba,vertical,diag,24,single_patch,none,0,0.4990234375,0.4990234375,68994,18.223787546157837,False,
mamba,vertical,diag,24,single_patch,none,1,0.5107421875,0.4873046875,68994,18.53964328765869,False,
mamba,vertical,diag,24,single_patch,none,2,0.505859375,0.4677734375,68994,18.130075693130493,False,
mamba,vertical,diag,24,single_patch,xy_learned,0,0.5107421875,0.5009765625,72066,18.357890367507935,False,
mamba,vertical,diag,24,single_patch,xy_learned,1,0.5029296875,0.49609375,72066,18.57714605331421,False,
mamba,vertical,diag,24,single_patch,xy_learned,2,0.5205078125,0.4794921875,72066,18.264440774917603,False,
mamba,vertical,diag,24,single_pixel,none,0,0.513671875,0.498046875,68994,18.69730567932129,False,
mamba,vertical,diag,24,single_pixel,none,1,0.5126953125,0.5,68994,18.505141496658325,False,
mamba,vertical,diag,24,single_pixel,none,2,0.5107421875,0.5078125,68994,18.667871475219727,False,
mamba,vertical,diag,24,single_pixel,xy_learned,0,0.50390625,0.501953125,72066,18.714720964431763,False,
mamba,vertical,diag,24,single_pixel,xy_learned,1,0.5009765625,0.5009765625,72066,18.56046223640442,False,
mamba,vertical,diag,24,single_pixel,xy_learned,2,0.49609375,0.4931640625,72066,19.571863889694214,False,
mamba,vertical,diag,32,single_patch,none,0,0.4912109375,0.490234375,68994,34.31419134140015,False,
mamba,vertical,diag,32,single_patch,none,1,0.52734375,0.52734375,68994,32.22007894515991,False,
mamba,vertical,diag,32,single_patch,none,2,0.52734375,0.52734375,68994,32.288392305374146,False,
mamba,vertical,diag,32,single_patch,xy_learned,0,0.521484375,0.484375,73090,32.26158332824707,False,
