block_type,task_dir,branch_dirs,grid_size,signal_strength,pos_mode,seed,best_acc,last_acc,param_count,elapsed_sec,skipped,skip_reason
gru,horizontal,col,24,single_pixel,xy_learned,0,0.5283203125,0.5107421875,56706,14.4940345287323,False,
gru,horizontal,col,24,single_pixel,xy_learned,1,0.5029296875,0.5029296875,56706,13.383687734603882,False,
gru,horizontal,col,24,single_pixel,xy_learned,2,0.533203125,0.513671875,56706,13.216923952102661,False,
gru,horizontal,col,32,single_patch,none,0,0.5078125,0.4931640625,53634,22.22507095336914,False,
gru,horizontal,col,32,single_patch,none,1,0.5068359375,0.5068359375,53634,22.234180450439453,False,
gru,horizontal,col,32,single_patch,none,2,0.505859375,0.505859375,53634,22.248613357543945,False,
gru,horizontal,col,32,single_patch,xy_learned,0,0.52734375,0.50390625,57730,22.524704217910767,False,
gru,horizontal,col,32,single_patch,xy_learned,1,0.515625,0.505859375,57730,22.54401183128357,False,
gru,horizontal,col,32,single_patch,xy_learned,2,0.501953125,0.501953125,57730,22.744394302368164,False,
gru,horizontal,col,32,single_pixel,none,0,0.521484375,0.5029296875,53634,22.519513607025146,False,
gru,horizontal,col,32,single_pixel,none,1,0.5029296875,0.4892578125,53634,22.82606077194214,False,
gru,horizontal,col,32,single_pixel,none,2,0.4921875,0.4921875,53634,22.99287700653076,False,
gru,horizontal,col,32,single_pixel,xy_learned,0,0.525390625,0.5126953125,57730,22.976534843444824,False,
gru,horizontal,col,32,single_pixel,xy_learned,1,0.4931640625,0.484375,57730,22.497491598129272,False,
gru,horizontal,col,32,single_pixel,xy_learned,2,0.5048828125,0.5048828125,57730,23.306485652923584,False,
gru,horizontal,diag,8,single_patch,none,0,0.5283203125,0.5283203125,53634,5.3846824169158936,False,
gru,horizontal,diag,8,single_patch,none,1,0.5205078125,0.5126953125,53634,5.098336935043335,False,
gru,horizontal,diag,8,single_patch,none,2,0.5068359375,0.5068359375,53634,4.983260631561279,False,
gru,horizontal,diag,8,single_patch,xy_learned,0,0.53125,0.5166015625,54658,5.078833818435669,False,
gru,horizontal,diag,8,single_patch,xy_learned,1,0.517578125,0.517578125,54658,5.828766107559204,False,
gru,horizontal,diag,8,single_patch,xy_learned,2,0.513671875,0.5087890625,54658,5.5980470180511475,False,
gru,horizontal,diag,8,single_pixel,none,0,0.537109375,0.51953125,53634,5.78781270980835,False,
gru,horizontal,diag,8,single_pixel,none,1,0.51953125,0.5107421875,53634,5.333014011383057,False,
gru,horizontal,diag,8,single_pixel,none,2,0.5205078125,0.498046875,53634,5.264936923980713,False,
gru,horizontal,diag,8,single_pixel,xy_learned,0,0.5234375,0.5146484375,54658,5.360522270202637,False,
gru,horizontal,diag,8,single_pixel,xy_learned,1,0.5322265625,0.5283203125,54658,5.448391914367676,False,
gru,horizontal,diag,8,single_pixel,xy_learned,2,0.5390625,0.4951171875,54658,5.39680290222168,False,
gru,horizontal,diag,16,single_patch,none,0,0.4970703125,0.482421875,53634,8.022342205047607,False,
gru,horizontal,diag,16,single_patch,none,1,0.5068359375,0.5068359375,53634,7.886701583862305,False,
gru,horizontal,diag,16,single_patch,none,2,0.5361328125,0.5263671875,53634,8.036374807357788,False,
gru,horizontal,diag,16,single_patch,xy_learned,0,0.4892578125,0.482421875,55682,8.127060890197754,False,
gru,horizontal,diag,16,single_patch,xy_learned,1,0.5087890625,0.5087890625,55682,8.018758773803711,False,
gru,horizontal,diag,16,single_patch,xy_learned,2,0.53125,0.51953125,55682,8.058038234710693,False,
gru,horizontal,diag,16,single_pixel,none,0,0.498046875,0.4912109375,53634,8.19065546989441,False,
gru,horizontal,diag,16,single_pixel,none,1,0.4931640625,0.4931640625,53634,8.364421844482422,False,
gru,horizontal,diag,16,single_pixel,none,2,0.5283203125,0.5146484375,53634,8.15863561630249,False,
gru,horizontal,diag,16,single_pixel,xy_learned,0,0.4921875,0.4814453125,55682,8.264664888381958,False,
gru,horizontal,diag,16,single_pixel,xy_learned,1,0.4931640625,0.4931640625,55682,8.21204948425293,False,
gru,horizontal,diag,16,single_pixel,xy_learned,2,0.517578125,0.5107421875,55682,8.459922075271606,False,
gru,horizontal,diag,24,single_patch,none,0,0.5244140625,0.5126953125,53634,12.869949579238892,False,
gru,horizontal,diag,24,single_patch,none,1,0.517578125,0.50390625,53634,12.906203746795654,False,
gru,horizontal,diag,24,single_patch,none,2,0.5244140625,0.5244140625,53634,12.714173555374146,False,
gru,horizontal,diag,24,single_patch,xy_learned,0,0.5244140625,0.5087890625,56706,12.902379751205444,False,
gru,horizontal,diag,24,single_patch,xy_learned,1,0.5087890625,0.5,56706,12.99161410331726,False,
gru,horizontal,diag,24,single_patch,xy_learned,2,0.515625,0.513671875,56706,12.800997257232666,False,
gru,horizontal,diag,24,single_pixel,none,0,0.5146484375,0.5146484375,53634,13.22168231010437,False,
gru,horizontal,diag,24,single_pixel,none,1,0.5009765625,0.4736328125,53634,12.99863076210022,False,
gru,horizontal,diag,24,single_pixel,none,2,0.5166015625,0.5107421875,53634,13.28156328201294,False,
gru,horizontal,diag,24,single_pixel,xy_learned,0,0.5341796875,0.5,56706,13.262314081192017,False,
gru,horizontal,diag,24,single_pixel,xy_learned,1,0.501953125,0.486328125,56706,13.253411531448364,False,
gru,horizontal,diag,24,single_pixel,xy_learned,2,0.513671875,0.51171875,56706,13.229236364364624,False,
gru,horizontal,diag,32,single_patch,none,0,0.515625,0.501953125,53634,23.712847471237183,False,
gru,horizontal,diag,32,single_patch,none,1,0.5185546875,0.5185546875,53634,23.89990234375,False,
gru,horizontal,diag,32,single_patch,none,2,0.521484375,0.5107421875,53634,22.52703833580017,False,
gru,horizontal,diag,32,single_patch,xy_learned,0,0.5107421875,0.4951171875,57730,22.733983516693115,False,
gru,horizontal,diag,32,single_patch,xy_learned,1,0.5244140625,0.51171875,57730,22.712096214294434,False,
gru,horizontal,diag,32,single_patch,xy_learned,2,0.5146484375,0.5146484375,57730,22.58056616783142,False,
gru,horizontal,diag,32,single_pixel,none,0,0.53515625,0.53515625,53634,22.665726900100708,False,
gru,horizontal,diag,32,single_pixel,none,1,0.509765625,0.5068359375,53634,23.064951181411743,False,
gru,horizontal,diag,32,single_pixel,none,2,0.5029296875,0.5029296875,53634,22.84057593345642,False,
gru,horizontal,diag,32,single_pixel,xy_learned,0,0.52734375,0.5146484375,57730,22.89475965499878,False,
gru,horizontal,diag,32,single_pixel,xy_learned,1,0.5048828125,0.4853515625,57730,22.71543788909912,False,
gru,horizontal,diag,32,single_pixel,xy_learned,2,0.5,0.4951171875,57730,22.774068117141724,False,
gru,horizontal,anti_diag,8,single_patch,none,0,0.5244140625,0.5244140625,53634,4.7956862449646,False,
gru,horizontal,anti_diag,8,single_patch,none,1,0.5205078125,0.5029296875,53634,4.77509331703186,False,
gru,horizontal,anti_diag,8,single_patch,none,2,0.501953125,0.486328125,53634,5.078795909881592,False,
gru,horizontal,anti_diag,8,single_patch,xy_learned,0,0.533203125,0.509765625,54658,4.852704048156738,False,
gru,horizontal,anti_diag,8,single_patch,xy_learned,1,0.5009765625,0.4931640625,54658,4.847099304199219,False,
gru,horizontal,anti_diag,8,single_patch,xy_learned,2,0.501953125,0.4990234375,54658,4.871453523635864,False,
gru,horizontal,anti_diag,8,single_pixel,none,0,0.5126953125,0.501953125,53634,5.0424957275390625,False,
gru,horizontal,anti_diag,8,single_pixel,none,1,0.5322265625,0.51171875,53634,5.059751510620117,False,
gru,horizontal,anti_diag,8,single_pixel,none,2,0.5234375,0.4921875,53634,5.258486986160278,False,
gru,horizontal,anti_diag,8,single_pixel,xy_learned,0,0.5322265625,0.5068359375,54658,5.15824818611145,False,
gru,horizontal,anti_diag,8,single_pixel,xy_learned,1,0.5263671875,0.5009765625,54658,5.136136770248413,False,
gru,horizontal,anti_diag,8,single_pixel,xy_learned,2,0.515625,0.5009765625,54658,5.148977041244507,False,
gru,horizontal,anti_diag,16,single_patch,none,0,0.49609375,0.478515625,53634,8.057301759719849,False,
gru,horizontal,anti_diag,16,single_patch,none,1,0.4873046875,0.4697265625,53634,8.47908878326416,False,
gru,horizontal,anti_diag,16,single_patch,none,2,0.515625,0.4814453125,53634,7.774808406829834,False,
gru,horizontal,anti_diag,16,single_patch,xy_learned,0,0.5009765625,0.4560546875,55682,8.747973680496216,False,
gru,horizontal,anti_diag,16,single_patch,xy_learned,1,0.5107421875,0.509765625,55682,8.464683055877686,False,
gru,horizontal,anti_diag,16,single_patch,xy_learned,2,0.505859375,0.4853515625,55682,7.947378396987915,False,
gru,horizontal,anti_diag,16,single_pixel,none,0,0.494140625,0.48828125,53634,7.904715061187744,False,
gru,horizontal,anti_diag,16,single_pixel,none,1,0.4833984375,0.4560546875,53634,7.980499029159546,False,
gru,horizontal,anti_diag,16,single_pixel,none,2,0.5205078125,0.455078125,53634,8.113826990127563,False,
gru,horizontal,anti_diag,16,single_pixel,xy_learned,0,0.501953125,0.490234375,55682,8.01188850402832,False,
gru,horizontal,anti_diag,16,single_pixel,xy_learned,1,0.494140625,0.4697265625,55682,8.076285600662231,False,
gru,horizontal,anti_diag,16,single_pixel,xy_learned,2,0.490234375,0.46875,55682,7.954969167709351,False,
gru,horizontal,anti_diag,24,single_patch,none,0,0.5126953125,0.50390625,53634,12.796210289001465,False,
gru,horizontal,anti_diag,24,single_patch,none,1,0.53515625,0.5146484375,53634,12.487862825393677,False,
gru,horizontal,anti_diag,24,single_patch,none,2,0.5068359375,0.5009765625,53634,12.596750020980835,False,
gru,horizontal,anti_diag,24,single_patch,xy_learned,0,0.5126953125,0.5126953125,56706,12.578159093856812,False,
gru,horizontal,anti_diag,24,single_patch,xy_learned,1,0.5390625,0.5068359375,56706,12.554590702056885,False,
gru,horizontal,anti_diag,24,single_patch,xy_learned,2,0.505859375,0.4970703125,56706,12.819109439849854,False,
gru,horizontal,anti_diag,24,single_pixel,none,0,0.5048828125,0.5048828125,53634,12.754535436630249,False,
gru,horizontal,anti_diag,24,single_pixel,none,1,0.517578125,0.498046875,53634,12.913964748382568,False,
gru,horizontal,anti_diag,24,single_pixel,none,2,0.5087890625,0.4814453125,53634,12.766734838485718,False,
gru,horizontal,anti_diag,24,single_pixel,xy_learned,0,0.517578125,0.517578125,56706,13.029340744018555,False,
gru,horizontal,anti_diag,24,single_pixel,xy_learned,1,0.515625,0.50390625,56706,12.816230297088623,False,
gru,horizontal,anti_diag,24,single_pixel,xy_learned,2,0.5029296875,0.4873046875,56706,12.935713052749634,False,
gru,horizontal,anti_diag,32,single_patch,none,0,0.5126953125,0.509765625,53634,22.345377683639526,False,
gru,horizontal,anti_diag,32,single_patch,none,1,0.501953125,0.501953125,53634,22.3790922164917,False,
gru,horizontal,anti_diag,32,single_patch,none,2,0.529296875,0.529296875,53634,22.2983295917511,False,
gru,horizontal,anti_diag,32,single_patch,xy_learned,0,0.5048828125,0.494140625,57730,23.108839511871338,False,
gru,horizontal,anti_diag,32,single_patch,xy_learned,1,0.5146484375,0.5029296875,57730,24.097378253936768,False,
gru,horizontal,anti_diag,32,single_patch,xy_learned,2,0.517578125,0.517578125,57730,23.365673542022705,False,
gru,horizontal,anti_diag,32,single_pixel,none,0,0.541015625,0.501953125,53634,22.76398253440857,False,
gru,horizontal,anti_diag,32,single_pixel,none,1,0.4912109375,0.490234375,53634,22.693064212799072,False,
gru,horizontal,anti_diag,32,single_pixel,none,2,0.52734375,0.5224609375,53634,22.487330675125122,False,
gru,horizontal,anti_diag,32,single_pixel,xy_learned,0,0.5146484375,0.5,57730,22.857245922088623,False,
gru,horizontal,anti_diag,32,single_pixel,xy_learned,1,0.4892578125,0.462890625,57730,22.976333141326904,False,
gru,horizontal,anti_diag,32,single_pixel,xy_learned,2,0.5283203125,0.5283203125,57730,22.769204139709473,False,
gru,diagonal,row,8,single_patch,none,0,1.0,1.0,53634,5.055267095565796,False,
gru,diagonal,row,8,single_patch,none,1,1.0,1.0,53634,5.078550577163696,False,
gru,diagonal,row,8,single_patch,none,2,1.0,1.0,53634,5.044952154159546,False,
gru,diagonal,row,8,single_patch,xy_learned,0,1.0,0.9990234375,54658,5.100559949874878,False,
gru,diagonal,row,8,single_patch,xy_learned,1,1.0,1.0,54658,5.179209232330322,False,
gru,diagonal,row,8,single_patch,xy_learned,2,1.0,1.0,54658,5.320211410522461,False,
gru,diagonal,row,8,single_pixel,none,0,0.52734375,0.49609375,53634,5.304147005081177,False,
gru,diagonal,row,8,single_pixel,none,1,0.509765625,0.4755859375,53634,5.363802194595337,False,
gru,diagonal,row,8,single_pixel,none,2,0.5263671875,0.5146484375,53634,5.349829435348511,False,
gru,diagonal,row,8,single_pixel,xy_learned,0,0.53125,0.5029296875,54658,5.413034915924072,False,
gru,diagonal,row,8,single_pixel,xy_learned,1,0.5263671875,0.5078125,54658,5.66669225692749,False,
gru,diagonal,row,8,single_pixel,xy_learned,2,0.52734375,0.4970703125,54658,5.356111764907837,False,
gru,diagonal,row,16,single_patch,none,0,0.5009765625,0.48828125,53634,7.891041278839111,False,
gru,diagonal,row,16,single_patch,none,1,0.5126953125,0.5126953125,53634,7.895557641983032,False,
gru,diagonal,row,16,single_patch,none,2,0.5234375,0.513671875,53634,8.001192331314087,False,
gru,diagonal,row,16,single_patch,xy_learned,0,0.4970703125,0.4970703125,55682,8.058289766311646,False,
gru,diagonal,row,16,single_patch,xy_learned,1,0.5166015625,0.5166015625,55682,7.9683215618133545,False,
gru,diagonal,row,16,single_patch,xy_learned,2,0.541015625,0.52734375,55682,8.017889261245728,False,
gru,diagonal,row,16,single_pixel,none,0,0.4970703125,0.490234375,53634,8.317375183105469,False,
gru,diagonal,row,16,single_pixel,none,1,0.5068359375,0.5068359375,53634,8.127816677093506,False,
gru,diagonal,row,16,single_pixel,none,2,0.5244140625,0.50390625,53634,8.210421562194824,False,
gru,diagonal,row,16,single_pixel,xy_learned,0,0.4990234375,0.4990234375,55682,8.639169216156006,False,
gru,diagonal,row,16,single_pixel,xy_learned,1,0.5146484375,0.5009765625,55682,8.964200973510742,False,
gru,diagonal,row,16,single_pixel,xy_learned,2,0.5224609375,0.517578125,55682,8.19983720779419,False,
gru,diagonal,row,24,single_patch,none,0,0.4931640625,0.4931640625,53634,13.970069646835327,False,
gru,diagonal,row,24,single_patch,none,1,0.5048828125,0.49609375,53634,13.1459059715271,False,
gru,diagonal,row,24,single_patch,none,2,0.517578125,0.509765625,53634,12.680228471755981,False,
gru,diagonal,row,24,single_patch,xy_learned,0,0.5009765625,0.4736328125,56706,13.057370901107788,False,
gru,diagonal,row,24,single_patch,xy_learned,1,0.521484375,0.5185546875,56706,12.749467134475708,False,
gru,diagonal,row,24,single_patch,xy_learned,2,0.5166015625,0.498046875,56706,12.906002759933472,False,
gru,diagonal,row,24,single_pixel,none,0,0.4853515625,0.482421875,53634,12.921812057495117,False,
gru,diagonal,row,24,single_pixel,none,1,0.4990234375,0.4990234375,53634,12.849561214447021,False,
gru,diagonal,row,24,single_pixel,none,2,0.50390625,0.48828125,53634,12.906258583068848,False,
gru,diagonal,row,24,single_pixel,xy_learned,0,0.4697265625,0.4658203125,56706,12.888052463531494,False,
gru,diagonal,row,24,single_pixel,xy_learned,1,0.513671875,0.5078125,56706,13.175590753555298,False,
gru,diagonal,row,24,single_pixel,xy_learned,2,0.5126953125,0.4873046875,56706,12.915964603424072,False,
gru,diagonal,row,32,single_patch,none,0,0.505859375,0.4873046875,53634,22.07479453086853,False,
gru,diagonal,row,32,single_patch,none,1,0.5283203125,0.5166015625,53634,22.35701894760132,False,
gru,diagonal,row,32,single_patch,none,2,0.494140625,0.494140625,53634,21.95968270301819,False,
gru,diagonal,row,32,single_patch,xy_learned,0,0.50390625,0.494140625,57730,22.404871225357056,False,
gru,diagonal,row,32,single_patch,xy_learned,1,0.521484375,0.5166015625,57730,22.57471537590027,False,
gru,diagonal,row,32,single_patch,xy_learned,2,0.486328125,0.486328125,57730,22.97834849357605,False,
gru,diagonal,row,32,single_pixel,none,0,0.4951171875,0.474609375,53634,23.070979833602905,False,
gru,diagonal,row,32,single_pixel,none,1,0.5224609375,0.5009765625,53634,23.28546953201294,False,
gru,diagonal,row,32,single_pixel,none,2,0.5166015625,0.5166015625,53634,24.725169897079468,False,
gru,diagonal,row,32,single_pixel,xy_learned,0,0.49609375,0.49609375,57730,22.587660551071167,False,
gru,diagonal,row,32,single_pixel,xy_learned,1,0.5185546875,0.5185546875,57730,22.637080430984497,False,
gru,diagonal,row,32,single_pixel,xy_learned,2,0.5078125,0.4931640625,57730,22.74839210510254,False,
gru,diagonal,col,8,single_patch,none,0,1.0,1.0,53634,5.143614292144775,False,
gru,diagonal,col,8,single_patch,none,1,1.0,1.0,53634,5.181622266769409,False,
gru,diagonal,col,8,single_patch,none,2,1.0,1.0,53634,5.06205415725708,False,
gru,diagonal,col,8,single_patch,xy_learned,0,1.0,1.0,54658,5.101410150527954,False,
gru,diagonal,col,8,single_patch,xy_learned,1,1.0,1.0,54658,5.159290790557861,False,
gru,diagonal,col,8,single_patch,xy_learned,2,1.0,1.0,54658,5.154595136642456,False,
gru,diagonal,col,8,single_pixel,none,0,0.533203125,0.5166015625,53634,5.507980108261108,False,
gru,diagonal,col,8,single_pixel,none,1,0.5205078125,0.494140625,53634,5.301903247833252,False,
gru,diagonal,col,8,single_pixel,none,2,0.5244140625,0.5244140625,53634,5.288387775421143,False,
gru,diagonal,col,8,single_pixel,xy_learned,0,0.53515625,0.53515625,54658,5.492333173751831,False,
gru,diagonal,col,8,single_pixel,xy_learned,1,0.5244140625,0.498046875,54658,5.443213701248169,False,
gru,diagonal,col,8,single_pixel,xy_learned,2,0.53125,0.513671875,54658,5.429623603820801,False,
gru,diagonal,col,16,single_patch,none,0,0.51171875,0.4931640625,53634,8.15199327468872,False,
gru,diagonal,col,16,single_patch,none,1,0.5224609375,0.5078125,53634,7.9061338901519775,False,
gru,diagonal,col,16,single_patch,none,2,0.4990234375,0.48828125,53634,7.996881484985352,False,
gru,diagonal,col,16,single_patch,xy_learned,0,0.5087890625,0.4921875,55682,8.108911514282227,False,
gru,diagonal,col,16,single_patch,xy_learned,1,0.5185546875,0.5185546875,55682,8.222775220870972,False,
gru,diagonal,col,16,single_patch,xy_learned,2,0.529296875,0.4970703125,55682,7.9911675453186035,False,
gru,diagonal,col,16,single_pixel,none,0,0.515625,0.5048828125,53634,8.264254808425903,False,
gru,diagonal,col,16,single_pixel,none,1,0.5126953125,0.5068359375,53634,8.458816289901733,False,
gru,diagonal,col,16,single_pixel,none,2,0.498046875,0.48046875,53634,8.167044878005981,False,
gru,diagonal,col,16,single_pixel,xy_learned,0,0.5166015625,0.4794921875,55682,8.288702011108398,False,
gru,diagonal,col,16,single_pixel,xy_learned,1,0.515625,0.515625,55682,8.486051797866821,False,
gru,diagonal,col,16,single_pixel,xy_learned,2,0.5361328125,0.466796875,55682,8.67991852760315,False,
gru,diagonal,col,24,single_patch,none,0,0.509765625,0.509765625,53634,12.953584432601929,False,
gru,diagonal,col,24,single_patch,none,1,0.5048828125,0.482421875,53634,12.97936224937439,False,
gru,diagonal,col,24,single_patch,none,2,0.5048828125,0.48046875,53634,12.767770051956177,False,
gru,diagonal,col,24,single_patch,xy_learned,0,0.51953125,0.51953125,56706,12.842947959899902,False,
gru,diagonal,col,24,single_patch,xy_learned,1,0.5048828125,0.5,56706,13.707659244537354,False,
gru,diagonal,col,24,single_patch,xy_learned,2,0.5078125,0.4833984375,56706,13.249615907669067,False,
gru,diagonal,col,24,single_pixel,none,0,0.5009765625,0.4814453125,53634,14.533363342285156,False,
gru,diagonal,col,24,single_pixel,none,1,0.498046875,0.4775390625,53634,13.05882716178894,False,
gru,diagonal,col,24,single_pixel,none,2,0.5009765625,0.48828125,53634,13.30538010597229,False,
gru,diagonal,col,24,single_pixel,xy_learned,0,0.51171875,0.501953125,56706,13.146354675292969,False,
gru,diagonal,col,24,single_pixel,xy_learned,1,0.5107421875,0.5107421875,56706,13.30201244354248,False,
gru,diagonal,col,24,single_pixel,xy_learned,2,0.5126953125,0.48046875,56706,13.228410005569458,False,
gru,diagonal,col,32,single_patch,none,0,0.5048828125,0.5048828125,53634,22.671488285064697,False,
gru,diagonal,col,32,single_patch,none,1,0.5224609375,0.5224609375,53634,22.690054178237915,False,
gru,diagonal,col,32,single_patch,none,2,0.49609375,0.49609375,53634,22.47024703025818,False,
gru,diagonal,col,32,single_patch,xy_learned,0,0.5009765625,0.5009765625,57730,22.747672080993652,False,
gru,diagonal,col,32,single_patch,xy_learned,1,0.5244140625,0.5166015625,57730,22.915634155273438,False,
gru,diagonal,col,32,single_patch,xy_learned,2,0.501953125,0.501953125,57730,22.734660863876343,False,
gru,diagonal,col,32,single_pixel,none,0,0.4931640625,0.48828125,53634,22.953678369522095,False,
gru,diagonal,col,32,single_pixel,none,1,0.525390625,0.490234375,53634,23.384896516799927,False,
gru,diagonal,col,32,single_pixel,none,2,0.5029296875,0.4990234375,53634,23.03494644165039,False,
gru,diagonal,col,32,single_pixel,xy_learned,0,0.505859375,0.4970703125,57730,23.64442801475525,False,
gru,diagonal,col,32,single_pixel,xy_learned,1,0.529296875,0.478515625,57730,24.53294825553894,False,
gru,diagonal,col,32,single_pixel,xy_learned,2,0.509765625,0.509765625,57730,23.9575834274292,False,
gru,diagonal,diag,8,single_patch,none,0,0.6181640625,0.6181640625,53634,5.115238666534424,False,
gru,diagonal,diag,8,single_patch,none,1,0.5185546875,0.4716796875,53634,5.353906631469727,False,
gru,diagonal,diag,8,single_patch,none,2,0.4951171875,0.490234375,53634,5.172422409057617,False,
gru,diagonal,diag,8,single_patch,xy_learned,0,0.521484375,0.5205078125,54658,5.181598663330078,False,
gru,diagonal,diag,8,single_patch,xy_learned,1,0.4873046875,0.4873046875,54658,5.219761371612549,False,
gru,diagonal,diag,8,single_patch,xy_learned,2,0.517578125,0.517578125,54658,5.132880926132202,False,
gru,diagonal,diag,8,single_pixel,none,0,0.515625,0.5126953125,53634,5.3970842361450195,False,
gru,diagonal,diag,8,single_pixel,none,1,0.513671875,0.498046875,53634,5.556457042694092,False,
gru,diagonal,diag,8,single_pixel,none,2,0.4990234375,0.4951171875,53634,5.371565341949463,False,
gru,diagonal,diag,8,single_pixel,xy_learned,0,0.5341796875,0.5166015625,54658,5.461742877960205,False,
gru,diagonal,diag,8,single_pixel,xy_learned,1,0.5234375,0.4951171875,54658,5.453082323074341,False,
gru,diagonal,diag,8,single_pixel,xy_learned,2,0.50390625,0.50390625,54658,5.499686241149902,False,
gru,diagonal,diag,16,single_patch,none,0,0.5244140625,0.5244140625,53634,8.248506307601929,False,
gru,diagonal,diag,16,single_patch,none,1,0.505859375,0.5029296875,53634,8.032877445220947,False,
gru,diagonal,diag,16,single_patch,none,2,0.5087890625,0.5048828125,53634,8.082283973693848,False,
gru,diagonal,diag,16,single_patch,xy_learned,0,0.525390625,0.525390625,55682,8.03522539138794,False,
gru,diagonal,diag,16,single_patch,xy_learned,1,0.5185546875,0.5185546875,55682,8.143166542053223,False,
gru,diagonal,diag,16,single_patch,xy_learned,2,0.5478515625,0.5048828125,55682,8.038674354553223,False,
gru,diagonal,diag,16,single_pixel,none,0,0.5185546875,0.4970703125,53634,8.27425503730774,False,
gru,diagonal,diag,16,single_pixel,none,1,0.5,0.4765625,53634,8.472585439682007,False,
gru,diagonal,diag,16,single_pixel,none,2,0.51171875,0.509765625,53634,8.28114366531372,False,
gru,diagonal,diag,16,single_pixel,xy_learned,0,0.529296875,0.5029296875,55682,8.418184041976929,False,
gru,diagonal,diag,16,single_pixel,xy_learned,1,0.505859375,0.4755859375,55682,8.343831777572632,False,
gru,diagonal,diag,16,single_pixel,xy_learned,2,0.5380859375,0.517578125,55682,8.512507915496826,False,
gru,diagonal,diag,24,single_patch,none,0,0.5078125,0.5078125,53634,12.943767786026001,False,
gru,diagonal,diag,24,single_patch,none,1,0.5126953125,0.5126953125,53634,12.978776454925537,False,
gru,diagonal,diag,24,single_patch,none,2,0.5068359375,0.482421875,53634,12.782819986343384,False,
gru,diagonal,diag,24,single_patch,xy_learned,0,0.501953125,0.501953125,56706,13.039310455322266,False,
gru,diagonal,diag,24,single_patch,xy_learned,1,0.5234375,0.5029296875,56706,13.07272720336914,False,
gru,diagonal,diag,24,single_patch,xy_learned,2,0.505859375,0.4921875,56706,13.240744590759277,False,
gru,diagonal,diag,24,single_pixel,none,0,0.5078125,0.49609375,53634,13.380061626434326,False,
gru,diagonal,diag,24,single_pixel,none,1,0.51953125,0.51953125,53634,13.259621381759644,False,
gru,diagonal,diag,24,single_pixel,none,2,0.51171875,0.4990234375,53634,13.680407762527466,False,
gru,diagonal,diag,24,single_pixel,xy_learned,0,0.49609375,0.48046875,56706,13.71049189567566,False,
gru,diagonal,diag,24,single_pixel,xy_learned,1,0.5234375,0.5234375,56706,14.540323495864868,False,
gru,diagonal,diag,24,single_pixel,xy_learned,2,0.509765625,0.494140625,56706,13.65176248550415,False,
gru,diagonal,diag,32,single_patch,none,0,0.4716796875,0.470703125,53634,22.580151081085205,False,
gru,diagonal,diag,32,single_patch,none,1,0.5322265625,0.5234375,53634,22.581985473632812,False,
gru,diagonal,diag,32,single_patch,none,2,0.501953125,0.501953125,53634,22.41735005378723,False,
gru,diagonal,diag,32,single_patch,xy_learned,0,0.505859375,0.4697265625,57730,22.67286968231201,False,
gru,diagonal,diag,32,single_patch,xy_learned,1,0.53125,0.53125,57730,22.64828133583069,False,
gru,diagonal,diag,32,single_patch,xy_learned,2,0.490234375,0.490234375,57730,22.830268383026123,False,
gru,diagonal,diag,32,single_pixel,none,0,0.4794921875,0.4697265625,53634,22.738458395004272,False,
gru,diagonal,diag,32,single_pixel,none,1,0.53515625,0.53515625,53634,22.977919816970825,False,
gru,diagonal,diag,32,single_pixel,none,2,0.513671875,0.5107421875,53634,22.940146446228027,False,
gru,diagonal,diag,32,single_pixel,xy_learned,0,0.4951171875,0.4638671875,57730,23.11660647392273,False,
gru,diagonal,diag,32,single_pixel,xy_learned,1,0.5146484375,0.4921875,57730,22.52121114730835,False,
gru,diagonal,diag,32,single_pixel,xy_learned,2,0.494140625,0.494140625,57730,22.665895462036133,False,
gru,diagonal,anti_diag,8,single_patch,none,0,1.0,1.0,53634,5.149593830108643,False,
gru,diagonal,anti_diag,8,single_patch,none,1,1.0,1.0,53634,5.203519582748413,False,
gru,diagonal,anti_diag,8,single_patch,none,2,1.0,1.0,53634,5.720542669296265,False,
gru,diagonal,anti_diag,8,single_patch,xy_learned,0,1.0,1.0,54658,5.560813665390015,False,
gru,diagonal,anti_diag,8,single_patch,xy_learned,1,1.0,1.0,54658,5.308273792266846,False,
gru,diagonal,anti_diag,8,single_patch,xy_learned,2,1.0,1.0,54658,5.651431560516357,False,
gru,diagonal,anti_diag,8,single_pixel,none,0,0.78125,0.78125,53634,6.1632513999938965,False,
gru,diagonal,anti_diag,8,single_pixel,none,1,0.791015625,0.791015625,53634,5.949095726013184,False,
gru,diagonal,anti_diag,8,single_pixel,none,2,0.796875,0.796875,53634,5.408422470092773,False,
gru,diagonal,anti_diag,8,single_pixel,xy_learned,0,0.9541015625,0.9541015625,54658,5.553900957107544,False,
gru,diagonal,anti_diag,8,single_pixel,xy_learned,1,0.951171875,0.951171875,54658,5.595452547073364,False,
gru,diagonal,anti_diag,8,single_pixel,xy_learned,2,0.9326171875,0.9326171875,54658,5.519125461578369,False,
gru,diagonal,anti_diag,16,single_patch,none,0,1.0,1.0,53634,8.329816102981567,False,
gru,diagonal,anti_diag,16,single_patch,none,1,1.0,1.0,53634,7.995074272155762,False,
gru,diagonal,anti_diag,16,single_patch,none,2,1.0,1.0,53634,8.02737045288086,False,
gru,diagonal,anti_diag,16,single_patch,xy_learned,0,1.0,1.0,55682,8.121656656265259,False,
