block_type,task_dir,grid_size,signal_strength,pos_mode,row_mean,row_std,col_mean,col_std,diag_mean,diag_std,anti_diag_mean,anti_diag_std,gap_col_minus_row,gap_row_minus_col,gap_diag_minus_row,gap_diag_minus_col
gru,horizontal,16,single_pixel,none,0.5065104166666666,0.013158452429301911,0.4973958333333333,0.012361222360708024,0.5065104166666666,0.015550222542312742,0.4993489583333333,0.015591054706807352,,0.009114583333333315,,
gru,horizontal,16,single_pixel,xy_learned,0.5885416666666666,0.14446158348192448,0.4921875,0.010365679250059021,0.5009765625,0.011745845411893694,0.4954427083333333,0.0048719497223619025,,0.09635416666666663,,
gru,horizontal,24,single_patch,none,0.5091145833333334,0.0054275169272568575,0.5162760416666666,0.007235062099900022,0.5221354166666666,0.003222491841344943,0.5182291666666666,0.01220594613232596,,-0.007161458333333259,,
gru,horizontal,24,single_patch,xy_learned,0.5162760416666666,0.007866566389058966,0.51953125,0.008092319592875034,0.5162760416666666,0.006395469630334798,0.5192057291666666,0.01431551655422918,,-0.0032552083333333703,,
gru,horizontal,24,single_pixel,none,0.5026041666666666,0.0037681760751270264,0.5042317708333334,0.004533980558979206,0.5107421875,0.006951222820332885,0.5104166666666666,0.005309084124446644,,-0.0016276041666667407,,
gru,horizontal,24,single_pixel,xy_learned,0.5091145833333334,0.005877431668381441,0.521484375,0.013270714264739263,0.5166015625,0.01331853681346275,0.5120442708333334,0.006494120228925782,,-0.01236979166666663,,
gru,horizontal,32,single_patch,none,0.5100911458333334,0.002800236089532105,0.5068359375,0.0007973599423122325,0.5185546875,0.002392079826936697,0.5146484375,0.011248146186960283,,0.0032552083333333703,,
gru,horizontal,32,single_patch,xy_learned,0.5179036458333334,0.004013290366516261,0.5149739583333334,0.010375896777675277,0.5166015625,0.005749844314015525,0.5123697916666666,0.0054275169272568575,,0.0029296875,,
gru,horizontal,32,single_pixel,none,0.5104166666666666,0.009579387349975366,0.5055338541666666,0.012101321806927802,0.5159505208333334,0.013864283488962795,0.5198567708333334,0.02101059838945954,,0.0048828125,,
gru,horizontal,32,single_pixel,xy_learned,0.5188802083333334,0.008299185406238257,0.5078125,0.01331853681346275,0.5107421875,0.011907123149851486,0.5107421875,0.01618463918575007,,0.01106770833333337,,
gru,vertical,8,single_patch,none,0.5185546875,0.001594719884624465,1.0,0.0,0.5198567708333334,0.007146646614615934,0.5198567708333334,0.005126307209643106,0.4814453125,,,
gru,vertical,8,single_patch,xy_learned,0.5146484375,0.0034756114101664425,1.0,0.0,0.5172526041666666,0.004391516133864596,0.5126953125,0.0,0.4853515625,,,
gru,vertical,8,single_pixel,none,0.5279947916666666,0.0030187560206691743,0.7747395833333334,0.011285765509999815,0.5263671875,0.0034756114101664425,0.5263671875,0.009798123009955997,0.24674479166666674,,,
gru,vertical,8,single_pixel,xy_learned,0.5231119791666666,0.010096394804212774,0.9697265625,0.0021096161127629755,0.5221354166666666,0.007866566389058966,0.5247395833333334,0.0037681760751270264,0.44661458333333337,,,
gru,vertical,16,single_patch,none,0.5074869791666666,0.014838894947970678,1.0,0.0,0.5240885416666666,0.008746763569364846,0.5087890625,0.010727380894065157,0.49251302083333337,,,
gru,vertical,16,single_patch,xy_learned,0.5107421875,0.011907123149851486,1.0,0.0,0.5182291666666666,0.015072704300508106,0.5133463541666666,0.007986877699469595,0.4892578125,,,
gru,vertical,16,single_pixel,none,0.5133463541666666,0.006687056830785852,0.5094401041666666,0.02001886961135651,0.5162760416666666,0.02019278960842555,0.5198567708333334,0.007408728305169949,-0.00390625,,,
gru,vertical,16,single_pixel,xy_learned,0.5065104166666666,0.0020066451832581305,0.5035807291666666,0.00852591201413333,0.513671875,0.01659198559553992,0.5146484375,0.005228638803453454,-0.0029296875,,,
gru,vertical,24,single_patch,none,0.50390625,0.0013810679320049757,0.5055338541666666,0.0009207119546699837,0.517578125,0.007307924583542854,0.5078125,0.007176239480810092,0.0016276041666666297,,,
gru,vertical,24,single_patch,xy_learned,0.5087890625,0.006951222820332885,0.6552734375,0.21406701447490203,0.5201822916666666,0.0037681760751270264,0.5139973958333334,0.01153648772569619,0.146484375,,,
gru,vertical,24,single_pixel,none,0.5032552083333334,0.01167345122203197,0.5055338541666666,0.0113419605404846,0.5143229166666666,0.007986877699469595,0.5071614583333334,0.004013290366516261,0.0022786458333332593,,,
gru,vertical,24,single_pixel,xy_learned,0.5022786458333334,0.007408728305169949,0.4983723958333333,0.0009207119546699837,0.5081380208333334,0.009067961117958412,0.5146484375,0.006951222820332885,-0.0039062500000000555,,,
gru,vertical,32,single_patch,none,0.5179036458333334,0.010527969810414211,0.5234375,0.0048501511802575975,0.5240885416666666,0.005768243862848095,0.5126953125,0.008624766471023289,0.00553385416666663,,,
gru,vertical,32,single_patch,xy_learned,0.5094401041666666,0.008375442923351958,0.5035807291666666,0.013679623300423629,0.5208333333333334,0.0024359748611809512,0.5179036458333334,0.006395469630334798,-0.005859375,,,
gru,vertical,32,single_pixel,none,0.5084635416666666,0.007408728305169949,0.5166015625,0.0013810679320049757,0.5068359375,0.00443951227115425,0.5091145833333334,0.0018414239093399675,0.00813802083333337,,,
gru,vertical,32,single_pixel,xy_learned,0.5026041666666666,0.012179874305904757,0.5045572916666666,0.0024359748611809512,0.5133463541666666,0.0024359748611809512,0.5045572916666666,0.009743899444723805,0.001953125,,,
