block_type,grid,recommended_micro_batch,epochs_per_run,single_branch_runs,four_branch_runs,total_runs,single_epoch_sec,single_timing_source,four_epoch_sec,single_hours_per_run,four_hours_per_run,cell_gpu_hours
gru,8,128,100,15,10,25,6.752308161099958,60_epoch_probe_mean,13.295356075,0.18756411558610994,0.36931544652777776,6.506616199069427
gru,16,128,100,15,10,25,7.033625699850144,prior_row_micro8_scaled_by_real4_speedup,17.717377353000018,0.19537849166250398,0.49214937091666716,7.8521710841042305
gru,32,128,100,15,10,25,14.82562660133335,60_epoch_probe_mean,54.95162101200003,0.41182296114814865,1.526433917000001,21.44168358722224
mamba,8,128,100,15,10,25,7.047888978133293,60_epoch_probe_mean,16.9513595814999,0.1957746938370359,0.47087109948610834,7.645331402416622
mamba,16,128,100,15,10,25,10.148727564924853,prior_row_micro8_scaled_by_real4_speedup,28.57613146950007,0.28190909902569034,0.7937814297083352,12.166450782468708
mamba,32,64,100,15,10,25,25.79364690918325,60_epoch_probe_mean,94.77003223800011,0.7164901919217569,2.6325008955000033,37.072361833826385
