arch,d_model,block_type,grid,variant,seed,micro_batch,accum_steps,epoch,lr,lr_scale,train_loss,train_acc,test_loss,test_acc,train_sec,eval_sec,epoch_wall_sec
channel_split,256,gru,8,channel_real_4dir,2,128,1,55,0.0004587103272638339,0.4587103272638339,0.5281225721805524,0.81171875,0.5936796543121338,0.7908,15.399986945092678,1.1468993853777647,16.546890206635
channel_split,256,gru,8,channel_real_4dir,2,128,1,56,0.00044225768151520694,0.44225768151520695,0.5265561239841657,0.8142628205128205,0.6287113971710205,0.786,15.10461051017046,1.1053333170711994,16.209947768598795
channel_split,256,gru,8,channel_real_4dir,2,128,1,57,0.00042586817614407896,0.42586817614407896,0.5231475924070065,0.8152844551282051,0.6047872810363769,0.7939,14.877017449587584,1.1010100338608027,15.978032037615776
channel_split,256,gru,8,channel_real_4dir,2,128,1,58,0.0004095597328339452,0.4095597328339452,0.5160391297095861,0.8177283653846154,0.6080811532974243,0.7903,14.492820624262094,1.23479088768363,15.727618504315615
channel_split,256,gru,8,channel_real_4dir,2,128,1,59,0.00039335018462812664,0.39335018462812665,0.5169230019434904,0.8169270833333333,0.6077123803138733,0.7903,13.995915038511157,1.1308321300894022,15.12675155326724
channel_split,256,gru,8,channel_real_4dir,2,128,1,60,0.00037725725642960046,0.37725725642960045,0.5138661174437938,0.8199919871794872,0.6206382012367249,0.7862,14.226934224367142,1.1877870857715607,15.414725923910737
channel_split,256,gru,8,channel_real_4dir,2,128,1,61,0.00036129854561907783,0.3612985456190778,0.5030753679000415,0.8233173076923077,0.6051205266952515,0.7878,14.22778782248497,1.0889028310775757,15.31669532507658
channel_split,256,gru,8,channel_real_4dir,2,128,1,62,0.00034549150281252633,0.34549150281252633,0.4983566430898813,0.8247395833333333,0.600908945274353,0.7917,13.938801486045122,1.078806582838297,15.017613416537642
channel_split,256,gru,8,channel_real_4dir,2,128,1,63,0.0003298534127791785,0.32985341277917846,0.49491068201187327,0.8258413461538462,0.5973517377853393,0.7946,15.185136837884784,1.172174371778965,16.35731541737914
channel_split,256,gru,8,channel_real_4dir,2,128,1,64,0.0003144013755408895,0.31440137554088954,0.4926290444838695,0.8259815705128205,0.6130808032035827,0.7888,14.550355426967144,1.1753030270338058,15.725663222372532
channel_split,256,gru,8,channel_real_4dir,2,128,1,65,0.0002991522876735154,0.29915228767351537,0.48838413839156813,0.8279847756410257,0.5992271850585937,0.795,13.887155262753367,1.1112578939646482,14.998417908325791
channel_split,256,gru,8,channel_real_4dir,2,128,1,66,0.0002841228238307536,0.2841228238307536,0.48693304528028536,0.829707532051282,0.6004412847518921,0.7949,13.83549944870174,1.135858939960599,14.971365209668875
channel_split,256,gru,8,channel_real_4dir,2,128,1,67,0.00026932941851065615,0.26932941851065617,0.48170913473153726,0.8296674679487179,0.6006586563110352,0.7928,14.882822044193745,1.1775557529181242,16.06038192845881
channel_split,256,gru,8,channel_real_4dir,2,128,1,68,0.0002547882480847461,0.2547882480847461,0.47841668931337505,0.830849358974359,0.5873080513000488,0.7981,14.35697890818119,1.192788677290082,15.549770561978221
channel_split,256,gru,8,channel_real_4dir,2,128,1,69,0.00024051521310939256,0.24051521310939256,0.47342187326688034,0.834375,0.585544361782074,0.7984,14.833022903650999,1.1347248423844576,15.967752005904913
channel_split,256,gru,8,channel_real_4dir,2,128,1,70,0.00022652592093878665,0.22652592093878665,0.47057185707948146,0.833994391025641,0.5884894745826721,0.7971,15.082185404375196,1.1701048091053963,16.25229811668396
channel_split,256,gru,8,channel_real_4dir,2,128,1,71,0.0002128356686585282,0.2128356686585282,0.46277847794386057,0.8386217948717949,0.5761144869804382,0.8012,15.08747174590826,1.1354864612221718,16.222961083054543
channel_split,256,gru,8,channel_real_4dir,2,128,1,72,0.00019945942635848747,0.19945942635848746,0.46007329592337975,0.8383613782051282,0.5787663780212402,0.8001,15.248518435284495,1.1746089104562998,16.42313097603619
channel_split,256,gru,8,channel_real_4dir,2,128,1,73,0.00018641182076323148,0.18641182076323148,0.4581194410721461,0.8392027243589744,0.592858538722992,0.7982,14.782814102247357,1.0867916028946638,15.869609633460641
channel_split,256,gru,8,channel_real_4dir,2,128,1,74,0.00017370711923791565,0.17370711923791565,0.45335993010264175,0.8399639423076923,0.5841905811309814,0.8033,14.266186470165849,1.1238833498209715,15.390073627233505
channel_split,256,gru,8,channel_real_4dir,2,128,1,75,0.00016135921418712956,0.16135921418712956,0.4521125581019964,0.8407652243589744,0.5742272507667542,0.8033,14.576486142352223,1.1346068140119314,15.711100349202752
channel_split,256,gru,8,channel_real_4dir,2,128,1,76,0.00014938160786375572,0.1493816078637557,0.44688112070927255,0.8426883012820513,0.5707020760536193,0.8033,13.834898235276341,1.0992388911545277,14.934140158817172
channel_split,256,gru,8,channel_real_4dir,2,128,1,77,0.00013778739760445552,0.13778739760445552,0.44568334206556665,0.8430088141025641,0.5742219472885132,0.8025,14.233636582270265,1.1297267153859138,15.363372262567282
channel_split,256,gru,8,channel_real_4dir,2,128,1,78,0.0001265892615079232,0.1265892615079232,0.44213283161322275,0.8444310897435897,0.5738807915687562,0.8042,15.079107955098152,1.0951637886464596,16.174276316538453
channel_split,256,gru,8,channel_real_4dir,2,128,1,79,0.0001157994445715706,0.1157994445715706,0.4437494540825868,0.8424879807692308,0.5664977632522583,0.8035,15.543725555762649,1.1094495356082916,16.653178902342916
channel_split,256,gru,8,channel_real_4dir,2,128,1,80,0.00010542974530180327,0.10542974530180327,0.43305221643203345,0.8495592948717948,0.5729343542098999,0.8033,15.827107913792133,1.0397630855441093,16.86687425337732
channel_split,256,gru,8,channel_real_4dir,2,128,1,81,9.549150281252633e-05,0.09549150281252633,0.43625152233319403,0.8465945512820513,0.5685064931869507,0.8033,15.14526741951704,1.0720388386398554,16.21731066145003
channel_split,256,gru,8,channel_real_4dir,2,128,1,82,8.599558442598998e-05,0.08599558442598998,0.42954644365952566,0.8491586538461539,0.572351053905487,0.8049,15.602471012622118,1.1044474318623543,16.706921868026257
channel_split,256,gru,8,channel_real_4dir,2,128,1,83,7.695237378953224e-05,0.07695237378953224,0.430583913738911,0.8487780448717949,0.5745909240722656,0.8033,15.155704960227013,1.1375212240964174,16.293230202049017
channel_split,256,gru,8,channel_real_4dir,2,128,1,84,6.837175952121305e-05,0.06837175952121305,0.4266053804220297,0.8499599358974359,0.5698653279304504,0.8037,14.785688534379005,1.1085184141993523,15.894210271537304
channel_split,256,gru,8,channel_real_4dir,2,128,1,85,6.026312439675552e-05,0.06026312439675552,0.4215427718101404,0.8524439102564103,0.5720663084983826,0.8034,14.868251021951437,1.106793113052845,15.975048007443547
channel_split,256,gru,8,channel_real_4dir,2,128,1,86,5.2635335089618264e-05,0.05263533508961826,0.42274316881711665,0.8518429487179487,0.5657132646560669,0.805,14.647557171061635,1.0290489364415407,15.676610462367535
channel_split,256,gru,8,channel_real_4dir,2,128,1,87,4.5496732475418745e-05,0.045496732475418744,0.42156967493968134,0.8534254807692307,0.5654635668754577,0.8048,14.293495548889041,1.0752935018390417,15.368793349713087
channel_split,256,gru,8,channel_real_4dir,2,128,1,88,3.885512251130763e-05,0.03885512251130763,0.4215068585979633,0.8528044871794872,0.5638317135810852,0.809,15.385074727237225,1.1676465421915054,16.55272582359612
channel_split,256,gru,8,channel_real_4dir,2,128,1,89,3.271776770026963e-05,0.03271776770026963,0.41659085765863074,0.8558894230769231,0.5652526025772094,0.8083,15.092159008607268,0.9707452990114689,16.062908105552197
channel_split,256,gru,8,channel_real_4dir,2,128,1,90,2.709137914968268e-05,0.02709137914968268,0.4146523918096836,0.8543469551282051,0.5641217481613159,0.8082,15.060560332611203,1.177490683272481,16.238055335357785
channel_split,256,gru,8,channel_real_4dir,2,128,1,91,2.198210923282118e-05,0.02198210923282118,0.4172406814037225,0.8544070512820513,0.5604502501487731,0.8097,14.749838372692466,1.1398238595575094,15.889665814116597
channel_split,256,gru,8,channel_real_4dir,2,128,1,92,1.7395544861325717e-05,0.017395544861325718,0.4087238558209859,0.8561498397435897,0.5636090489387512,0.8078,14.022451885044575,1.1560331862419844,15.178489167243242
channel_split,256,gru,8,channel_real_4dir,2,128,1,93,1.3336701375997129e-05,0.013336701375997129,0.4122260076877398,0.8562900641025641,0.5623505197525024,0.8071,15.158702133223414,1.1300605479627848,16.288766464218497
channel_split,256,gru,8,channel_real_4dir,2,128,1,94,9.810017062595322e-06,0.009810017062595322,0.41225195721938057,0.8562099358974359,0.5617844037055969,0.8086,15.198210019618273,1.124032899737358,16.322246627882123
channel_split,256,gru,8,channel_real_4dir,2,128,1,95,6.819348298638839e-06,0.006819348298638839,0.4122292849497917,0.8549078525641025,0.5610771958351135,0.8082,15.660227406769991,1.0792863983660936,16.739518640562892
channel_split,256,gru,8,channel_real_4dir,2,128,1,96,4.367965336512402e-06,0.004367965336512403,0.40730858685878607,0.856610576923077,0.5608790113449097,0.807,14.904693473130465,1.0982479359954596,16.00294502079487
channel_split,256,gru,8,channel_real_4dir,2,128,1,97,2.458548727494292e-06,0.002458548727494292,0.40886433185675203,0.8563701923076923,0.5607015301704407,0.8081,15.02510579302907,1.061829887330532,16.08693957515061
channel_split,256,gru,8,channel_real_4dir,2,128,1,98,1.0931863906127326e-06,0.0010931863906127326,0.41243007186895764,0.8553886217948717,0.5604415615081787,0.8084,14.871767675504088,0.9909425191581249,15.862715179100633
channel_split,256,gru,8,channel_real_4dir,2,128,1,99,2.733713295369755e-07,0.0002733713295369755,0.40711463812070015,0.8572716346153846,0.5603521368026734,0.8083,14.865159900858998,1.1248121559619904,15.989976255223155
channel_split,256,gru,8,channel_real_4dir,2,128,1,100,0.0,0.0,0.40525520466841186,0.8579927884615385,0.5603521368026734,0.8083,14.47288791835308,0.9982029348611832,15.471097378060222
channel_split,256,gru,8,channel_same_row_4,2,128,1,1,0.0002,0.2,1.9055552458151792,0.3017628205128205,1.77480810546875,0.3536,14.478328198194504,1.1169163715094328,15.595250247046351
channel_split,256,gru,8,channel_same_row_4,2,128,1,2,0.0004,0.4,1.6133967069479136,0.40689102564102564,1.5834561080932616,0.4248,15.129730327054858,1.2162814885377884,16.346017200499773
channel_split,256,gru,8,channel_same_row_4,2,128,1,3,0.0006,0.6,1.44935028614142,0.4708133012820513,1.345978483581543,0.5163,15.326076664030552,1.1447976753115654,16.470878563821316
channel_split,256,gru,8,channel_same_row_4,2,128,1,4,0.0008,0.8,1.3271416385968526,0.516386217948718,1.3128020782470704,0.5221,14.906175073236227,0.9913514368236065,15.897531183436513
channel_split,256,gru,8,channel_same_row_4,2,128,1,5,0.001,1.0,1.2465055037767458,0.5508613782051283,1.1729974418640137,0.5774,15.318155478686094,1.184800947085023,16.502962723374367
channel_split,256,gru,8,channel_same_row_4,2,128,1,6,0.000999726628670463,0.999726628670463,1.1595268874596327,0.5858974358974359,1.0875684898376465,0.6109,15.449220728129148,1.0620014239102602,16.511226261034608
channel_split,256,gru,8,channel_same_row_4,2,128,1,7,0.0009989068136093873,0.9989068136093873,1.0931252575837649,0.6087540064102565,1.0246463638305665,0.6327,15.299890115857124,1.035767823457718,16.335667449980974
channel_split,256,gru,8,channel_same_row_4,2,128,1,8,0.0009975414512725057,0.9975414512725057,1.0463525695678515,0.6264423076923077,0.9968974647521973,0.6474,15.105553559958935,1.178750865161419,16.284308003261685
channel_split,256,gru,8,channel_same_row_4,2,128,1,9,0.0009956320346634876,0.9956320346634876,1.0056718641366713,0.6414463141025641,0.9445471252441406,0.6647,14.31470037996769,1.0426561068743467,15.357360187917948
channel_split,256,gru,8,channel_same_row_4,2,128,1,10,0.0009931806517013613,0.9931806517013612,0.969752101561962,0.6564102564102564,0.9552266555786133,0.6585,14.997012732550502,1.014568019658327,16.011583771556616
channel_split,256,gru,8,channel_same_row_4,2,128,1,11,0.0009901899829374047,0.9901899829374047,0.9438460206374144,0.6641826923076923,0.89696904296875,0.6878,14.861015431582928,0.9880022965371609,15.849021438509226
channel_split,256,gru,8,channel_same_row_4,2,128,1,12,0.000986663298624003,0.9866632986240029,0.9171556238944714,0.6771033653846154,0.8877693466186524,0.6911,14.764588376507163,1.0952177569270134,15.85981060191989
channel_split,256,gru,8,channel_same_row_4,2,128,1,13,0.0009826044551386743,0.9826044551386743,0.8918951732990069,0.6841346153846154,0.8805261558532714,0.692,13.99314245954156,1.0227585770189762,15.01590478233993
channel_split,256,gru,8,channel_same_row_4,2,128,1,14,0.0009780178907671788,0.9780178907671788,0.8715602309275896,0.6901842948717949,0.8412255889892578,0.7039,15.104015680029988,1.2237928584218025,16.327812837436795
channel_split,256,gru,8,channel_same_row_4,2,128,1,15,0.0009729086208503173,0.9729086208503173,0.855368197728426,0.6955328525641026,0.8370981271743775,0.7013,14.528376305475831,1.1298697926104069,15.658250721171498
channel_split,256,gru,8,channel_same_row_4,2,128,1,16,0.0009672822322997304,0.9672822322997304,0.8422591368357341,0.7016225961538461,0.8250693214416503,0.7082,14.580508330836892,1.1284509282559156,15.708966614678502
channel_split,256,gru,8,channel_same_row_4,2,128,1,17,0.0009611448774886924,0.9611448774886924,0.8209835558365552,0.7101963141025641,0.8151583205223083,0.7138,14.20546362735331,1.0264381002634764,15.231905387714505
channel_split,256,gru,8,channel_same_row_4,2,128,1,18,0.0009545032675245813,0.9545032675245813,0.803275081438896,0.7181891025641025,0.8106913856506348,0.7147,15.112370546907187,0.9955494124442339,16.10792793892324
channel_split,256,gru,8,channel_same_row_4,2,128,1,19,0.0009473646649103818,0.9473646649103817,0.7960215122271806,0.7188501602564102,0.7674393119812012,0.73,14.109041936695576,1.091004440560937,15.200050672516227
channel_split,256,gru,8,channel_same_row_4,2,128,1,20,0.0009397368756032445,0.9397368756032445,0.7791366561865195,0.7254006410256411,0.7750877571105957,0.7323,15.458083452656865,1.0340067744255066,16.492094727233052
channel_split,256,gru,8,channel_same_row_4,2,128,1,21,0.000931628240478787,0.931628240478787,0.7670274240848346,0.7294871794871794,0.7735940361022949,0.7307,15.487436486408114,0.998480936512351,16.485920701175928
channel_split,256,gru,8,channel_same_row_4,2,128,1,22,0.0009230476262104677,0.9230476262104677,0.7567315262097579,0.7354366987179487,0.7532731790542603,0.734,15.285498159006238,1.0771823395043612,16.36268475651741
channel_split,256,gru,8,channel_same_row_4,2,128,1,23,0.00091400441557401,0.91400441557401,0.7439461960242345,0.7368589743589744,0.7636972469329834,0.7328,15.193013211712241,1.0928508769720793,16.28586902655661
channel_split,256,gru,8,channel_same_row_4,2,128,1,24,0.0009045084971874737,0.9045084971874737,0.7347590409028224,0.7419671474358974,0.7690173011779785,0.734,14.762849472463131,0.9866444040089846,15.74949824810028
channel_split,256,gru,8,channel_same_row_4,2,128,1,25,0.0008945702546981969,0.8945702546981968,0.7259427876044542,0.7455528846153846,0.743025616645813,0.7404,14.767592934891582,0.9546830020844936,15.722279226407409
channel_split,256,gru,8,channel_same_row_4,2,128,1,26,0.0008842005554284296,0.8842005554284296,0.7146737340169075,0.7498397435897436,0.7352759557723999,0.7469,15.569159677252173,1.1038930676877499,16.6730567663908
channel_split,256,gru,8,channel_same_row_4,2,128,1,27,0.000873410738492077,0.873410738492077,0.7037746206308022,0.7539663461538462,0.7151978863716125,0.7506,15.596273738890886,1.3922411855310202,16.988519547507167
channel_split,256,gru,8,channel_same_row_4,2,128,1,28,0.0008622126023955446,0.8622126023955445,0.7014926876777258,0.7527844551282051,0.7154632449150086,0.7496,14.926962338387966,1.1256867740303278,16.052654083818197
channel_split,256,gru,8,channel_same_row_4,2,128,1,29,0.0008506183921362443,0.8506183921362442,0.6954883738205984,0.7556290064102564,0.7335184560775757,0.7445,14.865493852645159,1.1647950392216444,16.030292626470327
channel_split,256,gru,8,channel_same_row_4,2,128,1,30,0.0008386407858128706,0.8386407858128706,0.6815073607059625,0.7624399038461539,0.7054100996017456,0.7551,13.685151848942041,1.255197674036026,14.940353596583009
channel_split,256,gru,8,channel_same_row_4,2,128,1,31,0.0008262928807620843,0.8262928807620843,0.6734111558168362,0.7608573717948718,0.6921408067703247,0.7577,13.785899419337511,1.1785951983183622,14.96449857018888
channel_split,256,gru,8,channel_same_row_4,2,128,1,32,0.0008135881792367685,0.8135881792367685,0.672873106904519,0.7624198717948718,0.6847620174407959,0.7602,13.986113445833325,1.2793340981006622,15.265451643615961
channel_split,256,gru,8,channel_same_row_4,2,128,1,33,0.0008005405736415125,0.8005405736415125,0.6575075017336087,0.7696314102564102,0.7042035499572754,0.7546,13.97538534924388,1.0690401419997215,15.04442947357893
