arch,d_model,block_type,grid,variant,seed,micro_batch,accum_steps,epoch,lr,lr_scale,train_loss,train_acc,test_loss,test_acc,train_sec,eval_sec,epoch_wall_sec
channel_split,64,gru,8,channel_real_4dir,1,128,1,1,0.0002,0.2,2.052676215538612,0.23691907051282052,1.93146904296875,0.2893,15.99940768443048,1.0239777490496635,17.02339177019894
channel_split,64,gru,8,channel_real_4dir,1,128,1,2,0.0004,0.4,1.83398009569217,0.32333733974358975,1.7435971923828124,0.3624,14.362907450646162,0.9271415583789349,15.290052827447653
channel_split,64,gru,8,channel_real_4dir,1,128,1,3,0.0006,0.6,1.682514946277325,0.37421875,1.6340959716796875,0.3997,14.395192792639136,0.8929220717400312,15.288119634613395
channel_split,64,gru,8,channel_real_4dir,1,128,1,4,0.0008,0.8,1.5932423664973332,0.41416266025641024,1.541625469970703,0.4349,14.756324348971248,0.9003141447901726,15.65664259903133
channel_split,64,gru,8,channel_real_4dir,1,128,1,5,0.001,1.0,1.5155839699965257,0.4441105769230769,1.4301102600097657,0.4766,14.363252421841025,0.9835695195943117,15.346826434135437
channel_split,64,gru,8,channel_real_4dir,1,128,1,6,0.000999726628670463,0.999726628670463,1.4364500864958152,0.4740985576923077,1.376759407043457,0.4988,13.921688115224242,0.8385595381259918,14.760252170264721
channel_split,64,gru,8,channel_real_4dir,1,128,1,7,0.0009989068136093873,0.9989068136093873,1.3849735715450384,0.4951522435897436,1.3446456359863281,0.5127,14.861088052392006,0.9595356918871403,15.82062804326415
channel_split,64,gru,8,channel_real_4dir,1,128,1,8,0.0009975414512725057,0.9975414512725057,1.3403124968210856,0.5110376602564103,1.3120829513549805,0.5218,13.643926694989204,0.933911507949233,14.577841382473707
channel_split,64,gru,8,channel_real_4dir,1,128,1,9,0.0009956320346634876,0.9956320346634876,1.3135413924853008,0.5220552884615385,1.2843571578979491,0.5323,13.971355266869068,0.962762052193284,14.934120574966073
channel_split,64,gru,8,channel_real_4dir,1,128,1,10,0.0009931806517013613,0.9931806517013612,1.2921826542952122,0.5298477564102564,1.2592929153442383,0.5477,14.247474122792482,0.9415368009358644,15.189017375931144
channel_split,64,gru,8,channel_real_4dir,1,128,1,11,0.0009901899829374047,0.9901899829374047,1.2662386518258315,0.5379807692307692,1.226826033782959,0.5588,14.028397476300597,0.929005853831768,14.95740720629692
channel_split,64,gru,8,channel_real_4dir,1,128,1,12,0.000986663298624003,0.9866632986240029,1.2463453919459613,0.5473958333333333,1.2211321090698242,0.5602,14.374121813103557,0.9442522265017033,15.318377949297428
channel_split,64,gru,8,channel_real_4dir,1,128,1,13,0.0009826044551386743,0.9826044551386743,1.2289575463686233,0.5553685897435897,1.2299748336791991,0.5602,14.846569055691361,0.9126243367791176,15.759197296574712
channel_split,64,gru,8,channel_real_4dir,1,128,1,14,0.0009780178907671788,0.9780178907671788,1.2103102896458064,0.56484375,1.2210348495483399,0.5642,14.074630193412304,1.0023905895650387,15.077023912221193
channel_split,64,gru,8,channel_real_4dir,1,128,1,15,0.0009729086208503173,0.9729086208503173,1.2025069252038614,0.5673076923076923,1.166836149597168,0.5788,14.530534446239471,0.9473956860601902,15.477934131398797
channel_split,64,gru,8,channel_real_4dir,1,128,1,16,0.0009672822322997304,0.9672822322997304,1.193186051111955,0.5703325320512821,1.1380484123229981,0.5916,13.918572762981057,0.9322410840541124,14.850818078964949
channel_split,64,gru,8,channel_real_4dir,1,128,1,17,0.0009611448774886924,0.9611448774886924,1.1787813510650242,0.5764823717948718,1.1409420906066894,0.5969,13.935614839196205,0.9004299100488424,14.836048556491733
channel_split,64,gru,8,channel_real_4dir,1,128,1,18,0.0009545032675245813,0.9545032675245813,1.169099770142482,0.5770032051282051,1.1570058052062988,0.5862,13.687359577044845,0.9695535749197006,14.656917739659548
channel_split,64,gru,8,channel_real_4dir,1,128,1,19,0.0009473646649103818,0.9473646649103817,1.1567115627802336,0.5821514423076923,1.1236790718078613,0.5956,13.49954691156745,0.9521919805556536,14.451746884733438
channel_split,64,gru,8,channel_real_4dir,1,128,1,20,0.0009397368756032445,0.9397368756032445,1.1454624596314553,0.586698717948718,1.1297959075927735,0.5969,14.633480375632644,0.9016215112060308,15.535106061026454
channel_split,64,gru,8,channel_real_4dir,1,128,1,21,0.000931628240478787,0.931628240478787,1.1399047941733629,0.5872996794871795,1.1207399215698242,0.6001,14.395480047911406,0.9249999392777681,15.320486288517714
channel_split,64,gru,8,channel_real_4dir,1,128,1,22,0.0009230476262104677,0.9230476262104677,1.130390192148013,0.5920272435897436,1.0814910179138184,0.6152,14.346957240253687,0.940035717561841,15.286997633054852
channel_split,64,gru,8,channel_real_4dir,1,128,1,23,0.00091400441557401,0.91400441557401,1.1238106677165398,0.5944310897435897,1.0840697021484376,0.6128,14.907291404902935,0.927462350577116,15.834757635369897
channel_split,64,gru,8,channel_real_4dir,1,128,1,24,0.0009045084971874737,0.9045084971874737,1.1163402386200734,0.598036858974359,1.1124811561584473,0.6035,14.76617918908596,0.9261964652687311,15.692380245774984
channel_split,64,gru,8,channel_real_4dir,1,128,1,25,0.0008945702546981969,0.8945702546981968,1.1084442543677795,0.6014623397435898,1.0900224555969238,0.6067,9.793683869764209,0.9618822690099478,10.75557023845613
channel_split,64,gru,8,channel_real_4dir,1,128,1,26,0.0008842005554284296,0.8842005554284296,1.103930661464349,0.6032652243589743,1.0540931175231933,0.6231,14.360484031960368,0.9235998373478651,15.28408763743937
channel_split,64,gru,8,channel_real_4dir,1,128,1,27,0.000873410738492077,0.873410738492077,1.0980809436394618,0.605849358974359,1.0846155815124512,0.6096,14.08305873349309,1.1075829230248928,15.190644823014736
channel_split,64,gru,8,channel_real_4dir,1,128,1,28,0.0008622126023955446,0.8622126023955445,1.0915046016375223,0.6080729166666666,1.0524436050415038,0.6216,13.577134907245636,1.1169440913945436,14.694080663844943
channel_split,64,gru,8,channel_real_4dir,1,128,1,29,0.0008506183921362443,0.8506183921362442,1.0807109958086258,0.6145032051282051,1.053964446258545,0.6223,14.074611930176616,0.9820000361651182,15.05662301927805
channel_split,64,gru,8,channel_real_4dir,1,128,1,30,0.0008386407858128706,0.8386407858128706,1.0775883318522037,0.6127403846153846,1.0508572898864745,0.6221,14.541105965152383,0.8959702681750059,15.437082584947348
channel_split,64,gru,8,channel_real_4dir,1,128,1,31,0.0008262928807620843,0.8262928807620843,1.0719340043190198,0.6169471153846153,1.0355855888366698,0.629,13.998265719041228,0.9095916636288166,14.907861690968275
channel_split,64,gru,8,channel_real_4dir,1,128,1,32,0.0008135881792367685,0.8135881792367685,1.068413021778449,0.616426282051282,1.0498002059936524,0.6232,14.140758827328682,0.9388857707381248,15.079648589715362
channel_split,64,gru,8,channel_real_4dir,1,128,1,33,0.0008005405736415125,0.8005405736415125,1.0660448716236994,0.6194711538461538,1.0444570114135743,0.6285,14.918583240360022,0.9311762247234583,15.849763574078679
channel_split,64,gru,8,channel_real_4dir,1,128,1,34,0.0007871643313414718,0.7871643313414718,1.0561903686095506,0.6228565705128205,1.0227569831848144,0.6354,14.191506618633866,0.9566858951002359,15.14819827862084
channel_split,64,gru,8,channel_real_4dir,1,128,1,35,0.0007734740790612135,0.7734740790612136,1.051619445054959,0.6219150641025641,1.0329158042907716,0.6351,14.277121359482408,0.9077129550278187,15.184839056804776
channel_split,64,gru,8,channel_real_4dir,1,128,1,36,0.0007594847868906076,0.7594847868906076,1.052438184695366,0.6254807692307692,1.0331145584106445,0.6352,12.891139624640346,0.9746269285678864,13.86577051691711
channel_split,64,gru,8,channel_real_4dir,1,128,1,37,0.0007452117519152541,0.7452117519152541,1.0435388878369942,0.626522435897436,1.0110322616577148,0.6415,13.990416899323463,0.9570662286132574,14.947487354278564
channel_split,64,gru,8,channel_real_4dir,1,128,1,38,0.000730670581489344,0.7306705814893439,1.0431602638501387,0.6271434294871795,1.010494189453125,0.6382,13.11979902908206,0.9444245528429747,14.064226727932692
channel_split,64,gru,8,channel_real_4dir,1,128,1,39,0.0007158771761692464,0.7158771761692464,1.0379135336631384,0.6289262820512821,1.0095110763549804,0.6388,14.280842369422317,0.9173785746097565,15.19822564907372
channel_split,64,gru,8,channel_real_4dir,1,128,1,40,0.0007008477123264848,0.7008477123264848,1.0300068653546848,0.6316506410256411,1.004945694732666,0.6399,14.342149306088686,1.018227569758892,15.360380856320262
channel_split,64,gru,8,channel_real_4dir,1,128,1,41,0.0006855986244591103,0.6855986244591104,1.030632504591575,0.6327724358974359,1.0064397315979003,0.6428,14.31950231269002,0.9361293688416481,15.255635857582092
channel_split,64,gru,8,channel_real_4dir,1,128,1,42,0.0006701465872208216,0.6701465872208215,1.0227801932738378,0.632011217948718,0.9878426910400391,0.6455,14.823231060057878,0.8714516572654247,15.694688573479652
channel_split,64,gru,8,channel_real_4dir,1,128,1,43,0.0006545084971874737,0.6545084971874737,1.0249528395823944,0.633573717948718,0.989513345336914,0.6464,13.704414268955588,0.9489864390343428,14.653405575081706
channel_split,64,gru,8,channel_real_4dir,1,128,1,44,0.0006387014543809223,0.6387014543809223,1.0169055056877625,0.6357171474358975,0.999702946472168,0.6473,14.395824128761888,0.9314687978476286,15.32729722559452
channel_split,64,gru,8,channel_real_4dir,1,128,1,45,0.0006227427435703996,0.6227427435703996,1.0135654420424731,0.6360777243589744,1.0017882034301757,0.6428,13.956042237579823,1.0366090275347233,14.992654910311103
channel_split,64,gru,8,channel_real_4dir,1,128,1,46,0.0006066498153718734,0.6066498153718735,1.0109731816328489,0.6372796474358975,0.9734792602539063,0.6496,13.814553460106254,1.1039586998522282,14.918515261262655
channel_split,64,gru,8,channel_real_4dir,1,128,1,47,0.000590440267166055,0.590440267166055,1.0076099566924266,0.6376001602564103,0.9990856063842773,0.6493,14.92825454287231,0.9777995143085718,15.906058197841048
channel_split,64,gru,8,channel_real_4dir,1,128,1,48,0.000574131823855921,0.574131823855921,1.0006716109239138,0.6431490384615385,0.9870888534545899,0.6477,14.225564191117883,0.9300411660224199,15.155609551817179
channel_split,64,gru,8,channel_real_4dir,1,128,1,49,0.0005577423184847932,0.5577423184847932,0.9985797674227983,0.6427283653846154,0.9735941398620606,0.6561,14.812203263863921,0.963582344353199,15.775792656466365
channel_split,64,gru,8,channel_real_4dir,1,128,1,50,0.0005412896727361663,0.5412896727361662,0.9945712025348957,0.6440104166666667,0.967143489074707,0.6585,14.79884841106832,0.9176771827042103,15.71653001382947
channel_split,64,gru,8,channel_real_4dir,1,128,1,51,0.0005247918773366112,0.5247918773366111,0.9936974361920968,0.6444110576923077,0.9647942169189453,0.6561,14.526274792850018,0.9041897635906935,15.430468479171395
