batch,dataset,arch,block,d_model,grid,seq_len,exp_id,group,seed,epochs,tail_val_acc,tail_train_acc,final_val_acc,param_count,source
earlier,cifar10,channel_split,mamba,256,8,64,channel_rand_perm_4,RND_D,1,100,77.5015,82.8628,77.65,282122,csplit_d256_seed1/stage1_results.json
earlier,cifar10,channel_split,mamba,256,8,64,channel_rand_perm_4,RND_D,2,100,78.217,83.591,78.36,282122,csplit_d256_seed2/stage1_results.json
earlier,cifar10,channel_split,mamba,256,8,64,channel_rand_perm_4,RND_D,3,100,78.145,83.5153,78.23,282122,csplit_d256_seed3/stage1_results.json
earlier,cifar10,channel_split,mamba,256,8,64,channel_rand_perm_4,RND_D,4,100,78.179,83.4039,78.37,282122,csplit_d256_seed4/stage1_results.json
earlier,cifar10,channel_split,mamba,256,8,64,channel_same_perm_4,RND_S,0,100,77.603,82.9084,77.83,282122,csplit_d256_seed0/stage1_results.json
earlier,cifar10,channel_split,mamba,256,8,64,channel_same_perm_4,RND_S,1,100,77.5655,82.9413,77.59,282122,csplit_d256_seed1/stage1_results.json
earlier,cifar10,channel_split,mamba,256,8,64,channel_same_perm_4,RND_S,2,100,78.3815,82.6753,78.5,282122,csplit_d256_seed2/stage1_results.json
earlier,cifar10,channel_split,mamba,256,8,64,channel_same_perm_4,RND_S,3,100,78.578,83.3895,78.74,282122,csplit_d256_seed3/stage1_results.json
earlier,cifar10,channel_split,mamba,256,8,64,channel_same_perm_4,RND_S,4,100,78.336,83.1786,78.38,282122,csplit_d256_seed4/stage1_results.json
earlier,cifar10,channel_split,mamba,64,16,256,channel_real_4dir,GEO_DIV,0,100,73.2605,74.1866,73.4,30858,csplit_d64_seed0/stage1_results.json
earlier,cifar10,channel_split,mamba,64,16,256,channel_real_4dir,GEO_DIV,1,100,72.9875,73.7826,73.1,30858,csplit_d64_seed1/stage1_results.json
earlier,cifar10,channel_split,mamba,64,16,256,channel_real_4dir,GEO_DIV,2,100,74.3115,74.3953,74.48,30858,csplit_d64_seed2/stage1_results.json
earlier,cifar10,channel_split,mamba,64,16,256,channel_real_4dir,GEO_DIV,3,100,73.4745,74.4004,73.56,30858,csplit_d64_seed3/stage1_results.json
earlier,cifar10,channel_split,mamba,64,16,256,channel_real_4dir,GEO_DIV,4,100,72.2895,73.1295,72.56,30858,csplit_d64_seed4/stage1_results.json
earlier,cifar10,channel_split,mamba,64,16,256,channel_same_row_4,GEO_S,0,100,73.224,74.2469,73.41,30858,csplit_d64_seed0/stage1_results.json
earlier,cifar10,channel_split,mamba,64,16,256,channel_same_row_4,GEO_S,1,100,72.8315,73.8046,72.89,30858,csplit_d64_seed1/stage1_results.json
earlier,cifar10,channel_split,mamba,64,16,256,channel_same_row_4,GEO_S,2,100,73.2845,73.7304,73.4,30858,csplit_d64_seed2/stage1_results.json
earlier,cifar10,channel_split,mamba,64,16,256,channel_same_row_4,GEO_S,3,100,72.8325,73.804,72.94,30858,csplit_d64_seed3/stage1_results.json
earlier,cifar10,channel_split,mamba,64,16,256,channel_same_row_4,GEO_S,4,100,73.905,73.7783,74.02,30858,csplit_d64_seed4/stage1_results.json
earlier,cifar10,channel_split,mamba,64,16,256,channel_rand_perm_4,RND_D,0,100,66.898,67.1773,66.96,30858,csplit_d64_seed0/stage1_results.json
earlier,cifar10,channel_split,mamba,64,16,256,channel_rand_perm_4,RND_D,1,100,67.4695,67.5195,67.65,30858,csplit_d64_seed1/stage1_results.json
earlier,cifar10,channel_split,mamba,64,16,256,channel_rand_perm_4,RND_D,2,100,67.7295,67.7341,67.92,30858,csplit_d64_seed2/stage1_results.json
earlier,cifar10,channel_split,mamba,64,16,256,channel_rand_perm_4,RND_D,3,100,67.236,67.4082,67.35,30858,csplit_d64_seed3/stage1_results.json
earlier,cifar10,channel_split,mamba,64,16,256,channel_rand_perm_4,RND_D,4,100,66.7605,67.0198,66.9,30858,csplit_d64_seed4/stage1_results.json
earlier,cifar10,channel_split,mamba,64,16,256,channel_same_perm_4,RND_S,0,100,67.053,67.1337,67.25,30858,csplit_d64_seed0/stage1_results.json
earlier,cifar10,channel_split,mamba,64,16,256,channel_same_perm_4,RND_S,1,100,67.361,67.5746,67.44,30858,csplit_d64_seed1/stage1_results.json
earlier,cifar10,channel_split,mamba,64,16,256,channel_same_perm_4,RND_S,2,100,67.5975,67.5046,67.75,30858,csplit_d64_seed2/stage1_results.json
earlier,cifar10,channel_split,mamba,64,16,256,channel_same_perm_4,RND_S,3,100,67.3695,67.2635,67.67,30858,csplit_d64_seed3/stage1_results.json
earlier,cifar10,channel_split,mamba,64,16,256,channel_same_perm_4,RND_S,4,100,66.8895,67.0285,67.14,30858,csplit_d64_seed4/stage1_results.json
earlier,cifar10,channel_split,mamba,64,32,1024,channel_real_4dir,GEO_DIV,0,100,71.9595,72.456,72.12,32330,csplit_d64_seed0/stage1_results.json
earlier,cifar10,channel_split,mamba,64,32,1024,channel_real_4dir,GEO_DIV,1,100,71.0415,71.9395,71.27,32330,csplit_d64_seed1/stage1_results.json
earlier,cifar10,channel_split,mamba,64,32,1024,channel_real_4dir,GEO_DIV,2,100,70.5495,71.7293,70.68,32330,csplit_d64_seed2/stage1_results.json
earlier,cifar10,channel_split,mamba,64,32,1024,channel_real_4dir,GEO_DIV,3,100,71.7065,72.4949,71.76,32330,csplit_d64_seed3/stage1_results.json
earlier,cifar10,channel_split,mamba,64,32,1024,channel_real_4dir,GEO_DIV,4,100,70.989,72.2115,71.09,32330,csplit_d64_seed4/stage1_results.json
earlier,cifar10,channel_split,mamba,64,32,1024,channel_same_row_4,GEO_S,0,100,68.724,69.9294,68.8,32330,csplit_d64_seed0/stage1_results.json
earlier,cifar10,channel_split,mamba,64,32,1024,channel_same_row_4,GEO_S,1,100,68.502,69.8701,68.66,32330,csplit_d64_seed1/stage1_results.json
earlier,cifar10,channel_split,mamba,64,32,1024,channel_same_row_4,GEO_S,2,100,68.711,69.9335,68.8,32330,csplit_d64_seed2/stage1_results.json
earlier,cifar10,channel_split,mamba,64,32,1024,channel_same_row_4,GEO_S,3,100,69.534,70.543,69.69,32330,csplit_d64_seed3/stage1_results.json
earlier,cifar10,channel_split,mamba,64,32,1024,channel_same_row_4,GEO_S,4,100,68.7695,70.1575,68.92,32330,csplit_d64_seed4/stage1_results.json
earlier,cifar10,channel_split,mamba,64,32,1024,channel_rand_perm_4,RND_D,0,100,57.494,58.027,57.6,32330,csplit_d64_seed0/stage1_results.json
earlier,cifar10,channel_split,mamba,64,32,1024,channel_rand_perm_4,RND_D,1,100,57.3715,57.9041,57.42,32330,csplit_d64_seed1/stage1_results.json
earlier,cifar10,channel_split,mamba,64,32,1024,channel_rand_perm_4,RND_D,2,100,57.513,57.5248,57.57,32330,csplit_d64_seed2/stage1_results.json
earlier,cifar10,channel_split,mamba,64,32,1024,channel_rand_perm_4,RND_D,3,100,58.606,58.885,58.74,32330,csplit_d64_seed3/stage1_results.json
earlier,cifar10,channel_split,mamba,64,32,1024,channel_rand_perm_4,RND_D,4,100,58.192,58.2563,58.36,32330,csplit_d64_seed4/stage1_results.json
earlier,cifar10,channel_split,mamba,64,32,1024,channel_same_perm_4,RND_S,0,100,57.4665,57.788,57.62,32330,csplit_d64_seed0/stage1_results.json
earlier,cifar10,channel_split,mamba,64,32,1024,channel_same_perm_4,RND_S,1,100,57.6125,57.846,57.66,32330,csplit_d64_seed1/stage1_results.json
earlier,cifar10,channel_split,mamba,64,32,1024,channel_same_perm_4,RND_S,2,100,57.575,57.7915,57.62,32330,csplit_d64_seed2/stage1_results.json
earlier,cifar10,channel_split,mamba,64,32,1024,channel_same_perm_4,RND_S,3,100,58.3395,59.0323,58.47,32330,csplit_d64_seed3/stage1_results.json
earlier,cifar10,channel_split,mamba,64,32,1024,channel_same_perm_4,RND_S,4,100,57.7555,58.4833,57.83,32330,csplit_d64_seed4/stage1_results.json
earlier,cifar10,channel_split,mamba,64,8,64,channel_real_4dir,GEO_DIV,0,100,71.2355,71.7371,71.39,32138,csplit_d64_seed0/stage1_results.json
earlier,cifar10,channel_split,mamba,64,8,64,channel_real_4dir,GEO_DIV,1,100,72.2295,72.6202,72.3,32138,csplit_d64_seed1/stage1_results.json
earlier,cifar10,channel_split,mamba,64,8,64,channel_real_4dir,GEO_DIV,2,100,70.291,70.9679,70.49,32138,csplit_d64_seed2/stage1_results.json
earlier,cifar10,channel_split,mamba,64,8,64,channel_real_4dir,GEO_DIV,3,100,71.099,71.4718,71.25,32138,csplit_d64_seed3/stage1_results.json
earlier,cifar10,channel_split,mamba,64,8,64,channel_real_4dir,GEO_DIV,4,100,71.0905,71.4193,71.16,32138,csplit_d64_seed4/stage1_results.json
earlier,cifar10,channel_split,mamba,64,8,64,channel_same_row_4,GEO_S,0,100,71.132,71.6698,71.18,32138,csplit_d64_seed0/stage1_results.json
earlier,cifar10,channel_split,mamba,64,8,64,channel_same_row_4,GEO_S,1,100,71.296,72.3569,71.36,32138,csplit_d64_seed1/stage1_results.json
earlier,cifar10,channel_split,mamba,64,8,64,channel_same_row_4,GEO_S,2,100,71.5085,72.1658,71.62,32138,csplit_d64_seed2/stage1_results.json
earlier,cifar10,channel_split,mamba,64,8,64,channel_same_row_4,GEO_S,3,100,71.637,72.3826,71.71,32138,csplit_d64_seed3/stage1_results.json
earlier,cifar10,channel_split,mamba,64,8,64,channel_same_row_4,GEO_S,4,100,71.4315,71.8831,71.59,32138,csplit_d64_seed4/stage1_results.json
earlier,cifar10,channel_split,mamba,64,8,64,channel_rand_perm_4,RND_D,0,100,67.5235,67.0867,67.67,32138,csplit_d64_seed0/stage1_results.json
earlier,cifar10,channel_split,mamba,64,8,64,channel_rand_perm_4,RND_D,1,100,67.509,67.7683,67.64,32138,csplit_d64_seed1/stage1_results.json
earlier,cifar10,channel_split,mamba,64,8,64,channel_rand_perm_4,RND_D,2,100,67.7695,67.4958,67.85,32138,csplit_d64_seed2/stage1_results.json
earlier,cifar10,channel_split,mamba,64,8,64,channel_rand_perm_4,RND_D,3,100,68.028,67.8021,68.16,32138,csplit_d64_seed3/stage1_results.json
earlier,cifar10,channel_split,mamba,64,8,64,channel_rand_perm_4,RND_D,4,100,67.421,67.5066,67.6,32138,csplit_d64_seed4/stage1_results.json
earlier,cifar10,channel_split,mamba,64,8,64,channel_same_perm_4,RND_S,0,100,67.131,67.0871,67.22,32138,csplit_d64_seed0/stage1_results.json
earlier,cifar10,channel_split,mamba,64,8,64,channel_same_perm_4,RND_S,1,100,66.889,67.1212,66.99,32138,csplit_d64_seed1/stage1_results.json
earlier,cifar10,channel_split,mamba,64,8,64,channel_same_perm_4,RND_S,2,100,68.285,67.8644,68.39,32138,csplit_d64_seed2/stage1_results.json
earlier,cifar10,channel_split,mamba,64,8,64,channel_same_perm_4,RND_S,3,100,68.6185,68.3186,68.81,32138,csplit_d64_seed3/stage1_results.json
earlier,cifar10,channel_split,mamba,64,8,64,channel_same_perm_4,RND_S,4,100,68.039,67.7089,68.19,32138,csplit_d64_seed4/stage1_results.json
earlier,cifar100,channel_split,gru,256,16,256,channel_real_4dir,GEO_DIV,0,100,57.1115,71.2154,57.28,238692,csplit_c100_d256_seed0/stage1_results.json
earlier,cifar100,channel_split,gru,256,16,256,channel_real_4dir,GEO_DIV,1,100,57.671,71.6756,57.88,238692,csplit_c100_d256_seed1/stage1_results.json
earlier,cifar100,channel_split,gru,256,16,256,channel_real_4dir,GEO_DIV,2,100,56.6855,70.0335,56.79,238692,csplit_c100_d256_seed2/stage1_results.json
earlier,cifar100,channel_split,gru,256,16,256,channel_real_4dir,GEO_DIV,3,100,56.696,70.8104,56.81,238692,csplit_c100_d256_seed3/stage1_results.json
earlier,cifar100,channel_split,gru,256,16,256,channel_real_4dir,GEO_DIV,4,100,56.4925,70.1618,56.54,238692,csplit_c100_d256_seed4/stage1_results.json
earlier,cifar100,channel_split,gru,256,16,256,channel_same_row_4,GEO_S,0,100,56.4785,71.478,56.67,238692,csplit_c100_d256_seed0/stage1_results.json
earlier,cifar100,channel_split,gru,256,16,256,channel_same_row_4,GEO_S,1,100,56.2935,71.4978,56.51,238692,csplit_c100_d256_seed1/stage1_results.json
earlier,cifar100,channel_split,gru,256,16,256,channel_same_row_4,GEO_S,2,100,56.103,71.3631,56.15,238692,csplit_c100_d256_seed2/stage1_results.json
earlier,cifar100,channel_split,gru,256,16,256,channel_same_row_4,GEO_S,3,100,56.6095,72.0277,56.62,238692,csplit_c100_d256_seed3/stage1_results.json
earlier,cifar100,channel_split,gru,256,16,256,channel_same_row_4,GEO_S,4,100,56.8315,70.7739,56.93,238692,csplit_c100_d256_seed4/stage1_results.json
earlier,cifar100,channel_split,gru,256,16,256,channel_rand_perm_4,RND_D,0,100,50.817,62.4266,51.07,238692,csplit_c100_d256_seed0/stage1_results.json
earlier,cifar100,channel_split,gru,256,16,256,channel_rand_perm_4,RND_D,1,100,50.3025,61.5641,50.38,238692,csplit_c100_d256_seed1/stage1_results.json
earlier,cifar100,channel_split,gru,256,16,256,channel_rand_perm_4,RND_D,2,100,51.468,62.0671,51.56,238692,csplit_c100_d256_seed2/stage1_results.json
earlier,cifar100,channel_split,gru,256,16,256,channel_rand_perm_4,RND_D,3,100,51.033,62.5234,51.18,238692,csplit_c100_d256_seed3/stage1_results.json
earlier,cifar100,channel_split,gru,256,16,256,channel_rand_perm_4,RND_D,4,100,50.68,62.836,50.76,238692,csplit_c100_d256_seed4/stage1_results.json
earlier,cifar100,channel_split,gru,256,16,256,channel_same_perm_4,RND_S,0,100,51.3605,62.3912,51.61,238692,csplit_c100_d256_seed0/stage1_results.json
earlier,cifar100,channel_split,gru,256,16,256,channel_same_perm_4,RND_S,1,100,50.2045,61.5053,50.28,238692,csplit_c100_d256_seed1/stage1_results.json
earlier,cifar100,channel_split,gru,256,16,256,channel_same_perm_4,RND_S,2,100,50.8375,62.0965,50.94,238692,csplit_c100_d256_seed2/stage1_results.json
earlier,cifar100,channel_split,gru,256,16,256,channel_same_perm_4,RND_S,3,100,50.148,62.2547,50.19,238692,csplit_c100_d256_seed3/stage1_results.json
earlier,cifar100,channel_split,gru,256,16,256,channel_same_perm_4,RND_S,4,100,51.4265,62.7089,51.51,238692,csplit_c100_d256_seed4/stage1_results.json
earlier,cifar100,channel_split,gru,256,32,1024,channel_real_4dir,GEO_DIV,0,100,54.3665,71.9375,54.42,244580,csplit_c100_d256_seed0/stage1_results.json
earlier,cifar100,channel_split,gru,256,32,1024,channel_real_4dir,GEO_DIV,1,100,54.1755,72.1406,54.09,244580,csplit_c100_d256_seed1/stage1_results.json
earlier,cifar100,channel_split,gru,256,32,1024,channel_real_4dir,GEO_DIV,2,100,54.6085,72.6857,54.62,244580,csplit_c100_d256_seed2/stage1_results.json
earlier,cifar100,channel_split,gru,256,32,1024,channel_real_4dir,GEO_DIV,3,100,54.7385,72.6744,54.8,244580,csplit_c100_d256_seed3/stage1_results.json
earlier,cifar100,channel_split,gru,256,32,1024,channel_real_4dir,GEO_DIV,4,100,54.837,71.1418,55.02,244580,csplit_c100_d256_seed4/stage1_results.json
earlier,cifar100,channel_split,gru,256,32,1024,channel_same_row_4,GEO_S,0,100,50.2555,67.0233,50.38,244580,csplit_c100_d256_seed0/stage1_results.json
earlier,cifar100,channel_split,gru,256,32,1024,channel_same_row_4,GEO_S,1,100,50.8695,68.4042,50.96,244580,csplit_c100_d256_seed1/stage1_results.json
earlier,cifar100,channel_split,gru,256,32,1024,channel_same_row_4,GEO_S,2,100,50.688,68.3903,50.75,244580,csplit_c100_d256_seed2/stage1_results.json
earlier,cifar100,channel_split,gru,256,32,1024,channel_same_row_4,GEO_S,3,100,51.0655,68.8996,51.17,244580,csplit_c100_d256_seed3/stage1_results.json
earlier,cifar100,channel_split,gru,256,32,1024,channel_same_row_4,GEO_S,4,100,50.536,66.57,50.6,244580,csplit_c100_d256_seed4/stage1_results.json
earlier,cifar100,channel_split,gru,256,32,1024,channel_rand_perm_4,RND_D,0,100,39.8265,57.6583,39.93,244580,csplit_c100_d256_seed0/stage1_results.json
earlier,cifar100,channel_split,gru,256,32,1024,channel_rand_perm_4,RND_D,1,100,39.6595,57.1364,39.71,244580,csplit_c100_d256_seed1/stage1_results.json
earlier,cifar100,channel_split,gru,256,32,1024,channel_rand_perm_4,RND_D,2,100,40.1615,57.4653,40.23,244580,csplit_c100_d256_seed2/stage1_results.json
earlier,cifar100,channel_split,gru,256,32,1024,channel_rand_perm_4,RND_D,3,100,39.9235,56.3559,40.05,244580,csplit_c100_d256_seed3/stage1_results.json
earlier,cifar100,channel_split,gru,256,32,1024,channel_rand_perm_4,RND_D,4,100,40.3595,57.7599,40.42,244580,csplit_c100_d256_seed4/stage1_results.json
earlier,cifar100,channel_split,gru,256,32,1024,channel_same_perm_4,RND_S,0,100,39.7125,57.4924,39.64,244580,csplit_c100_d256_seed0/stage1_results.json
earlier,cifar100,channel_split,gru,256,32,1024,channel_same_perm_4,RND_S,1,100,39.4205,57.1623,39.42,244580,csplit_c100_d256_seed1/stage1_results.json
earlier,cifar100,channel_split,gru,256,32,1024,channel_same_perm_4,RND_S,2,100,39.9065,57.5036,39.93,244580,csplit_c100_d256_seed2/stage1_results.json
earlier,cifar100,channel_split,gru,256,32,1024,channel_same_perm_4,RND_S,3,100,39.959,56.1918,40.03,244580,csplit_c100_d256_seed3/stage1_results.json
earlier,cifar100,channel_split,gru,256,32,1024,channel_same_perm_4,RND_S,4,100,40.1545,57.7181,40.17,244580,csplit_c100_d256_seed4/stage1_results.json
earlier,cifar100,channel_split,gru,256,8,64,channel_real_4dir,GEO_DIV,0,100,53.874,65.3206,53.94,243812,csplit_c100_d256_seed0/stage1_results.json
earlier,cifar100,channel_split,gru,256,8,64,channel_real_4dir,GEO_DIV,1,100,54.755,65.8019,54.73,243812,csplit_c100_d256_seed1/stage1_results.json
earlier,cifar100,channel_split,gru,256,8,64,channel_real_4dir,GEO_DIV,2,100,53.9605,65.0084,54.05,243812,csplit_c100_d256_seed2/stage1_results.json
earlier,cifar100,channel_split,gru,256,8,64,channel_real_4dir,GEO_DIV,3,100,53.926,64.7111,53.99,243812,csplit_c100_d256_seed3/stage1_results.json
earlier,cifar100,channel_split,gru,256,8,64,channel_real_4dir,GEO_DIV,4,100,54.114,64.5403,54.14,243812,csplit_c100_d256_seed4/stage1_results.json
earlier,cifar100,channel_split,gru,256,8,64,channel_same_row_4,GEO_S,0,100,53.5535,65.3822,53.63,243812,csplit_c100_d256_seed0/stage1_results.json
earlier,cifar100,channel_split,gru,256,8,64,channel_same_row_4,GEO_S,1,100,53.7305,65.8086,53.93,243812,csplit_c100_d256_seed1/stage1_results.json
earlier,cifar100,channel_split,gru,256,8,64,channel_same_row_4,GEO_S,2,100,53.853,65.9364,53.97,243812,csplit_c100_d256_seed2/stage1_results.json
earlier,cifar100,channel_split,gru,256,8,64,channel_same_row_4,GEO_S,3,100,53.2155,64.9905,53.29,243812,csplit_c100_d256_seed3/stage1_results.json
earlier,cifar100,channel_split,gru,256,8,64,channel_same_row_4,GEO_S,4,100,53.8475,65.8208,53.86,243812,csplit_c100_d256_seed4/stage1_results.json
earlier,cifar100,channel_split,gru,256,8,64,channel_rand_perm_4,RND_D,0,100,49.4925,57.8117,49.48,243812,csplit_c100_d256_seed0/stage1_results.json
earlier,cifar100,channel_split,gru,256,8,64,channel_rand_perm_4,RND_D,1,100,49.677,57.0833,49.81,243812,csplit_c100_d256_seed1/stage1_results.json
earlier,cifar100,channel_split,gru,256,8,64,channel_rand_perm_4,RND_D,2,100,49.5365,57.7705,49.69,243812,csplit_c100_d256_seed2/stage1_results.json
earlier,cifar100,channel_split,gru,256,8,64,channel_rand_perm_4,RND_D,3,100,49.5385,57.1089,49.7,243812,csplit_c100_d256_seed3/stage1_results.json
earlier,cifar100,channel_split,gru,256,8,64,channel_rand_perm_4,RND_D,4,100,49.956,57.129,50.08,243812,csplit_c100_d256_seed4/stage1_results.json
earlier,cifar100,channel_split,gru,256,8,64,channel_same_perm_4,RND_S,0,100,49.365,57.7565,49.55,243812,csplit_c100_d256_seed0/stage1_results.json
earlier,cifar100,channel_split,gru,256,8,64,channel_same_perm_4,RND_S,1,100,48.636,56.7458,48.76,243812,csplit_c100_d256_seed1/stage1_results.json
earlier,cifar100,channel_split,gru,256,8,64,channel_same_perm_4,RND_S,2,100,50.056,57.87,50.21,243812,csplit_c100_d256_seed2/stage1_results.json
earlier,cifar100,channel_split,gru,256,8,64,channel_same_perm_4,RND_S,3,100,48.76,56.7917,48.88,243812,csplit_c100_d256_seed3/stage1_results.json
earlier,cifar100,channel_split,gru,256,8,64,channel_same_perm_4,RND_S,4,100,49.876,56.9762,49.99,243812,csplit_c100_d256_seed4/stage1_results.json
earlier,cifar100,channel_split,mamba,256,16,256,channel_real_4dir,GEO_DIV,0,100,56.3025,77.9059,56.35,300132,csplit_c100_d256_seed0/stage1_results.json
earlier,cifar100,channel_split,mamba,256,16,256,channel_real_4dir,GEO_DIV,1,100,57.8715,77.9797,57.95,300132,csplit_c100_d256_seed1/stage1_results.json
earlier,cifar100,channel_split,mamba,256,16,256,channel_real_4dir,GEO_DIV,2,100,56.7385,78.6057,56.74,300132,csplit_c100_d256_seed2/stage1_results.json
earlier,cifar100,channel_split,mamba,256,16,256,channel_real_4dir,GEO_DIV,3,100,56.907,78.75,57.0,300132,csplit_c100_d256_seed3/stage1_results.json
earlier,cifar100,channel_split,mamba,256,16,256,channel_real_4dir,GEO_DIV,4,100,56.809,79.0368,56.96,300132,csplit_c100_d256_seed4/stage1_results.json
earlier,cifar100,channel_split,mamba,256,16,256,channel_same_row_4,GEO_S,0,100,54.9365,80.4742,54.99,300132,csplit_c100_d256_seed0/stage1_results.json
earlier,cifar100,channel_split,mamba,256,16,256,channel_same_row_4,GEO_S,1,100,55.7615,77.7446,55.8,300132,csplit_c100_d256_seed1/stage1_results.json
earlier,cifar100,channel_split,mamba,256,16,256,channel_same_row_4,GEO_S,2,100,54.9455,79.1378,54.99,300132,csplit_c100_d256_seed2/stage1_results.json
earlier,cifar100,channel_split,mamba,256,16,256,channel_same_row_4,GEO_S,3,100,55.333,78.598,55.26,300132,csplit_c100_d256_seed3/stage1_results.json
earlier,cifar100,channel_split,mamba,256,16,256,channel_same_row_4,GEO_S,4,100,55.064,79.6958,55.1,300132,csplit_c100_d256_seed4/stage1_results.json
earlier,cifar100,channel_split,mamba,256,16,256,channel_rand_perm_4,RND_D,0,100,48.5985,65.534,48.57,300132,csplit_c100_d256_seed0/stage1_results.json
earlier,cifar100,channel_split,mamba,256,16,256,channel_rand_perm_4,RND_D,1,100,49.4745,66.0111,49.57,300132,csplit_c100_d256_seed1/stage1_results.json
earlier,cifar100,channel_split,mamba,256,16,256,channel_rand_perm_4,RND_D,2,100,48.206,66.9785,48.28,300132,csplit_c100_d256_seed2/stage1_results.json
earlier,cifar100,channel_split,mamba,256,16,256,channel_rand_perm_4,RND_D,3,100,48.661,66.2642,48.66,300132,csplit_c100_d256_seed3/stage1_results.json
earlier,cifar100,channel_split,mamba,256,16,256,channel_rand_perm_4,RND_D,4,100,49.249,66.4364,49.22,300132,csplit_c100_d256_seed4/stage1_results.json
earlier,cifar100,channel_split,mamba,256,16,256,channel_same_perm_4,RND_S,0,100,48.4785,65.6493,48.58,300132,csplit_c100_d256_seed0/stage1_results.json
earlier,cifar100,channel_split,mamba,256,16,256,channel_same_perm_4,RND_S,1,100,49.248,66.3527,49.33,300132,csplit_c100_d256_seed1/stage1_results.json
earlier,cifar100,channel_split,mamba,256,16,256,channel_same_perm_4,RND_S,2,100,48.0925,66.6446,48.07,300132,csplit_c100_d256_seed2/stage1_results.json
earlier,cifar100,channel_split,mamba,256,16,256,channel_same_perm_4,RND_S,3,100,48.723,66.636,48.69,300132,csplit_c100_d256_seed3/stage1_results.json
earlier,cifar100,channel_split,mamba,256,16,256,channel_same_perm_4,RND_S,4,100,49.614,65.9563,49.78,300132,csplit_c100_d256_seed4/stage1_results.json
earlier,cifar100,channel_split,mamba,256,32,1024,channel_real_4dir,GEO_DIV,0,100,54.3835,78.8608,54.54,306020,csplit_c100_d256_seed0/stage1_results.json
earlier,cifar100,channel_split,mamba,256,32,1024,channel_real_4dir,GEO_DIV,1,100,54.91,77.8394,54.95,306020,csplit_c100_d256_seed1/stage1_results.json
earlier,cifar100,channel_split,mamba,256,32,1024,channel_real_4dir,GEO_DIV,2,100,53.754,76.8756,53.87,306020,csplit_c100_d256_seed2/stage1_results.json
earlier,cifar100,channel_split,mamba,256,32,1024,channel_real_4dir,GEO_DIV,3,100,54.587,77.4672,54.58,306020,csplit_c100_d256_seed3/stage1_results.json
earlier,cifar100,channel_split,mamba,256,32,1024,channel_real_4dir,GEO_DIV,4,100,54.3775,77.4201,54.38,306020,csplit_c100_d256_seed4/stage1_results.json
earlier,cifar100,channel_split,mamba,256,32,1024,channel_same_row_4,GEO_S,0,100,49.1065,76.1596,49.1,306020,csplit_c100_d256_seed0/stage1_results.json
earlier,cifar100,channel_split,mamba,256,32,1024,channel_same_row_4,GEO_S,1,100,49.715,76.7156,49.74,306020,csplit_c100_d256_seed1/stage1_results.json
earlier,cifar100,channel_split,mamba,256,32,1024,channel_same_row_4,GEO_S,2,100,49.047,76.7075,49.11,306020,csplit_c100_d256_seed2/stage1_results.json
earlier,cifar100,channel_split,mamba,256,32,1024,channel_same_row_4,GEO_S,3,100,49.4415,76.3822,49.5,306020,csplit_c100_d256_seed3/stage1_results.json
earlier,cifar100,channel_split,mamba,256,32,1024,channel_same_row_4,GEO_S,4,100,50.5485,76.0182,50.59,306020,csplit_c100_d256_seed4/stage1_results.json
earlier,cifar100,channel_split,mamba,256,32,1024,channel_rand_perm_4,RND_D,0,100,37.5275,58.2272,37.63,306020,csplit_c100_d256_seed0/stage1_results.json
earlier,cifar100,channel_split,mamba,256,32,1024,channel_rand_perm_4,RND_D,1,100,38.2905,58.9985,38.24,306020,csplit_c100_d256_seed1/stage1_results.json
earlier,cifar100,channel_split,mamba,256,32,1024,channel_rand_perm_4,RND_D,2,100,37.999,58.0601,38.01,306020,csplit_c100_d256_seed2/stage1_results.json
earlier,cifar100,channel_split,mamba,256,32,1024,channel_rand_perm_4,RND_D,3,100,37.5335,58.2527,37.62,306020,csplit_c100_d256_seed3/stage1_results.json
earlier,cifar100,channel_split,mamba,256,32,1024,channel_rand_perm_4,RND_D,4,100,37.297,58.4668,37.33,306020,csplit_c100_d256_seed4/stage1_results.json
earlier,cifar100,channel_split,mamba,256,32,1024,channel_same_perm_4,RND_S,0,100,37.599,58.0824,37.61,306020,csplit_c100_d256_seed0/stage1_results.json
earlier,cifar100,channel_split,mamba,256,32,1024,channel_same_perm_4,RND_S,1,100,37.8295,59.3293,37.89,306020,csplit_c100_d256_seed1/stage1_results.json
earlier,cifar100,channel_split,mamba,256,32,1024,channel_same_perm_4,RND_S,2,100,37.8325,57.8203,37.82,306020,csplit_c100_d256_seed2/stage1_results.json
earlier,cifar100,channel_split,mamba,256,32,1024,channel_same_perm_4,RND_S,3,100,37.6275,58.2689,37.58,306020,csplit_c100_d256_seed3/stage1_results.json
earlier,cifar100,channel_split,mamba,256,32,1024,channel_same_perm_4,RND_S,4,100,37.072,57.7338,37.12,306020,csplit_c100_d256_seed4/stage1_results.json
earlier,cifar100,channel_split,mamba,256,8,64,channel_real_4dir,GEO_DIV,0,100,56.4535,73.8017,56.41,305252,csplit_c100_d256_seed0/stage1_results.json
earlier,cifar100,channel_split,mamba,256,8,64,channel_real_4dir,GEO_DIV,1,100,55.792,73.4626,55.79,305252,csplit_c100_d256_seed1/stage1_results.json
earlier,cifar100,channel_split,mamba,256,8,64,channel_real_4dir,GEO_DIV,2,100,55.537,72.4273,55.57,305252,csplit_c100_d256_seed2/stage1_results.json
