arch,d_model,block_type,grid,variant,seed,micro_batch,accum_steps,epoch,lr,lr_scale,train_loss,train_acc,test_loss,test_acc,train_sec,eval_sec,epoch_wall_sec
channel_split,64,gru,8,channel_real_4dir,2,128,1,1,0.0002,0.2,2.051305643717448,0.24024439102564102,1.9436344482421875,0.2773,16.15147253870964,0.9278935119509697,17.079376131296158
channel_split,64,gru,8,channel_real_4dir,2,128,1,2,0.0004,0.4,1.8353816643739358,0.32650240384615387,1.7411671142578125,0.3536,13.955957062542439,0.8207315430045128,14.776691636070609
channel_split,64,gru,8,channel_real_4dir,2,128,1,3,0.0006,0.6,1.670534398005559,0.38217147435897436,1.61226123046875,0.4121,12.87694127485156,0.8852015007287264,13.762146770954132
channel_split,64,gru,8,channel_real_4dir,2,128,1,4,0.0008,0.8,1.5740768016912998,0.4199719551282051,1.5432709838867187,0.4293,14.198180347681046,0.9240222927182913,15.122206410393119
channel_split,64,gru,8,channel_real_4dir,2,128,1,5,0.001,1.0,1.5001234158491477,0.4501402243589744,1.4505925323486328,0.4631,14.049179036170244,0.9289446827024221,14.978129422292113
channel_split,64,gru,8,channel_real_4dir,2,128,1,6,0.000999726628670463,0.999726628670463,1.4338891341136053,0.4740584935897436,1.4000779342651368,0.4895,14.30849253386259,0.9205340500921011,15.229032164439559
channel_split,64,gru,8,channel_real_4dir,2,128,1,7,0.0009989068136093873,0.9989068136093873,1.388238004843394,0.49344951923076924,1.3503213668823242,0.5069,14.238407557830215,0.9941017664968967,15.232513157650828
channel_split,64,gru,8,channel_real_4dir,2,128,1,8,0.0009975414512725057,0.9975414512725057,1.3545393127661485,0.5061498397435897,1.3121206100463867,0.5267,13.747403526678681,0.9886177256703377,14.736028904095292
channel_split,64,gru,8,channel_real_4dir,2,128,1,9,0.0009956320346634876,0.9956320346634876,1.3260173345223452,0.5188100961538461,1.2946454330444337,0.5278,13.660595297813416,0.9271628241986036,14.587762089446187
channel_split,64,gru,8,channel_real_4dir,2,128,1,10,0.0009931806517013613,0.9931806517013612,1.3033917399553152,0.5286057692307692,1.3219665313720703,0.5219,14.804723843932152,0.8915587570518255,15.696287754923105
channel_split,64,gru,8,channel_real_4dir,2,128,1,11,0.0009901899829374047,0.9901899829374047,1.2854342387272761,0.5344551282051282,1.268458023071289,0.5398,12.540156865492463,0.9515903107821941,13.491750968620181
