arch,d_model,block_type,grid,variant,seed,micro_batch,accum_steps,epoch,lr,lr_scale,train_loss,train_acc,test_loss,test_acc,train_sec,eval_sec,epoch_wall_sec
channel_split,256,gru,8,channel_real_4dir,4,128,1,31,0.0008262928807620843,0.8262928807620843,0.6733151001807971,0.7615785256410257,0.7146699787139893,0.7467,14.627052538096905,0.6444750297814608,15.271531561389565
channel_split,256,gru,8,channel_real_4dir,4,128,1,32,0.0008135881792367685,0.8135881792367685,0.6666940154937597,0.7652644230769231,0.7264022624969483,0.7445,14.04234173707664,0.7179208025336266,14.760268939659
channel_split,256,gru,8,channel_real_4dir,4,128,1,33,0.0008005405736415125,0.8005405736415125,0.6616357303582705,0.7677283653846154,0.6918689968109131,0.7573,14.078661100938916,0.6697721648961306,14.748437535017729
channel_split,256,gru,8,channel_real_4dir,4,128,1,34,0.0007871643313414718,0.7871643313414718,0.6518553558832559,0.7695713141025641,0.7087324976921081,0.752,14.438821248710155,0.7590378448367119,15.197863588109612
channel_split,256,gru,8,channel_real_4dir,4,128,1,35,0.0007734740790612135,0.7734740790612136,0.6483455327076789,0.7728766025641025,0.6908462723731995,0.7549,13.878936612978578,0.6604685448110104,14.539408439770341
channel_split,256,gru,8,channel_real_4dir,4,128,1,36,0.0007594847868906076,0.7594847868906076,0.6387478227798755,0.7749799679487179,0.6922784976959229,0.7612,14.38019642047584,0.7233556490391493,15.10355626232922
channel_split,256,gru,8,channel_real_4dir,4,128,1,37,0.0007452117519152541,0.7452117519152541,0.630546010686801,0.7783854166666667,0.6990095809936523,0.754,14.07237896323204,0.664383627474308,14.736766641959548
channel_split,256,gru,8,channel_real_4dir,4,128,1,38,0.000730670581489344,0.7306705814893439,0.6261801961140755,0.7799679487179487,0.6718347616195679,0.7664,15.050393678247929,0.695152772590518,15.745550703257322
channel_split,256,gru,8,channel_real_4dir,4,128,1,39,0.0007158771761692464,0.7158771761692464,0.6233031706168102,0.7817908653846154,0.6729195381164551,0.7663,14.464797124266624,0.6743737645447254,15.139175277203321
channel_split,256,gru,8,channel_real_4dir,4,128,1,40,0.0007008477123264848,0.7008477123264848,0.614012346817897,0.7836738782051282,0.692728565788269,0.7596,14.916475038975477,0.735825527459383,15.652307199314237
channel_split,256,gru,8,channel_real_4dir,4,128,1,41,0.0006855986244591103,0.6855986244591104,0.6083627626681939,0.7851362179487179,0.6675954755783081,0.7707,14.005232283845544,0.745419092476368,14.750655377283692
channel_split,256,gru,8,channel_real_4dir,4,128,1,42,0.0006701465872208216,0.6701465872208215,0.603956190439371,0.787920673076923,0.6723958409309387,0.7667,14.666493326425552,0.6697670351713896,15.336267465725541
channel_split,256,gru,8,channel_real_4dir,4,128,1,43,0.0006545084971874737,0.6545084971874737,0.5995273918677599,0.7897435897435897,0.660991513633728,0.7671,14.020222038030624,0.6846177745610476,14.704843405634165
channel_split,256,gru,8,channel_real_4dir,4,128,1,44,0.0006387014543809223,0.6387014543809223,0.592914531322626,0.7908854166666667,0.6481618915557862,0.7741,14.846621956676245,0.7125073578208685,15.559133848175406
channel_split,256,gru,8,channel_real_4dir,4,128,1,45,0.0006227427435703996,0.6227427435703996,0.5877825911228474,0.793729967948718,0.6651875225067139,0.7736,14.281848829239607,0.6876225955784321,14.96947580575943
channel_split,256,gru,8,channel_real_4dir,4,128,1,46,0.0006066498153718734,0.6066498153718735,0.5828154291097934,0.7967748397435898,0.6546973550796509,0.7737,14.104849439114332,0.7078326474875212,14.812686186283827
channel_split,256,gru,8,channel_real_4dir,4,128,1,47,0.000590440267166055,0.590440267166055,0.5769138753414154,0.7981370192307692,0.6473542449951172,0.7771,14.981644218787551,0.6217038705945015,15.603353645652533
channel_split,256,gru,8,channel_real_4dir,4,128,1,48,0.000574131823855921,0.574131823855921,0.5698735665052365,0.7997596153846154,0.6544919742584229,0.7728,14.72759784385562,0.7881149556487799,15.515717228874564
channel_split,256,gru,8,channel_real_4dir,4,128,1,49,0.0005577423184847932,0.5577423184847932,0.564641995766224,0.8021033653846154,0.6441878829956055,0.7779,13.903995091095567,0.7003087718039751,14.604308564215899
channel_split,256,gru,8,channel_real_4dir,4,128,1,50,0.0005412896727361663,0.5412896727361662,0.5629499402565834,0.8029246794871795,0.6413904488563538,0.7758,14.099827092140913,0.7927888873964548,14.892620466649532
channel_split,256,gru,8,channel_real_4dir,4,128,1,51,0.0005247918773366112,0.5247918773366111,0.5584489247737787,0.8030849358974359,0.6395025415420532,0.7786,14.536875350400805,0.6344601102173328,15.171339366585016
channel_split,256,gru,8,channel_real_4dir,4,128,1,52,0.0005082669723831793,0.5082669723831793,0.5568111296647634,0.8031450320512821,0.6506134885787964,0.7765,14.739633398130536,0.7046678885817528,15.444305138662457
channel_split,256,gru,8,channel_real_4dir,4,128,1,53,0.0004917330276168208,0.49173302761682075,0.550585316771116,0.808213141025641,0.6374918710708618,0.7779,14.566161083057523,0.6605711653828621,15.226736830547452
channel_split,256,gru,8,channel_real_4dir,4,128,1,54,0.0004752081226633888,0.4752081226633888,0.5467183215495868,0.80859375,0.6320295030593872,0.7865,15.108747383579612,0.7035139612853527,15.812267638742924
channel_split,256,gru,8,channel_real_4dir,4,128,1,55,0.0004587103272638339,0.4587103272638339,0.5402387520441643,0.8091546474358975,0.6333053123474122,0.7831,14.555447084829211,0.5954434964805841,15.150894338265061
channel_split,256,gru,8,channel_real_4dir,4,128,1,56,0.00044225768151520694,0.44225768151520695,0.5301864794431589,0.8130208333333333,0.6237183978080749,0.7832,14.889290986582637,0.7755495626479387,15.664845418184996
channel_split,256,gru,8,channel_real_4dir,4,128,1,57,0.00042586817614407896,0.42586817614407896,0.5306296239296595,0.8132411858974359,0.6517170338630677,0.7758,14.85238079726696,0.8266491014510393,15.679033624008298
channel_split,256,gru,8,channel_real_4dir,4,128,1,58,0.0004095597328339452,0.4095597328339452,0.523744943508735,0.815645032051282,0.6179026863098145,0.7879,14.027794362977147,0.7363477926701307,14.764146504923701
channel_split,256,gru,8,channel_real_4dir,4,128,1,59,0.00039335018462812664,0.39335018462812665,0.5185451550361437,0.8171073717948718,0.6342344299316406,0.7818,14.052642149850726,0.7062178589403629,14.758863693103194
channel_split,256,gru,8,channel_real_4dir,4,128,1,60,0.00037725725642960046,0.37725725642960045,0.5169012720768268,0.8178285256410256,0.6144656634807587,0.7874,14.13812867552042,0.6551946178078651,14.793327033519745
channel_split,256,gru,8,channel_real_4dir,4,128,1,61,0.00036129854561907783,0.3612985456190778,0.5108405473904732,0.8201121794871795,0.6241744579315186,0.7843,14.81815442442894,0.674506638199091,15.492664940655231
channel_split,256,gru,8,channel_real_4dir,4,128,1,62,0.00034549150281252633,0.34549150281252633,0.5067665835985771,0.8230969551282051,0.6079721510887146,0.7897,14.087104175239801,0.7572717256844044,14.84438031166792
channel_split,256,gru,8,channel_real_4dir,4,128,1,63,0.0003298534127791785,0.32985341277917846,0.5060297494515394,0.821113782051282,0.6188813309669494,0.7887,14.70827566459775,0.703680757433176,15.411960428580642
channel_split,256,gru,8,channel_real_4dir,4,128,1,64,0.0003144013755408895,0.31440137554088954,0.497127357736612,0.8252403846153846,0.6133614981651306,0.7898,14.523639034479856,0.6891095545142889,15.212752599269152
channel_split,256,gru,8,channel_real_4dir,4,128,1,65,0.0002991522876735154,0.29915228767351537,0.4940157989660899,0.8277243589743589,0.6030345555305481,0.7936,14.616598756983876,0.7625789828598499,15.379183050245047
channel_split,256,gru,8,channel_real_4dir,4,128,1,66,0.0002841228238307536,0.2841228238307536,0.4905732127336355,0.8295272435897436,0.6068559500694275,0.7931,14.482600424438715,0.6817455478012562,15.164350464940071
channel_split,256,gru,8,channel_real_4dir,4,128,1,67,0.00026932941851065615,0.26932941851065617,0.4865712967438576,0.8280849358974359,0.6019008270263672,0.7943,14.624733475968242,0.637634364888072,15.262373264878988
channel_split,256,gru,8,channel_real_4dir,4,128,1,68,0.0002547882480847461,0.2547882480847461,0.4841035511249151,0.8294871794871795,0.5936441649436951,0.7977,14.905462857335806,0.7125049028545618,15.617971893399954
channel_split,256,gru,8,channel_real_4dir,4,128,1,69,0.00024051521310939256,0.24051521310939256,0.47759976516931485,0.833173076923077,0.6034246686935425,0.7973,14.026378048583865,0.7742184121161699,14.80060019530356
channel_split,256,gru,8,channel_real_4dir,4,128,1,70,0.00022652592093878665,0.22652592093878665,0.4755917727183073,0.8322115384615385,0.5996554458618164,0.7962,14.232679732143879,0.6954945530742407,14.928180469200015
channel_split,256,gru,8,channel_real_4dir,4,128,1,71,0.0002128356686585282,0.2128356686585282,0.46955381479018776,0.834415064102564,0.5916669431686401,0.7961,13.923019524663687,0.6213764101266861,14.544401068240404
channel_split,256,gru,8,channel_real_4dir,4,128,1,72,0.00019945942635848747,0.19945942635848746,0.46114095655771403,0.8366386217948718,0.5921441699028015,0.7976,14.680440971627831,0.7721995133906603,15.45264495164156
channel_split,256,gru,8,channel_real_4dir,4,128,1,73,0.00018641182076323148,0.18641182076323148,0.4624503382505515,0.838661858974359,0.5937933145523071,0.7984,13.012742260470986,0.730224072933197,13.742970211431384
channel_split,256,gru,8,channel_real_4dir,4,128,1,74,0.00017370711923791565,0.17370711923791565,0.45850694057268976,0.8393629807692308,0.5900009816169739,0.7996,14.680703228339553,0.7903482522815466,15.471059007570148
channel_split,256,gru,8,channel_real_4dir,4,128,1,75,0.00016135921418712956,0.16135921418712956,0.45647033002132026,0.839463141025641,0.5882802236557007,0.7953,14.844071507453918,0.6779724303632975,15.522047463804483
channel_split,256,gru,8,channel_real_4dir,4,128,1,76,0.00014938160786375572,0.1493816078637557,0.4496235358409392,0.8427083333333333,0.6070240641593934,0.7963,14.63752262108028,0.6937247514724731,15.331251008436084
channel_split,256,gru,8,channel_real_4dir,4,128,1,77,0.00013778739760445552,0.13778739760445552,0.45051686947162334,0.8412059294871795,0.5821476582527161,0.8023,14.528720755130053,0.7324788328260183,15.261206211522222
channel_split,256,gru,8,channel_real_4dir,4,128,1,78,0.0001265892615079232,0.1265892615079232,0.44603526554046535,0.8435296474358974,0.5859115816116333,0.8004,15.093747785314918,0.6885677799582481,15.78232004866004
channel_split,256,gru,8,channel_real_4dir,4,128,1,79,0.0001157994445715706,0.1157994445715706,0.4469013119355226,0.8415665064102564,0.5777441179275513,0.8027,14.774416422471404,0.6973033640533686,15.47172474861145
channel_split,256,gru,8,channel_real_4dir,4,128,1,80,0.00010542974530180327,0.10542974530180327,0.4381498050995362,0.8459334935897436,0.5820044460296631,0.8038,14.81308088451624,0.8146488685160875,15.627737181261182
channel_split,256,gru,8,channel_real_4dir,4,128,1,81,9.549150281252633e-05,0.09549150281252633,0.4366229723661374,0.846514423076923,0.5863510280609131,0.802,13.81345321238041,0.6789291370660067,14.492386542260647
channel_split,256,gru,8,channel_real_4dir,4,128,1,82,8.599558442598998e-05,0.08599558442598998,0.43766988554061986,0.8458133012820512,0.587292468547821,0.8036,14.421119531616569,0.7335990220308304,15.154724847525358
channel_split,256,gru,8,channel_real_4dir,4,128,1,83,7.695237378953224e-05,0.07695237378953224,0.4301802371556942,0.8473758012820513,0.589905191040039,0.8007,14.163616668432951,0.7238049376755953,14.88742595911026
channel_split,256,gru,8,channel_real_4dir,4,128,1,84,6.837175952121305e-05,0.06837175952121305,0.43434921564199985,0.8476762820512821,0.5769450319290161,0.8049,14.239451659843326,0.65654999576509,14.896005926653743
channel_split,256,gru,8,channel_real_4dir,4,128,1,85,6.026312439675552e-05,0.06026312439675552,0.42703793472968615,0.8485376602564103,0.5803261959075928,0.8031,13.894297124817967,0.7395985964685678,14.633900463581085
channel_split,256,gru,8,channel_real_4dir,4,128,1,86,5.2635335089618264e-05,0.05263533508961826,0.42638643582661945,0.8490985576923077,0.5771488257408142,0.8051,13.754509210586548,0.7502551898360252,14.504774548113346
channel_split,256,gru,8,channel_real_4dir,4,128,1,87,4.5496732475418745e-05,0.045496732475418744,0.4281226525321985,0.8491987179487179,0.579299404335022,0.8045,12.130221229046583,0.7107628788799047,12.840988593176007
channel_split,256,gru,8,channel_real_4dir,4,128,1,88,3.885512251130763e-05,0.03885512251130763,0.42289988497893016,0.8510216346153846,0.5776431855201721,0.8058,14.529651030898094,0.6626548506319523,15.192310843616724
channel_split,256,gru,8,channel_real_4dir,4,128,1,89,3.271776770026963e-05,0.03271776770026963,0.4209950281641422,0.8532852564102564,0.5778748655319214,0.8038,14.28432085365057,0.723495077341795,15.007821150124073
channel_split,256,gru,8,channel_real_4dir,4,128,1,90,2.709137914968268e-05,0.02709137914968268,0.4166421555555784,0.8540865384615385,0.577911721611023,0.8036,14.328186366707087,0.7183241955935955,15.046515615656972
channel_split,256,gru,8,channel_real_4dir,4,128,1,91,2.198210923282118e-05,0.02198210923282118,0.42260263015826544,0.8517227564102564,0.5747690111160279,0.8066,14.795725338160992,0.7968712076544762,15.592602215707302
channel_split,256,gru,8,channel_real_4dir,4,128,1,92,1.7395544861325717e-05,0.017395544861325718,0.41798917559477,0.853145032051282,0.5737942216873169,0.8079,15.010176984593272,0.6525438390672207,15.66272509098053
channel_split,256,gru,8,channel_real_4dir,4,128,1,93,1.3336701375997129e-05,0.013336701375997129,0.4178582707658792,0.854286858974359,0.574469483757019,0.8047,14.239044575020671,0.6866174563765526,14.92566897906363
channel_split,256,gru,8,channel_real_4dir,4,128,1,94,9.810017062595322e-06,0.009810017062595322,0.41956151402913605,0.8539262820512821,0.5745096950531006,0.8054,14.182015515863895,0.7239448353648186,14.90596429258585
channel_split,256,gru,8,channel_real_4dir,4,128,1,95,6.819348298638839e-06,0.006819348298638839,0.4150086924815789,0.8566706730769231,0.5735325695037842,0.806,14.948445430025458,0.6583712697029114,15.606826152652502
channel_split,256,gru,8,channel_real_4dir,4,128,1,96,4.367965336512402e-06,0.004367965336512403,0.41642883026447053,0.8552483974358974,0.5728457674026489,0.8061,13.954875068739057,0.7454391922801733,14.700323047116399
channel_split,256,gru,8,channel_real_4dir,4,128,1,97,2.458548727494292e-06,0.002458548727494292,0.4156807943414419,0.8543068910256411,0.5733020877838135,0.8052,14.338521776720881,0.7139720674604177,15.052497932687402
channel_split,256,gru,8,channel_real_4dir,4,128,1,98,1.0931863906127326e-06,0.0010931863906127326,0.4117294957622504,0.8566306089743589,0.5728732339859008,0.8055,14.134958686307073,0.7723207455128431,14.907284073531628
channel_split,256,gru,8,channel_real_4dir,4,128,1,99,2.733713295369755e-07,0.0002733713295369755,0.4125387108478791,0.8540865384615385,0.5729130094528199,0.8055,14.206122254952788,0.6873391028493643,14.893465975299478
channel_split,256,gru,8,channel_real_4dir,4,128,1,100,0.0,0.0,0.4113015804535303,0.8572516025641026,0.5729130094528199,0.8055,14.67634685151279,0.6819457951933146,15.35829734429717
channel_split,256,gru,8,channel_same_row_4,4,128,1,1,0.0002,0.2,1.8958230581039037,0.30088141025641024,1.741811279296875,0.3559,14.463035963475704,0.6384392585605383,15.101478787139058
channel_split,256,gru,8,channel_same_row_4,4,128,1,2,0.0004,0.4,1.6314147753593249,0.397275641025641,1.5573101379394532,0.4232,13.611812971532345,0.670178921893239,14.281996291130781
channel_split,256,gru,8,channel_same_row_4,4,128,1,3,0.0006,0.6,1.4614423488959287,0.46822916666666664,1.382399740600586,0.5046,14.74038878083229,0.6709282267838717,15.411321304738522
channel_split,256,gru,8,channel_same_row_4,4,128,1,4,0.0008,0.8,1.3422608500871902,0.5150841346153846,1.2864857559204101,0.5399,12.497354475781322,0.6379242353141308,13.135282611474395
channel_split,256,gru,8,channel_same_row_4,4,128,1,5,0.001,1.0,1.2602018438852751,0.5468549679487179,1.1457339599609375,0.5897,14.39576356485486,0.7766071055084467,15.172377042472363
channel_split,256,gru,8,channel_same_row_4,4,128,1,6,0.000999726628670463,0.999726628670463,1.1654450172033066,0.5791866987179487,1.0850333686828613,0.614,14.583414567634463,0.7224516216665506,15.305871507152915
channel_split,256,gru,8,channel_same_row_4,4,128,1,7,0.0009989068136093873,0.9989068136093873,1.0944581526976365,0.6106971153846154,1.0799486099243165,0.6147,13.959368295967579,0.7633230555802584,14.722696291282773
channel_split,256,gru,8,channel_same_row_4,4,128,1,8,0.0009975414512725057,0.9975414512725057,1.0469835956891378,0.6258814102564103,0.9857080528259278,0.6468,14.456028232350945,0.7214892767369747,15.177521320059896
channel_split,256,gru,8,channel_same_row_4,4,128,1,9,0.0009956320346634876,0.9956320346634876,0.9959946980843177,0.645713141025641,0.970614517211914,0.6567,14.52250786498189,0.6877504531294107,15.210264801979065
channel_split,256,gru,8,channel_same_row_4,4,128,1,10,0.0009931806517013613,0.9931806517013612,0.9629658423937284,0.6585536858974359,0.9101820587158204,0.6797,14.343915959820151,0.6229704860597849,14.966890407726169
channel_split,256,gru,8,channel_same_row_4,4,128,1,11,0.0009901899829374047,0.9901899829374047,0.933728123933841,0.6688301282051282,0.9077309791564941,0.6792,14.674687715247273,0.6734405998140574,15.348132509738207
channel_split,256,gru,8,channel_same_row_4,4,128,1,12,0.000986663298624003,0.9866632986240029,0.9010278475590241,0.68359375,0.8800939674377442,0.6888,14.856171548366547,0.6772158425301313,15.533391436561942
channel_split,256,gru,8,channel_same_row_4,4,128,1,13,0.0009826044551386743,0.9826044551386743,0.8843336791564257,0.6868389423076923,0.9027105438232422,0.683,14.484206028282642,0.7837804742157459,15.267990816384554
channel_split,256,gru,8,channel_same_row_4,4,128,1,14,0.0009780178907671788,0.9780178907671788,0.8612416253640102,0.6944310897435897,0.8467048225402832,0.702,14.163134604692459,0.7982818111777306,14.961419543251395
channel_split,256,gru,8,channel_same_row_4,4,128,1,15,0.0009729086208503173,0.9729086208503173,0.8387729890835591,0.7013221153846154,0.8023440673828125,0.7183,13.689115062355995,0.7603160552680492,14.449434224516153
channel_split,256,gru,8,channel_same_row_4,4,128,1,16,0.0009672822322997304,0.9672822322997304,0.8242177246472775,0.7088541666666667,0.8062933532714843,0.7133,14.545055471360683,0.7087185923010111,15.25377843901515
channel_split,256,gru,8,channel_same_row_4,4,128,1,17,0.0009611448774886924,0.9611448774886924,0.8125142623216678,0.7127804487179488,0.7942593231201172,0.7171,14.909035831689835,0.7236813362687826,15.632721465080976
channel_split,256,gru,8,channel_same_row_4,4,128,1,18,0.0009545032675245813,0.9545032675245813,0.7934926590858362,0.7173277243589744,0.7896922752380371,0.7224,15.050964469090104,0.7337802276015282,15.78475065715611
channel_split,256,gru,8,channel_same_row_4,4,128,1,19,0.0009473646649103818,0.9473646649103817,0.7772113853540176,0.7244991987179488,0.7724932662963867,0.7262,14.695686265826225,0.7131570056080818,15.408847086131573
channel_split,256,gru,8,channel_same_row_4,4,128,1,20,0.0009397368756032445,0.9397368756032445,0.7674698262642592,0.7291666666666666,0.7624523933410644,0.7292,14.845562420785427,0.6878786869347095,15.533444970846176
channel_split,256,gru,8,channel_same_row_4,4,128,1,21,0.000931628240478787,0.931628240478787,0.7561170574946281,0.7322716346153846,0.7721194231033325,0.7301,14.53498014435172,0.8450735453516245,15.380058191716671
channel_split,256,gru,8,channel_same_row_4,4,128,1,22,0.0009230476262104677,0.9230476262104677,0.7427166888347039,0.7375,0.7472813861846924,0.7395,13.778721045702696,0.8084403537213802,14.58716674335301
channel_split,256,gru,8,channel_same_row_4,4,128,1,23,0.00091400441557401,0.91400441557401,0.7331192805216863,0.7416266025641025,0.7459173225402832,0.7386,14.4025490693748,0.7807358000427485,15.183292001485825
channel_split,256,gru,8,channel_same_row_4,4,128,1,24,0.0009045084971874737,0.9045084971874737,0.7218364728566927,0.744911858974359,0.7572653453826904,0.7361,14.259177627041936,0.7024723775684834,14.961655262857676
channel_split,256,gru,8,channel_same_row_4,4,128,1,25,0.0008945702546981969,0.8945702546981968,0.7138608747567886,0.7487379807692308,0.72925733127594,0.7458,14.835249526426196,0.7017740458250046,15.53702955134213
channel_split,256,gru,8,channel_same_row_4,4,128,1,26,0.0008842005554284296,0.8842005554284296,0.7032611693327243,0.7522836538461538,0.7199642593383789,0.7485,14.858036555349827,0.7533032316714525,15.611344821751118
channel_split,256,gru,8,channel_same_row_4,4,128,1,27,0.000873410738492077,0.873410738492077,0.6926182124859247,0.7573317307692308,0.7071794376373292,0.7556,14.668493440374732,0.7495421692728996,15.418040368705988
channel_split,256,gru,8,channel_same_row_4,4,128,1,28,0.0008622126023955446,0.8622126023955445,0.6842373439898858,0.7583133012820513,0.7266262111663818,0.7507,14.242029901593924,0.6962085142731667,14.938242541626096
channel_split,256,gru,8,channel_same_row_4,4,128,1,29,0.0008506183921362443,0.8506183921362442,0.6800933805795816,0.7601161858974359,0.7047901639938354,0.7525,14.507177326828241,0.8074954617768526,15.314677238464355
channel_split,256,gru,8,channel_same_row_4,4,128,1,30,0.0008386407858128706,0.8386407858128706,0.6703784403892664,0.7650040064102565,0.6950856674194336,0.7571,13.94883719086647,0.7584901507943869,14.707331981509924
channel_split,256,gru,8,channel_same_row_4,4,128,1,31,0.0008262928807620843,0.8262928807620843,0.6614393753119004,0.7691706730769231,0.7011579936981202,0.7508,13.919494172558188,0.7293057627975941,14.6488047093153
channel_split,256,gru,8,channel_same_row_4,4,128,1,32,0.0008135881792367685,0.8135881792367685,0.6539224230326139,0.7725560897435897,0.6765362997055053,0.7643,13.998181583359838,0.7078658509999514,14.706051208078861
