arch,d_model,block_type,grid,variant,seed,micro_batch,accum_steps,epoch,lr,lr_scale,train_loss,train_acc,test_loss,test_acc,train_sec,eval_sec,epoch_wall_sec
channel_split,64,gru,8,channel_real_4dir,3,128,1,1,0.0002,0.2,2.0560033260247645,0.2351161858974359,1.955163671875,0.2705,16.1199531275779,0.9715403337031603,17.09150141477585
channel_split,64,gru,8,channel_real_4dir,3,128,1,2,0.0004,0.4,1.8387514896881887,0.32099358974358977,1.7418184814453126,0.3605,13.318937109783292,0.8872716128826141,14.20621251128614
channel_split,64,gru,8,channel_real_4dir,3,128,1,3,0.0006,0.6,1.677323747292543,0.37688301282051284,1.6310485229492186,0.4053,13.991774406284094,0.8842518962919712,14.876030582934618
channel_split,64,gru,8,channel_real_4dir,3,128,1,4,0.0008,0.8,1.5772049170274,0.41868990384615384,1.4988092895507812,0.4539,14.631409090012312,0.9703724272549152,15.60178560949862
channel_split,64,gru,8,channel_real_4dir,3,128,1,5,0.001,1.0,1.495284802485735,0.4511418269230769,1.4516949432373047,0.4709,14.528795778751373,0.8741486128419638,15.402947839349508
channel_split,64,gru,8,channel_real_4dir,3,128,1,6,0.000999726628670463,0.999726628670463,1.4268237978984148,0.48004807692307694,1.3771299880981445,0.497,14.742996508255601,0.9561894796788692,15.699192060157657
channel_split,64,gru,8,channel_real_4dir,3,128,1,7,0.0009989068136093873,0.9989068136093873,1.381108522720826,0.4990584935897436,1.3133667434692382,0.5269,13.825097490102053,0.8874538149684668,14.712555646896362
channel_split,64,gru,8,channel_real_4dir,3,128,1,8,0.0009975414512725057,0.9975414512725057,1.343207848072052,0.5129407051282051,1.2994007110595702,0.5319,14.114129267632961,0.928314808756113,15.042451452463865
channel_split,64,gru,8,channel_real_4dir,3,128,1,9,0.0009956320346634876,0.9956320346634876,1.317674645399436,0.5226161858974359,1.2807634384155273,0.5408,13.915766993537545,1.0020758360624313,14.917847342789173
channel_split,64,gru,8,channel_real_4dir,3,128,1,10,0.0009931806517013613,0.9931806517013612,1.2963764850909894,0.5321714743589744,1.260845881652832,0.5412,13.38007583655417,0.8651208858937025,14.245201138779521
channel_split,64,gru,8,channel_real_4dir,3,128,1,11,0.0009901899829374047,0.9901899829374047,1.2804856902513748,0.5376201923076923,1.2263085662841797,0.5537,14.020701577886939,1.0016300398856401,15.022335113957524
channel_split,64,gru,8,channel_real_4dir,3,128,1,12,0.000986663298624003,0.9866632986240029,1.2548993122883332,0.5482772435897436,1.2089651779174804,0.5645,14.9391332808882,1.0042895507067442,15.94342745281756
channel_split,64,gru,8,channel_real_4dir,3,128,1,13,0.0009826044551386743,0.9826044551386743,1.240580520263085,0.5490584935897436,1.2024486618041992,0.5681,15.196346055716276,0.9193057417869568,16.115658858790994
channel_split,64,gru,8,channel_real_4dir,3,128,1,14,0.0009780178907671788,0.9780178907671788,1.2251345286002526,0.5555889423076923,1.1802952926635741,0.575,14.304919015616179,0.9122968018054962,15.217219315469265
channel_split,64,gru,8,channel_real_4dir,3,128,1,15,0.0009729086208503173,0.9729086208503173,1.2152929357993296,0.5606770833333333,1.2038827346801757,0.5657,14.52985786087811,0.9313910007476807,15.461252802982926
