exp_id,grid,patch_size,training_seed,reliance,path_family,single_or_diverse,channel_path_id_0,channel_path_id_1,channel_path_id_2,channel_path_id_3,channel_order_sha256_0,channel_order_sha256_1,channel_order_sha256_2,channel_order_sha256_3,channel_inverse_order_sha256_0,channel_inverse_order_sha256_1,channel_inverse_order_sha256_2,channel_inverse_order_sha256_3,latin_square_rotation,lmto_source_sha256,random_source_sha256,split_source_sha256,config_source_sha256
GEO_SG4,8,4,0,R_low,GEO,single,G4,G4,G4,G4,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
GEO_SG4,8,4,1,R_low,GEO,single,G4,G4,G4,G4,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
GEO_SG4,8,4,2,R_low,GEO,single,G4,G4,G4,G4,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
GEO_SG4,8,4,3,R_low,GEO,single,G4,G4,G4,G4,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
GEO_SG4,32,1,0,R_high,GEO,single,G4,G4,G4,G4,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
GEO_SG4,32,1,1,R_high,GEO,single,G4,G4,G4,G4,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
GEO_SG4,32,1,2,R_high,GEO,single,G4,G4,G4,G4,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
GEO_SG4,32,1,3,R_high,GEO,single,G4,G4,G4,G4,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
GEO_DIV,8,4,0,R_low,GEO,diverse,G1,G2,G3,G4,7a4644928f3a08db905254fd7e5e53ef19a46d932a2ecd372b45462413a82619,d59fc11ea3b51e216c86d815e1ab70aaf324d0eb6f1cadc49df7a3430b326409,5ed8e2f5b9fd5540cc477519a2df2594e85199bd45e26a5cd5f4d4355727ac80,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,7a4644928f3a08db905254fd7e5e53ef19a46d932a2ecd372b45462413a82619,d59fc11ea3b51e216c86d815e1ab70aaf324d0eb6f1cadc49df7a3430b326409,5ed8e2f5b9fd5540cc477519a2df2594e85199bd45e26a5cd5f4d4355727ac80,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,0,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
GEO_DIV,8,4,1,R_low,GEO,diverse,G2,G3,G4,G1,d59fc11ea3b51e216c86d815e1ab70aaf324d0eb6f1cadc49df7a3430b326409,5ed8e2f5b9fd5540cc477519a2df2594e85199bd45e26a5cd5f4d4355727ac80,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,7a4644928f3a08db905254fd7e5e53ef19a46d932a2ecd372b45462413a82619,d59fc11ea3b51e216c86d815e1ab70aaf324d0eb6f1cadc49df7a3430b326409,5ed8e2f5b9fd5540cc477519a2df2594e85199bd45e26a5cd5f4d4355727ac80,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,7a4644928f3a08db905254fd7e5e53ef19a46d932a2ecd372b45462413a82619,1,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
GEO_DIV,8,4,2,R_low,GEO,diverse,G3,G4,G1,G2,5ed8e2f5b9fd5540cc477519a2df2594e85199bd45e26a5cd5f4d4355727ac80,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,7a4644928f3a08db905254fd7e5e53ef19a46d932a2ecd372b45462413a82619,d59fc11ea3b51e216c86d815e1ab70aaf324d0eb6f1cadc49df7a3430b326409,5ed8e2f5b9fd5540cc477519a2df2594e85199bd45e26a5cd5f4d4355727ac80,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,7a4644928f3a08db905254fd7e5e53ef19a46d932a2ecd372b45462413a82619,d59fc11ea3b51e216c86d815e1ab70aaf324d0eb6f1cadc49df7a3430b326409,2,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
GEO_DIV,8,4,3,R_low,GEO,diverse,G4,G1,G2,G3,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,7a4644928f3a08db905254fd7e5e53ef19a46d932a2ecd372b45462413a82619,d59fc11ea3b51e216c86d815e1ab70aaf324d0eb6f1cadc49df7a3430b326409,5ed8e2f5b9fd5540cc477519a2df2594e85199bd45e26a5cd5f4d4355727ac80,bd6dc828145e94574fc641e85e2f57ef055aca35995427cc5be5e0a476ceb85a,7a4644928f3a08db905254fd7e5e53ef19a46d932a2ecd372b45462413a82619,d59fc11ea3b51e216c86d815e1ab70aaf324d0eb6f1cadc49df7a3430b326409,5ed8e2f5b9fd5540cc477519a2df2594e85199bd45e26a5cd5f4d4355727ac80,3,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
GEO_DIV,32,1,0,R_high,GEO,diverse,G1,G2,G3,G4,2f88e9ce00d238e7e011a7b140b413dcad818f1da41a721f914f1af604d0e217,13fb736df60dd343e1e400c6e732f0ca41f7d56fb9257d4ece67ca7e9d5603ae,4866eb1209dd9930d4708d9c8430c978b618be72e5a2277de7610c608a8d86fb,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,2f88e9ce00d238e7e011a7b140b413dcad818f1da41a721f914f1af604d0e217,13fb736df60dd343e1e400c6e732f0ca41f7d56fb9257d4ece67ca7e9d5603ae,4866eb1209dd9930d4708d9c8430c978b618be72e5a2277de7610c608a8d86fb,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,0,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
GEO_DIV,32,1,1,R_high,GEO,diverse,G2,G3,G4,G1,13fb736df60dd343e1e400c6e732f0ca41f7d56fb9257d4ece67ca7e9d5603ae,4866eb1209dd9930d4708d9c8430c978b618be72e5a2277de7610c608a8d86fb,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,2f88e9ce00d238e7e011a7b140b413dcad818f1da41a721f914f1af604d0e217,13fb736df60dd343e1e400c6e732f0ca41f7d56fb9257d4ece67ca7e9d5603ae,4866eb1209dd9930d4708d9c8430c978b618be72e5a2277de7610c608a8d86fb,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,2f88e9ce00d238e7e011a7b140b413dcad818f1da41a721f914f1af604d0e217,1,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
GEO_DIV,32,1,2,R_high,GEO,diverse,G3,G4,G1,G2,4866eb1209dd9930d4708d9c8430c978b618be72e5a2277de7610c608a8d86fb,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,2f88e9ce00d238e7e011a7b140b413dcad818f1da41a721f914f1af604d0e217,13fb736df60dd343e1e400c6e732f0ca41f7d56fb9257d4ece67ca7e9d5603ae,4866eb1209dd9930d4708d9c8430c978b618be72e5a2277de7610c608a8d86fb,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,2f88e9ce00d238e7e011a7b140b413dcad818f1da41a721f914f1af604d0e217,13fb736df60dd343e1e400c6e732f0ca41f7d56fb9257d4ece67ca7e9d5603ae,2,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
GEO_DIV,32,1,3,R_high,GEO,diverse,G4,G1,G2,G3,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,2f88e9ce00d238e7e011a7b140b413dcad818f1da41a721f914f1af604d0e217,13fb736df60dd343e1e400c6e732f0ca41f7d56fb9257d4ece67ca7e9d5603ae,4866eb1209dd9930d4708d9c8430c978b618be72e5a2277de7610c608a8d86fb,9a0339c5ef07024172bd29561bef67e2f5e03c1863a4987a3cc571cc683ae748,2f88e9ce00d238e7e011a7b140b413dcad818f1da41a721f914f1af604d0e217,13fb736df60dd343e1e400c6e732f0ca41f7d56fb9257d4ece67ca7e9d5603ae,4866eb1209dd9930d4708d9c8430c978b618be72e5a2277de7610c608a8d86fb,3,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_S1,8,4,0,R_low,RND,single,R1_1,R1_1,R1_1,R1_1,ecc62d496367153ca0615bf7c2da0668de560bdba013dd20d7fc9ae2c0a1323b,ecc62d496367153ca0615bf7c2da0668de560bdba013dd20d7fc9ae2c0a1323b,ecc62d496367153ca0615bf7c2da0668de560bdba013dd20d7fc9ae2c0a1323b,ecc62d496367153ca0615bf7c2da0668de560bdba013dd20d7fc9ae2c0a1323b,a2f23d7ae3f3398df7401f43b5d00bbde01ac2ae975e53aa424f59f1c6481552,a2f23d7ae3f3398df7401f43b5d00bbde01ac2ae975e53aa424f59f1c6481552,a2f23d7ae3f3398df7401f43b5d00bbde01ac2ae975e53aa424f59f1c6481552,a2f23d7ae3f3398df7401f43b5d00bbde01ac2ae975e53aa424f59f1c6481552,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_S1,8,4,1,R_low,RND,single,R1_2,R1_2,R1_2,R1_2,8865b853835cde0291abeaeaaaa73c77f731f2d7e758644a05c24f4c7b104c34,8865b853835cde0291abeaeaaaa73c77f731f2d7e758644a05c24f4c7b104c34,8865b853835cde0291abeaeaaaa73c77f731f2d7e758644a05c24f4c7b104c34,8865b853835cde0291abeaeaaaa73c77f731f2d7e758644a05c24f4c7b104c34,c141014c7c1ee7aff0a223b83b6a4405e2a4ee2a94e2a3e5346866dde342e37a,c141014c7c1ee7aff0a223b83b6a4405e2a4ee2a94e2a3e5346866dde342e37a,c141014c7c1ee7aff0a223b83b6a4405e2a4ee2a94e2a3e5346866dde342e37a,c141014c7c1ee7aff0a223b83b6a4405e2a4ee2a94e2a3e5346866dde342e37a,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_S1,8,4,2,R_low,RND,single,R1_3,R1_3,R1_3,R1_3,f89e433f5c6317956fec127fe27401a7892f1140bd72329b3f9f1b22cad84390,f89e433f5c6317956fec127fe27401a7892f1140bd72329b3f9f1b22cad84390,f89e433f5c6317956fec127fe27401a7892f1140bd72329b3f9f1b22cad84390,f89e433f5c6317956fec127fe27401a7892f1140bd72329b3f9f1b22cad84390,34d61b5457509f3b014fb31e988907e59fbc5c5cb23939020fc9fd81d3f91dcd,34d61b5457509f3b014fb31e988907e59fbc5c5cb23939020fc9fd81d3f91dcd,34d61b5457509f3b014fb31e988907e59fbc5c5cb23939020fc9fd81d3f91dcd,34d61b5457509f3b014fb31e988907e59fbc5c5cb23939020fc9fd81d3f91dcd,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_S1,8,4,3,R_low,RND,single,R1_4,R1_4,R1_4,R1_4,13af0e8d61218332cd51e6f7822ba8efcddc44636805b8df714b24b71efc0dac,13af0e8d61218332cd51e6f7822ba8efcddc44636805b8df714b24b71efc0dac,13af0e8d61218332cd51e6f7822ba8efcddc44636805b8df714b24b71efc0dac,13af0e8d61218332cd51e6f7822ba8efcddc44636805b8df714b24b71efc0dac,1fba0dd60e0c4721f7f59e8a1dd5065d5d3770f840f071c387c4795310751367,1fba0dd60e0c4721f7f59e8a1dd5065d5d3770f840f071c387c4795310751367,1fba0dd60e0c4721f7f59e8a1dd5065d5d3770f840f071c387c4795310751367,1fba0dd60e0c4721f7f59e8a1dd5065d5d3770f840f071c387c4795310751367,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_S1,32,1,0,R_high,RND,single,R1_1,R1_1,R1_1,R1_1,1e4f99c55e2442aeac1fa6d7af69a135d4597e7bfdd6da09f00c393276e15d0f,1e4f99c55e2442aeac1fa6d7af69a135d4597e7bfdd6da09f00c393276e15d0f,1e4f99c55e2442aeac1fa6d7af69a135d4597e7bfdd6da09f00c393276e15d0f,1e4f99c55e2442aeac1fa6d7af69a135d4597e7bfdd6da09f00c393276e15d0f,174597760578c6bb06fd097feb3dca657078b13da9f40435323dc46cfe4b7ea6,174597760578c6bb06fd097feb3dca657078b13da9f40435323dc46cfe4b7ea6,174597760578c6bb06fd097feb3dca657078b13da9f40435323dc46cfe4b7ea6,174597760578c6bb06fd097feb3dca657078b13da9f40435323dc46cfe4b7ea6,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_S1,32,1,1,R_high,RND,single,R1_2,R1_2,R1_2,R1_2,49a74dc77de98a02dc875aef1e516b43d14444b7b7ff64b01e29ea870c889de7,49a74dc77de98a02dc875aef1e516b43d14444b7b7ff64b01e29ea870c889de7,49a74dc77de98a02dc875aef1e516b43d14444b7b7ff64b01e29ea870c889de7,49a74dc77de98a02dc875aef1e516b43d14444b7b7ff64b01e29ea870c889de7,9d05971015e224d74f8e87e60849fe1518aefeabd16d068d0edf55b469b392a8,9d05971015e224d74f8e87e60849fe1518aefeabd16d068d0edf55b469b392a8,9d05971015e224d74f8e87e60849fe1518aefeabd16d068d0edf55b469b392a8,9d05971015e224d74f8e87e60849fe1518aefeabd16d068d0edf55b469b392a8,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_S1,32,1,2,R_high,RND,single,R1_3,R1_3,R1_3,R1_3,9ab86a9c8d4ad22e67f3e1595d4bf16b018a0fa241697e438ed360f11782acab,9ab86a9c8d4ad22e67f3e1595d4bf16b018a0fa241697e438ed360f11782acab,9ab86a9c8d4ad22e67f3e1595d4bf16b018a0fa241697e438ed360f11782acab,9ab86a9c8d4ad22e67f3e1595d4bf16b018a0fa241697e438ed360f11782acab,aba119423f4accdec20952ca9bec7896a70e8e7afade4bec72841f443f2c5be2,aba119423f4accdec20952ca9bec7896a70e8e7afade4bec72841f443f2c5be2,aba119423f4accdec20952ca9bec7896a70e8e7afade4bec72841f443f2c5be2,aba119423f4accdec20952ca9bec7896a70e8e7afade4bec72841f443f2c5be2,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
RND_S1,32,1,3,R_high,RND,single,R1_4,R1_4,R1_4,R1_4,18c22799e59e4ed0a56b9f09cbdbd74b7647c051dae961f7ece321535297a57a,18c22799e59e4ed0a56b9f09cbdbd74b7647c051dae961f7ece321535297a57a,18c22799e59e4ed0a56b9f09cbdbd74b7647c051dae961f7ece321535297a57a,18c22799e59e4ed0a56b9f09cbdbd74b7647c051dae961f7ece321535297a57a,4751ca5ed50fddb8d4118ed3806cd9b2e9e0f75edc17f88b599200ae70caf3ba,4751ca5ed50fddb8d4118ed3806cd9b2e9e0f75edc17f88b599200ae70caf3ba,4751ca5ed50fddb8d4118ed3806cd9b2e9e0f75edc17f88b599200ae70caf3ba,4751ca5ed50fddb8d4118ed3806cd9b2e9e0f75edc17f88b599200ae70caf3ba,,93a41e67f539b469a8c2855bc577805d4dc6a7ffcb8c648b11097c9d58ffbec7,2f7b8a6fd3cfbbae9897b4ef4dc9dcfd1bf7744619d5818ceaca7604d565aee3,e28719c9154bfcdce9c89ab5c91529eb27403ce54483eac494708c0f072b1f09,790e08faf1856d8307d56500e0143cdb36225ae10c3542287e33b8efd6c1a33e
